subclass	Nation	GeopoliticalArea
subclass	Nation	LandArea
subclass	NaturalLanguage	HumanLanguage
subclass	NaturalProcess	Process
subclass	NaturalSubstance	Substance
subclass	NegativeInteger	Integer
subclass	NegativeInteger	NegativeRealNumber
subclass	NegativeRealNumber	RealNumber
subclass	Neutron	SubatomicParticle
subclass	NonCompositeUnitOfMeasure	UnitOfMeasure
subclass	NonFloweringPlant	Plant
subclass	NonNullSet	SetOrClass
subclass	NonnegativeInteger	Integer
subclass	NonnegativeInteger	NonnegativeRealNumber
subclass	NonnegativeRealNumber	RealNumber
subclass	NormativeAttribute	RelationalAttribute
subclass	Noun	Word
subclass	NounPhrase	Phrase
subclass	November	Month
subclass	NullSet	SetOrClass
subclass	Number	Quantity
subclass	Nutrient	BiologicallyActiveSubstance
subclass	Object	Physical
subclass	ObjectAttitude	InheritableRelation
subclass	ObjectAttitude	IntentionalRelation
subclass	ObjectiveNorm	NormativeAttribute
subclass	October	Month
subclass	OddInteger	Integer
subclass	Offering	Committing
subclass	OlfactoryAttribute	PerceptualAttribute
subclass	OneDimensionalFigure	GeometricFigure
subclass	OneToOneFunction	UnaryFunction
subclass	OpenTwoDimensionalFigure	TwoDimensionalFigure
subclass	Ordering	Directing
subclass	Organ	BodyPart
subclass	OrganOrTissueProcess	AutonomicProcess
subclass	OrganicObject	CorpuscularObject
subclass	OrganicObject	OrganicThing
subclass	OrganicThing	SelfConnectedObject
subclass	Organism	Agent
subclass	Organism	OrganicObject
subclass	OrganismProcess	PhysiologicProcess
subclass	Organization	Agent
subclass	Organization	Group
subclass	OrganizationalProcess	IntentionalProcess
subclass	Oval	ClosedTwoDimensionalFigure
subclass	PairwiseDisjointClass	SetOrClass
subclass	ParamilitaryOrganization	MilitaryForce
subclass	PartialOrderingRelation	AntisymmetricRelation
subclass	PartialOrderingRelation	ReflexiveRelation
subclass	PartialOrderingRelation	TransitiveRelation
subclass	PartialValuedRelation	Relation
subclass	ParticleWord	Word
subclass	Patent	Certificate
subclass	PathologicProcess	BiologicalProcess
subclass	Perception	PsychologicalProcess
subclass	PerceptualAttribute	Attribute
subclass	PermanentResidence	Residence
subclass	Phrase	LinguisticExpression
subclass	Physical	Entity
subclass	PhysicalAttribute	InternalAttribute
subclass	PhysicalQuantity	Quantity
subclass	PhysicalState	InternalAttribute
subclass	PhysicalSystem	Physical
subclass	PhysiologicProcess	BiologicalProcess
subclass	Plan	Procedure
subclass	PlaneAngleMeasure	AngleMeasure
subclass	Planning	IntentionalPsychologicalProcess
subclass	Plant	Organism
subclass	PlantAnatomicalStructure	AnatomicalStructure
subclass	PlantSubstance	BodySubstance
subclass	Poisoning	Injuring
subclass	Poking	IntentionalProcess
subclass	PoliceOrganization	GovernmentOrganization
subclass	PoliticalOrganization	Organization
subclass	PoliticalProcess	OrganizationalProcess
subclass	Pollen	PlantAnatomicalStructure
subclass	Pollen	ReproductiveBody
subclass	Position	SocialRole
subclass	PositionalAttribute	RelationalAttribute
subclass	PositiveInteger	NonnegativeInteger
subclass	PositiveInteger	PositiveRealNumber
subclass	PositiveRealNumber	NonnegativeRealNumber
subclass	Precipitation	Falling
subclass	Precipitation	WaterMotion
subclass	Precipitation	WeatherProcess
subclass	Predicate	InheritableRelation
subclass	Predicate	Relation
subclass	Predicting	IntentionalPsychologicalProcess
subclass	PrepositionalPhrase	Phrase
subclass	Pretending	SocialInteraction
subclass	PrimaryColor	ColorAttribute
subclass	Primate	Mammal
subclass	PrimeNumber	Integer
subclass	ProbabilityAttribute	ObjectiveNorm
subclass	ProbabilityRelation	InheritableRelation
subclass	ProbabilityRelation	Relation
subclass	Procedure	Proposition
subclass	Process	Physical
subclass	Product	Artifact
subclass	Proposition	Abstract
subclass	PropositionalAttitude	AsymmetricRelation
subclass	PropositionalAttitude	InheritableRelation
subclass	PropositionalAttitude	IntentionalRelation
subclass	Protein	Nutrient
subclass	Proton	SubatomicParticle
subclass	PseudoGraph	Graph
subclass	PsychologicalAttribute	BiologicalAttribute
subclass	PsychologicalDysfunction	DiseaseOrSyndrome
subclass	PsychologicalDysfunction	PsychologicalAttribute
subclass	PsychologicalProcess	BiologicalProcess
subclass	Publication	ContentDevelopment
subclass	Publication	Manufacture
subclass	PureSubstance	Substance
subclass	Pursuing	IntentionalProcess
subclass	Putting	Transfer
subclass	Quantity	Abstract
subclass	QuantityChange	InternalChange
subclass	QuaternaryFunction	Function
subclass	QuaternaryFunction	InheritableRelation
subclass	QuaternaryFunction	QuintaryRelation
subclass	QuaternaryPredicate	InheritableRelation
subclass	QuaternaryPredicate	Predicate
subclass	QuaternaryPredicate	QuaternaryRelation
subclass	QuaternaryRelation	InheritableRelation
subclass	QuaternaryRelation	Relation
subclass	Questioning	Directing
subclass	QuintaryPredicate	InheritableRelation
subclass	QuintaryPredicate	Predicate
subclass	QuintaryPredicate	QuintaryRelation
subclass	QuintaryRelation	InheritableRelation
subclass	QuintaryRelation	Relation
subclass	Radiating	Motion
subclass	RadiatingElectromagnetic	Radiating
subclass	RadiatingInfrared	RadiatingElectromagnetic
subclass	RadiatingLight	RadiatingElectromagnetic
subclass	RadiatingNuclear	Radiating
subclass	RadiatingSound	Radiating
subclass	RadiatingXRay	RadiatingElectromagnetic
subclass	RationalNumber	RealNumber
subclass	Reading	ContentDevelopment
subclass	RealNumber	Number
subclass	Reasoning	IntentionalPsychologicalProcess
subclass	RecreationOrExercise	IntentionalProcess
subclass	ReflexiveRelation	BinaryRelation
subclass	Region	Object
subclass	RegulatoryProcess	Guiding
subclass	Relation	Abstract
subclass	RelationExtendedToQuantities	InheritableRelation
subclass	RelationExtendedToQuantities	Relation
subclass	RelationalAttribute	Attribute
subclass	Releasing	Transfer
subclass	ReligiousOrganization	BeliefGroup
subclass	ReligiousOrganization	Organization
subclass	ReligiousProcess	OrganizationalProcess
subclass	Remembering	PsychologicalProcess
subclass	Removing	Transfer
subclass	Repairing	IntentionalProcess
subclass	Replication	OrganismProcess
subclass	RepresentationalArtWork	ArtWork
subclass	RepresentationalArtWork	Icon
subclass	ReproductiveBody	BodyPart
subclass	Reptile	ColdBloodedVertebrate
subclass	Requesting	Directing
subclass	Residence	StationaryArtifact
subclass	ResidentialBuilding	Building
subclass	ResidentialBuilding	Residence
subclass	Roadway	LandTransitway
subclass	Rodent	Mammal
