,Synset,Glosa
71416,113368517,
71417,113368675,None
71418,113368900,
71419,113369074,None
71420,113369159,
71421,113369282,
71422,113369474,
71423,113369567,None
71424,113369723,None
71425,113369857,
71426,113370014,
71427,113370215,
71428,113370448,
71429,113370669,
71430,113370938,
71431,113371030,
71432,113371190,
71433,113371274,
71434,113371355,
71435,113371489,
71436,113371682,
71437,113371760,urrezko dirua
71438,113371866,
71439,113371958,
71440,113372123,
71441,113372262,
71442,113372403,
71443,113372585,
71444,113372665,
71445,113372812,
71446,113372961,
71447,113373214,
71448,113373426,
71449,113373584,
71450,113373746,
71451,113374008,
71452,113374161,
71453,113374281,
71454,113374426,
71455,113374597,None
71456,113374764,None
71457,113374887,None
71458,113374979,
71459,113375167,
71460,113375323,
71461,113375604,
71462,113375758,
71463,113375891,
71464,113376012,erosleak kreditu-tasa egokia duela bermatzen duen agiria eta salgaiaren truke saltzaileak dirua jasotzen duela adierazten duen agiria
71465,113376426,None
71466,113376512,None
71467,113376643,None
71468,113376764,None
71469,113377003,None
71470,113377268,
71471,113377654,
71472,113377749,
71473,113377899,
71474,113378031,
71475,113378174,
71476,113378348,
71477,113378518,
71478,113378717,
71479,113378816,None
71480,113378968,
71481,113379106,
71482,113379264,
71483,113379413,
71484,113379619,
71485,113379753,
71486,113380004,
71487,113380148,
71488,113380309,
71489,113380530,
71490,113380667,
71491,113380820,
71492,113380996,
71493,113381145,
71494,113381303,
71495,113381428,
71496,113381602,
71497,113381734,
71498,113382121,
71499,113382306,None
71500,113382471,None
71501,113382614,None
71502,113382766,
71503,113382975,
71504,113383090,
71505,113383289,
71506,113383439,
71507,113383696,
71508,113383855,
71509,113384018,
71510,113384164,
71511,113384341,None
71512,113384557,"trukerako erabiltzen den baliabiderik arruntena, erabilera legaleko moneta gisa funtzionatzen duena"
71513,113384877,
71514,113385080,
71515,113385216,
71516,113385466,
71517,113385583,None
71518,113385778,
71519,113385913,produktuen balioa adierazteko herrialde bakoitzak darabilen unitatea
71520,113386136,None
71521,113386334,
71522,113386465,
71523,113386614,
71524,113386882,None
71525,113387209,
71526,113387479,erosketa ordaindu ostean sobran emandako diruaren itzulpena
71527,113387689,erosketa ordaindu ostean sobran emandako diruaren itzulpena
71528,113387877,
71529,113388000,
71530,113388111,
71531,113388245,trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)
71532,113389105,
71533,113389194,
71534,113389359,None
71535,113389475,
71536,113389577,
71537,113389660,
71538,113389763,
71539,113389864,
71540,113389949,
71541,113390040,
71542,113390139,
71543,113390244,
71544,113390405,
71545,113390525,
71546,113390626,oinarrizko unitatearen ehunena balio duen txanpona
71547,113390788,None
71548,113390857,
71549,113390963,
71550,113391118,
71551,113391262,
71552,113391373,
71553,113391452,
71554,113391610,
71555,113391693,
71556,113391774,antzinako txanpona
71557,113391841,
71558,113391967,
71559,113392156,
71560,113392262,
71561,113392357,None
71562,113392472,
71563,113392580,
71564,113392688,
71565,113392786,
71566,113392896,
71567,113392977,
71568,113393059,None
71569,113393155,None
71570,113393265,
71571,113393427,None
71572,113393599,
71573,113393762,
71574,113394179,
71575,113394326,
71576,113394592,
71577,113394792,
71578,113394907,
71579,113395074,
71580,113395187,None
71581,113395296,
71582,113395407,None
71583,113395515,
71584,113395652,None
71585,113395799,
71586,113395897,dolar bateko balioa duen diru-papera
71587,113396054,None
71588,113396276,
71589,113396485,
71590,113396603,
71591,113396768,
71592,113396861,
71593,113397018,
71594,113397174,
71595,113397443,None
71596,113397519,
71597,113397705,
71598,113397932,
71599,113398074,
71600,113398241,
71601,113398469,
71602,113398768,
71603,113398859,
71604,113398953,
71605,113399275,
71606,113399379,
71607,113399570,
71608,113399782,
71609,113400024,None
71610,113400150,None
71611,113400334,None
71612,113400472,
71613,113400580,
71614,113400662,
71615,113400798,
71616,113401013,
71617,113401261,None
71618,113401412,None
71619,113401610,None
71620,113401746,None
71621,113401970,None
71622,113402209,None
71623,113402389,None
71624,113402529,None
71625,113402690,None
71626,113402879,None
71627,113403025,
71628,113403146,
71629,113403331, aurrekontuetako atal bakoitza
71630,113403520,
71631,113403643,
71632,113403964,
71633,113404156,
71634,113404248,
71635,113404534,None
71636,113404655,
71637,113404879,
71638,113405015,
71639,113405166,
71640,113405296,liburuetan idazten den kontzeptuetako bakoitza; aurrekontuetako atal bakoitza
71641,113405480,None
71642,113405646,
71643,113405807,
71644,113405962,
71645,113406374,
71646,113406509,
71647,113406638,
71648,113406852,
71649,113407012,
71650,113407208,
71651,113407389,
71652,113407561,
71653,113407718,
71654,113407844,
71655,113408023,
71656,113408256,
71657,113408361,
71658,113408473,
71659,113408641,
71660,113408776,
71661,113408980,None
71662,113409160,
71663,113409363,
71664,113409647,
71665,113409850,None
71666,113410269,
71667,113410458,
71668,113410803,
71669,113411005,
71670,113411157,
71671,113411385,
71672,113411533,
71673,113411785,
71674,113411943,
71675,113412131,
71676,113412321,
71677,113412533,
71678,113412721,
71679,113412877,"alokairua, langileak lan egiteagatik halako maiztasunez (egunero astero, hilero) kobratzen duen diru-saria"
71680,113413016,None
71681,113413159,
71682,113413294,
71683,113413493,
71684,113413840,None
71685,113413986,None
71686,113414159,
71687,113414310,
71688,113414443,
71689,113414554,
71690,113414770,
71691,113414849,
71692,113415043,
71693,113415168,
71694,113415271,
71695,113415381,
71696,113415547,None
71697,113415744,
71698,113415866,
71699,113415998,None
71700,113416106,
71701,113416241,
71702,113416345,
71703,113416897,
71704,113417071,
71705,113417289,None
71706,113417410,
71707,113418047,None
71708,113418219,None
71709,113418616,None
71710,113418713,None
71711,113418823,
71712,113419032,
71713,113419178,
71714,113419325,
71715,113419535,
71716,113419755,
71717,113419951,
71718,113420221,
71719,113420359,
71720,113420544,
71721,113420722,
71722,113420900,
71723,113421095,
71724,113421286,
71725,113421462,
71726,113421702,
71727,113421832,helburu jakin baterako zuzentzen den diru-kopurua
71728,113422061,None
71729,113422234,
71730,113422411,
71731,113422545,
71732,113422684,None
71733,113422905,
71734,113423007,
71735,113423118,
71736,113423267,
71737,113423405,
71738,113423489,
71739,113423615,
71740,113423779,
71741,113423922,
71742,113424183,
71743,113424477,None
71744,113424643,
71745,113424865,
71746,113425067,None
71747,113425245,None
71748,113425425,None
71749,113425637,None
71750,113425839,None
71751,113425980,
71752,113426238,
71753,113426376,
71754,113426591,
71755,113426726,
71756,113426948,None
71757,113427078,
71758,113427356,None
71759,113427481,None
71760,113427633,
71761,113427789,
71762,113427989,
71763,113428159,
71764,113428308,
71765,113428421,
71766,113428608,
71767,113428804,
71768,113429006,
71769,113429194,None
71770,113429300,
71771,113429432,None
71772,113429585,
71773,113429780,
71774,113429888,
71775,113430074,
71776,113430262,
71777,113430391,
71778,113430495,
71779,113430786,
71780,113431043,
71781,113431221,
71782,113431380,
71783,113431569,
71784,113431722,
71785,113431992,None
71786,113432085,None
71787,113432249,
71788,113432443,
71789,113432647,
71790,113432802,
71791,113432903,None
71792,113433061,
71793,113433283,
71794,113433462,
71795,113433727,
71796,113433948,None
71797,113434120,
71798,113434406,None
71799,113434537,
71800,113434688,
71801,113434878,
71802,113435152,
71803,113435377,
71804,113435548,None
71805,113435770,
71806,113435918,
71807,113436063,
71808,113436206,
71809,113436361,
71810,113436503,
71811,113436682,
71812,113436809,
71813,113436992,
71814,113437181,None
71815,113437379,
71816,113437495,
71817,113437610,
71818,113437753,
71819,113437902,
71820,113438006,
71821,113438088,None
71822,113438223,
71823,113438521,None
71824,113438671,
71825,113438817,
71826,113438979,
71827,113439088,
71828,113439230,
71829,113439390,
71830,113439570,
71831,113439807,
71832,113439935,
71833,113440063,
71834,113440779,
71835,113440935,
71836,113441154,None
71837,113441387,
71838,113441536,
71839,113441812,
71840,113441959,
71841,113442168,None
71842,113442312,
71843,113442476,
71844,113442639,
71845,113442715,
71846,113442867,
71847,113442998,
71848,113443120,
71849,113443228,
71850,113443370,
71851,113443537,
71852,113443709,
71853,113443787,
71854,113444131,
71855,113444513,
71856,113444703,
71857,113444940,
71858,113445296,
71859,113445479,
71860,113445624,
71861,113445831,
71862,113445972,
71863,113446197,
71864,113446390,
71865,113447361,
71866,113447923,
71867,113448179,
71868,113448334,
71869,113448622,
71870,113448778,
71871,113448970,None
71872,113449156,
71873,113449319,
71874,113449450,None
71875,113449566,
71876,113449714,None
71877,113449892,None
71878,113450070,
71879,113450206,
71880,113450417,None
71881,113450636,
71882,113450862,
71883,113451073,
71884,113451204,
71885,113451348,
71886,113451508,None
71887,113451665,
71888,113451804,
71889,113452117,
71890,113452347,
71891,113452614,
71892,113452750,
71893,113452947,
71894,113453160,
71895,113453428,
71896,113453640,
71897,113453737,
71898,113453861,
71899,113454130,
71900,113454318,None
71901,113454479,
71902,113454789,
71903,113454950,
71904,113455086,
71905,113455234,None
71906,113455487,"eragiketa-sekuentzia sistematikoa, emaitza espezifiko bat lortzeko prestatua"
71907,113455906,
71908,113456071,None
71909,113456252,None
71910,113456367,None
71911,113456567,
71912,113456715,
71913,113456899,
71914,113457181,None
71915,113457378,
71916,113457665,
71917,113457831,None
71918,113458019,
71919,113458268,None
71920,113458571,
71921,113458840,
71922,113458968,
71923,113459088,
71924,113459322,
71925,113459821,
71926,113460034,
71927,113460129,
71928,113460299,
71929,113460568,
71930,113460863,
71931,113460991,
71932,113461162,kontsumitzaileek oro har ondasun edo produktu bat eskuratzeko duten joeraren neurria Eskaintza-eskarien legea
71933,113461390,
71934,113461525,None
71935,113461722,None
71936,113461951,
71937,113462084,None
71938,113462191,
71939,113462387,
71940,113462680,None
71941,113462795,
71942,113462989,None
71943,113463255,
71944,113463490,
71945,113463656,None
71946,113464031,
71947,113464204,
71948,113464440,None
71949,113464557,
71950,113464820,aldaketen segida
71951,113465264,
71952,113465382,
71953,113465530,
71954,113465809,
71955,113465998,
71956,113466170,None
71957,113466312,
71958,113466449,
71959,113466586,
71960,113466849,
71961,113467009,None
71962,113467224,None
71963,113467443,
71964,113467700,None
71965,113467916,
71966,113468094,None
71967,113468306,
71968,113468542,
71969,113468786,
71970,113468954,
71971,113469066,
71972,113469317,None
71973,113469526,
71974,113469674,
71975,113469893,
71976,113470015,None
71977,113470193,None
71978,113470392,
71979,113470491,
71980,113470687,None
71981,113470868,None
71982,113471052,
71983,113471206,
71984,113471517,None
71985,113471681,
71986,113471815,
71987,113471958,
71988,113472125,
71989,113472341,
71990,113472518,
71991,113472862,None
71992,113473097,
71993,113473392,None
71994,113473536,
71995,113473716,
71996,113473836,
71997,113474130,
71998,113474290,
71999,113474495,None
72000,113474615,
72001,113474734,
72002,113474858,
72003,113475072,
72004,113475205,None
72005,113475320,None
72006,113475538,
72007,113475944,None
72008,113476111,None
72009,113476267,
72010,113476440,
72011,113476590,None
72012,113477023,izaki bizien garapenean mailaka eta norabide berean egiten diren aldaketen segida
72013,113477462,
72014,113477691,
72015,113477812,
72016,113477934,
72017,113478055,
72018,113478205,None
72019,113478342,
72020,113478525,
72021,113478813,None
72022,113479034,
72023,113479169,None
72024,113479380,
72025,113479605,None
72026,113479889,
72027,113480176,
72028,113480394,
72029,113480541,
72030,113480667,
72031,113480848,garretan edo txingarretan dagoen gaia
72032,113481224,
72033,113481408,
72034,113481580,None
72035,113481727,
72036,113481883,
72037,113481994,
72038,113482187,
72039,113482330,
72040,113482580,
72041,113482781,
72042,113482940,None
72043,113483061,
72044,113483190,
72045,113483331,
72046,113483488,None
72047,113483726,
72048,113483971,
72049,113484082,
72050,113484303,None
72051,113484644,
72052,113484937,None
72053,113485270,
72054,113485408,
72055,113485525,
72056,113485767,
72057,113485890,
72058,113485968,None
72059,113486115,None
72060,113486270,
72061,113486431,
72062,113486520,None
72063,113486671,
72064,113486838,
72065,113487207,
72066,113487409,
72067,113487638,None
72068,113487791,None
72069,113487952,None
72070,113488110,None
72071,113488310,None
72072,113488498,None
72073,113488606,
72074,113488844,None
72075,113489037,izaki biziduna nahiz honi dagokion zerbait ezarian handituz joan
72076,113490343,
72077,113490487,
72078,113490683,None
72079,113490909,None
72080,113491060,
72081,113491464,
72082,113491616,
72083,113491794,None
72084,113491876,
72085,113492136,None
72086,113492287,None
72087,113492453,None
72088,113492789,None
72089,113493003,None
72090,113493213,
72091,113493399,
72092,113493566,
72093,113493692,None
72094,113493874,
72095,113493998,
72096,113494192,None
72097,113494325,
72098,113494472,None
72099,113494707,None
72100,113494919,
72101,113495209,None
72102,113495333,None
72103,113495413,
72104,113495507,
72105,113495636,
72106,113495873,
72107,113496017,
72108,113496167,
72109,113496286,
72110,113496517,None
72111,113496771,None
72112,113496972,
72113,113497135,
72114,113497650,None
72115,113497784,
72116,113497928,None
72117,113498213,None
72118,113498404,None
72119,113498666,None
72120,113498828,"prezio-maila orokorraren igoera; normalean, Kontsumo-Prezioen Indizea (KPI) erabiliz neurtzen da"
72121,113499165,None
72122,113499393,
72123,113499590,None
72124,113499782,
72125,113499923,None
72126,113500023,None
72127,113500214,None
72128,113500437,
72129,113500557,None
72130,113500674,
72131,113500860,
72132,113501059,None
72133,113501261,
72134,113501405,None
72135,113501548,
72136,113501738,None
72137,113501941,
72138,113502205,None
72139,113502397,None
72140,113502556,
72141,113502714,
72142,113502909,
72143,113503226,None
72144,113503345,None
72145,113503513,
72146,113503673,None
72147,113503908,None
72148,113504173,None
72149,113504403,
72150,113504497,None
72151,113504739,None
72152,113504947,None
72153,113505069,
72154,113505249,None
72155,113505467,
72156,113505843,
72157,113505987,
72158,113506119,
72159,113506477,
72160,113506587,
72161,113506727,
72162,113506906,None
72163,113507210,None
72164,113507336,
72165,113507472,None
72166,113507617,None
72167,113507827,
72168,113508005,None
72169,113508183,
72170,113508333,
72171,113508651,
72172,113508830,
72173,113508950,
72174,113509042,
72175,113509196,
72176,113509383,None
72177,113509528,
72178,113509843,None
72179,113509967,None
72180,113510152,
72181,113510263,None
72182,113510433,
72183,113510638,
72184,113510829,
72185,113510946,None
72186,113511243,None
72187,113511368,None
72188,113511507,None
72189,113511755,
72190,113512036,None
72191,113512238,
72192,113512506,
72193,113512725,
72194,113513222,None
72195,113513362,None
72196,113513540,
72197,113513747,
72198,113514314,
72199,113514648,
72200,113514880,
72201,113515149,
72202,113515251,
72203,113515353,
72204,113515520,
72205,113515678,None
72206,113515828,
72207,113515958,
72208,113516176,
72209,113516312,
72210,113516597,
72211,113516842,
72212,113517080,
72213,113517199,
72214,113517385,
72215,113517553,None
72216,113517717,
72217,113517843,
72218,113518140,
72219,113518279,
72220,113518432,None
72221,113518563,
72222,113518656,
72223,113518963,
72224,113520426,None
72225,113520629,None
72226,113520731,
72227,113520849,
72228,113520981,None
72229,113521072,None
72230,113521444,
72231,113521616,
72232,113521873,None
72233,113522084,
72234,113522305,
72235,113522485,None
72236,113522611,None
72237,113522744,
72238,113522879,None
72239,113523088,None
72240,113523208,
72241,113523503,None
72242,113523661,
72243,113523983,None
72244,113524191,
72245,113524295,
72246,113524399,
72247,113524612,
72248,113524686,None
72249,113524804,
72250,113524925,
72251,113525549,funtzionatzeko edo lan egiteko modua edo prozesua
72252,113525912,None
72253,113526110,
72254,113527726,
72255,113527817,None
72256,113527965,
72257,113528100,
72258,113528441,None
72259,113528750,
72260,113528852,None
72261,113529015,None
72262,113529167,
72263,113529295,
72264,113529450,
72265,113529616,None
72266,113529831,None
72267,113530108,
72268,113530237,
72269,113530408,
72270,113530799,
72271,113530989,
72272,113531149,
72273,113531318,
72274,113531435,
72275,113531652,
72276,113531927,
72277,113532059,
72278,113532196,
72279,113532356,None
72280,113532501,
72281,113532747,
72282,113532886,
72283,113533186,
72284,113533349,
72285,113533470,
72286,113533704,None
72287,113533886,
72288,113534098,
72289,113534274,None
72290,113534608,None
72291,113534773,
72292,113534954,
72293,113535261,
72294,113535583,
72295,113535837,None
72296,113536016,
72297,113536299,
72298,113536523,
72299,113536661,
72300,113536794,
72301,113537176,None
72302,113537429,
72303,113537622,None
72304,113537761,None
72305,113537894,
72306,113538080,
72307,113538182,
72308,113538314,None
72309,113538757,
72310,113538996,None
72311,113539143,None
72312,113539262,
72313,113539422,None
72314,113539585,
72315,113539894,
72316,113540091,
72317,113540199,
72318,113540322,None
72319,113540429,None
72320,113540610,None
72321,113540791,
72322,113540975,
72323,113541167,
72324,113541491,None
72325,113541798,
72326,113541975,
72327,113542114,None
72328,113542374,
72329,113542474,
72330,113542688,
72331,113542855,None
72332,113542947,
72333,113543093,None
72334,113543231,None
72335,113543418,None
72336,113543564,None
72337,113543871,
72338,113543968,
72339,113544073,None
72340,113544279,None
72341,113544433,
72342,113544537,None
72343,113544783,
72344,113544930,
72345,113545036,
72346,113545184,zenbait elementuren nukleo atomiko ezegonkorrek bere masaren zati bat erradiazioa igorriz galtzean datzan fenomenoa
72347,113545382,
72348,113545627,None
72349,113545733,None
72350,113545845,
72351,113545973,None
72352,113546169,
72353,113546416,None
72354,113546768,
72355,113547048,
72356,113547199,None
72357,113547380,
72358,113547513,None
72359,113547677,
72360,113547925,
72361,113548105,
72362,113548350,
72363,113548531,
72364,113548734,
72365,113548931,
72366,113549105,None
72367,113549311,
72368,113549488,None
72369,113549672,
72370,113549916,None
72371,113550089,
72372,113550318,
72373,113550504,None
72374,113550755,None
72375,113550940,
72376,113551117,None
72377,113551396,
72378,113551617,None
72379,113551823,None
72380,113551965,
72381,113552124,
72382,113552270,
72383,113552528,
72384,113552644,None
72385,113552858,
72386,113553083,
72387,113553251,
72388,113553418,
72389,113553560,
72390,113553758,
72391,113553916,
72392,113554121,None
72393,113554343,None
72394,113554586,None
72395,113554800,
72396,113554984,
72397,113555101,
72398,113555240,
72399,113555446,
72400,113555599,
72401,113555775,
72402,113555915,None
72403,113556151,
72404,113556249,
72405,113556377,None
72406,113556509,
72407,113556893,
72408,113557158,
72409,113557451,None
72410,113557766,
72411,113558003,
72412,113558125,
72413,113558325,
72414,113558490,
72415,113558696,
72416,113558953,None
72417,113559177,None
72418,113559409,
72419,113559509,None
72420,113559782,
72421,113560079,
72422,113560191,None
72423,113560329,
72424,113560417,
72425,113560586,
72426,113560738,
72427,113560911,None
72428,113561198,None
72429,113561396,
72430,113561521,None
72431,113561719,
72432,113561896,None
72433,113562133,None
72434,113562328,
72435,113562474,None
72436,113562680,None
72437,113562862,
72438,113563139,None
72439,113563382,None
72440,113563522,prezio jakin baten truke merkatuko eskariari erantzuteko ezartzen diren ondasun eta zerbitzuen multzoa
72441,113563647,None
72442,113563746,
72443,113563948,
72444,113564045,
72445,113564215,None
72446,113564501,
72447,113564639,
72448,113564795,
72449,113564910,
72450,113565201,
72451,113565379,
72452,113565622,None
72453,113565781,None
72454,113565940,
72455,113566041,
72456,113566212,
72457,113566436,None
72458,113566535,
72459,113566928,
72460,113567063,None
72461,113567177,
72462,113567344,
72463,113567515,None
72464,113567627,None
72465,113567960,
72466,113568109,None
72467,113568238,None
72468,113568524,
72469,113568796,None
72470,113568983,None
72471,113569226,None
72472,113569464,
72473,113569664,
72474,113569774,
72475,113569905,
72476,113570072,
72477,113570236,
72478,113570472,
72479,113570574,None
72480,113570783,None
72481,113570923,
72482,113571041,
72483,113571217,
72484,113571365,None
72485,113571580,
72486,113571763,
72487,113571943,None
72488,113572226,None
72489,113572324,None
72490,113572436,
72491,113572860,None
72492,113573057,None
72493,113573181,None
72494,113573368,
72495,113573499,
72496,113573666,None
72497,113573805,
72498,113573915,
72499,113574193,None
72500,113574452,
72501,113574582,
72502,113574804,
72503,113574928,
72504,113575109,
72505,113575226,
72506,113575433,
72507,113575869,None
72508,113576101,
72509,113576355,
72510,113576982,
72511,113577171,
72512,113577544,None
72513,113577731,None
72514,113577934,
72515,113578140,
72516,113578267,
72517,113578830,None
72518,113579166,
72519,113579287,
72520,113579510,
72521,113579679,
72522,113579829,
72523,113579933,
72524,113580058,None
72525,113580228,None
72526,113580415,
72527,113580723,
72528,113580909,None
72529,113581067,
72530,113581218,
72531,113581465,
72532,113581598,None
72533,113581871,None
72534,113582013,zero eta batetik ondorioztatzen den kuantifikazio kontzeptua
72535,113583030,
72536,113583137,
72537,113583272,
72538,113583478,None
72539,113583611,None
72540,113583724,
72541,113584646,None
72542,113584746,None
72543,113584918,None
72544,113585127,
72545,113585309,
72546,113585429,
72547,113585819,None
72548,113585997,None
72549,113586122,propietate edo ezaugarri bat neurtzeko erabiltzen den zenbaki konstantea
72550,113586455,
72551,113586831,
72552,113587030,
72553,113587236,
72554,113587525,
72555,113587763,
72556,113587963,
72557,113588233,
72558,113588381,
72559,113588497,
72560,113588625,
72561,113588819,
72562,113589003,
72563,113589140,
72564,113589321,
72565,113589546,None
72566,113589681,None
72567,113589957,None
72568,113590079,None
72569,113590327,
72570,113590598,None
72571,113590974,None
72572,113591123,None
72573,113591314,None
72574,113591586,None
72575,113591761,
72576,113591998,
72577,113592105,
72578,113592219,
72579,113592384,None
72580,113592598,None
72581,113592764,
72582,113592871,None
72583,113593065,
72584,113593219,
72585,113593438,None
72586,113593634,None
72587,113593908,None
72588,113594005,
72589,113594136,
72590,113594302,
72591,113594417,None
72592,113594585,"proba, joko, kirol, etab.etan lortutako puntu-kopurua"
72593,113595094,None
72594,113595276,
72595,113595414,
72596,113595550,None
72597,113595699,
72598,113595844,
72599,113595968,
72600,113596106,None
72601,113596235,
72602,113596422,None
72603,113596569,
72604,113596673,
72605,113596756,
72606,113596986,
72607,113597147,
72608,113597280,
72609,113597444,
72610,113597585,
72611,113597794,"zenbakikuntza-sistema batean zenbakiak adierazteko erabiltzen den ikur-kopurua (adib., sistema hamartarrean hamar erabiltzen dira, 0-tik 9-ra bitartekoak; sistema bitarrean berriz, 0 eta 1 besterik ez)"
72612,113598013,
72613,113598128,
72614,113598237,
72615,113598408,None
72616,113598556,None
72617,113598715,
72618,113598960,
72619,113599114,
72620,113599348,
72621,113599469,None
72622,113599547,None
72623,113599730,
72624,113599871,
72625,113599982,
72626,113600097,
72627,113600404,
72628,113600822,
72629,113601370,
72630,113601483,
72631,113601596,
72632,113602401,
72633,113602526,
72634,113602922,
72635,113603065,
72636,113603305,
72637,113604275,
72638,113604572,None
72639,113604718,
72640,113607187,
72641,113607405,None
72642,113607616,
72643,113607873,
72644,113607985,
72645,113608207,
72646,113608319,
72647,113608480,
72648,113608598,
72649,113608788,
72650,113609214,
72651,113609390,
72652,113609507,
72653,113609871,
72654,113609948,
72655,113610046,
72656,113610162,"kirol eta jokoetan, kontatzeko unitaterik txikiena"
72657,113610426,None
72658,113610540,
72659,113610669,
72660,113610815,
72661,113610987,
72662,113611082,
72663,113611207,
72664,113611395,"arku eta angeluak neurtzeko unitatea, minutuaren hirurogeirenaren baliokidea"
72665,113611567,"angeluaren distantzia neurtzeko unitatea, gradu baten 1/60rena"
72666,113611740,
72667,113611884,
72668,113612042,
72669,113612319,
72670,113612427,
72671,113612550,
72672,113612688,
72673,113612791,
72674,113612943,
72675,113613060,
72676,113613177,
72677,113613294,
72678,113613408,
72679,113613504,
72680,113613592,
72681,113613742,
72682,113613862,
72683,113613985,
72684,113614143,
72685,113614256,
72686,113614467,
72687,113614572,
72688,113614679,
72689,113614764,
72690,113615036,
72691,113615235,
72692,113615557,
72693,113616054,
72694,113616340,
72695,113616427,
72696,113616560,
72697,113616688,
72698,113616787,
72699,113616926,None
72700,113617046,
72701,113617207,
72702,113617308,
72703,113617468,
72704,113617630,
72705,113617713,
72706,113617835,
72707,113617952,
72708,113618076,
72709,113618180,
72710,113618298,
72711,113618418,
72712,113618508,
72713,113618629,
72714,113618849,
72715,113619028,
72716,113619168,
72717,113619307,
72718,113619475,
72719,113619592,
72720,113619764,
72721,113619920,
72722,113620154,
72723,113620404,
72724,113620549,
72725,113620713,
72726,113620871,
72727,113621011,
72728,113621190,
72729,113621418,
72730,113621660,
72731,113621850,
72732,113622035,
72733,113622209,
72734,113622451,
72735,113622591,
72736,113622769,
72737,113622914,
72738,113623054,
72739,113623205,
72740,113623329,
72741,113623455,
72742,113623636,
72743,113623856,
72744,113624026,
72745,113624190,"neurri-sistema hamartarreko edukiera-unitatea, dezimetro kubiko baten baliokidea dena; neurri horretan sartzen den kantitatea"
72746,113624509,
72747,113624705,
72748,113624873,
72749,113625063,
72750,113625237,"informazio-kantitatearen unitatea, zenbakikuntza-sistema bitarreko 0 eta 1 balioak har ditzakeena"
72751,113625482,
72752,113625884,
72753,113626013,
72754,113626240,disko magnetikoetan informazio-bloke bat gordetzen duten pista-zatietako bakoitza
72755,113626464,
72756,113626789,
72757,113626942,
72758,113627114,
72759,113627327,ordenagailuaren memorian gorderik dagoen bit-katea
72760,113627516,
72761,113627681,None
72762,113627810,None
72763,113627935,None
72764,113628056,
72765,113628246,None
72766,113628419,
72767,113628592,None
72768,113628761,
72769,113628955,None
72770,113629132,None
72771,113629309,None
72772,113629482,
72773,113629676,None
72774,113629854,None
72775,113630036,None
72776,113630213,None
72777,113630387,None
72778,113630545,None
72779,113630707,None
72780,113630864,None
72781,113631037,None
72782,113631194,None
72783,113631355,None
72784,113631512,None
72785,113631687,None
72786,113631845,None
72787,113632007,None
72788,113632164,None
72789,113632320,None
72790,113632461,None
72791,113632606,None
72792,113632744,
72793,113632961,
72794,113633229,
72795,113633375,
72796,113633596,
72797,113633704,
72798,113633851,
72799,113634033,
72800,113634205,
72801,113634418,
72802,113634615,
72803,113634784,
72804,113635108,
72805,113635336,
72806,113635553,
72807,113635698,None
72808,113635854,
72809,113635985,None
72810,113636135,
72811,113636286,
72812,113636529,
72813,113636648,
72814,113636866,
72815,113636989,
72816,113637124,
72817,113637240,
72818,113637376,
72819,113637613,
72820,113637722,
72821,113637841,
72822,113637988,
72823,113638094,
72824,113638244,
72825,113638375,
72826,113638577,
72827,113638706,
72828,113638847,
72829,113639009,
72830,113639147,
72831,113639274,
72832,113639405,
72833,113639647,
72834,113639808,
72835,113639927,
72836,113640050,
72837,113640206,
72838,113640371,
72839,113640520,
72840,113640716,
72841,113640866,
72842,113641023,
72843,113641175,
72844,113641299,
72845,113641534,
72846,113641855,
72847,113642000,
72848,113642122,
72849,113642337,
72850,113642464,
72851,113642596,
72852,113642729,None
72853,113642856,None
72854,113642982,None
72855,113643109,None
72856,113643276,
72857,113643770,
72858,113643894,
72859,113644047,
72860,113644165,
72861,113644379,
72862,113644522,
72863,113644761,
72864,113644894,
72865,113645010,
72866,113645132,
72867,113645331,
72868,113645465,
72869,113645599,
72870,113645812,None
72871,113646031,
72872,113646223,
72873,113646367,
72874,113646557,
72875,113646694,
72876,113646816,
72877,113647097,
72878,113647215,
72879,113647353,
72880,113647498,
72881,113647667,
72882,113647888,
72883,113647997,
72884,113648184,
72885,113648378,
72886,113648596,
72887,113648793,
72888,113648947,
72889,113649054,
72890,113649268,
72891,113649626,
72892,113649791,
72893,113650045,
72894,113650225,
72895,113650447,
72896,113650735,
72897,113650921,
72898,113651072,
72899,113651218,
72900,113651520,None
72901,113651804,
72902,113651931,
72903,113652066,
72904,113652203,
72905,113652335,
72906,113652443,
72907,113652529,
72908,113652661,
72909,113652799,
72910,113652886,
72911,113652994,
72912,113653154,
72913,113653261,
72914,113653349,
72915,113653461,
72916,113653615,None
72917,113653821,
72918,113653902,
72919,113654093,
72920,113654232,
72921,113654380,
72922,113654571,
72923,113654674,
72924,113654777,
72925,113654889,
72926,113655089,
72927,113655262,
72928,113655414,
72929,113655570,
72930,113655790,
72931,113655908,
72932,113656075,
72933,113656204,
72934,113656345,None
72935,113656520,
72936,113656749,
72937,113656913,
72938,113657080,
72939,113657244,
72940,113657489,
72941,113657691,
72942,113657849,
72943,113658027,
72944,113658278,
72945,113658496,
72946,113658657,
72947,113658828,
72948,113658998,
72949,113659162,SI sistemako luzera-unitatea (m)
72950,113659419,
72951,113659604,
72952,113659760,"luzera-unitatea, 1.000 m-ren baliokidea (km)"
72953,113659943,
72954,113660084,
