,Synset,PoS,Palabra,TagCount
1910,107432559,n,goteo,2
1911,107445265,n,progresión,2
1912,107445265,n,avance,3
1913,107447261,n,acontecimiento,2
1914,107450651,n,celebración,1
1915,107450842,n,ceremonia,1
1916,107451687,n,entierro,4
1917,107452074,n,boda,5
1918,107452841,n,conmemoración,8
1919,107453195,n,iniciación,2
1920,107456188,n,campeonato,3
1921,107456188,n,competición,7
1922,107456188,n,concurso,8
1923,107458453,n,carrera,16
1924,107464725,n,torneo,4
1925,107466832,n,final,7
1926,107470671,n,partido,37
1927,107473441,n,victoria,16
1928,107475870,n,revés,5
1929,107476623,n,paliza,2
1930,107477945,n,quiebra,2
1931,107480068,n,emoción,1
1932,107480896,n,pasión,2
1933,107484547,n,ambición,6
1934,107485281,n,tentación,8
1935,107487695,n,sexo,1
1936,107493280,n,respiro,1
1937,107495327,n,tortura,1
1938,107497473,n,afición,1
1939,107500741,n,admiración,1
1940,107504529,n,agradecimiento,1
1941,107505871,n,distanciamiento,2
1942,107506569,n,vergüenza,1
1943,107507742,n,disgusto,1
1944,107509572,n,sorpresa,1
1945,107509996,n,admiración,1
1946,107509996,n,entusiasmo,1
1947,107510348,n,sorpresa,2
1948,107512465,n,sensibilidad,2
1949,107513413,n,sensualidad,4
1950,107515790,n,paz,1
1951,107515790,n,serenidad,2
1952,107516997,n,rabia,5
1953,107519253,n,miedo,9
1954,107519773,n,alarma,2
1955,107522632,n,incertidumbre,3
1956,107523905,n,angustia,3
1957,107524529,n,temor,6
1958,107527167,n,alegría,2
1959,107527352,n,ilusión,5
1960,107528097,n,triunfo,17
1961,107528470,n,emoción,1
1962,107530000,n,comodidad,2
1963,107530723,n,optimismo,1
1964,107531255,n,satisfacción,3
1965,107536245,n,culpabilidad,1
1966,107540602,n,disgusto,3
1967,107540866,n,frustración,2
1968,107541558,n,optimismo,1
1969,107543033,n,pesimismo,2
1970,107543288,n,amor,10
1971,107548978,n,rencor,1
1972,107549716,n,envidia,4
1973,107555014,n,entusiasmo,1
1974,107555184,n,ansia,2
1975,107556970,n,plato,3
1976,107557434,n,plato,2
1977,107560652,n,alimentación,2
1978,107560903,n,dieta,5
1979,107561112,n,dieta,3
1980,107565083,n,menú,5
1981,107569106,n,harina,3
1982,107571324,n,cocina,4
1983,107573696,n,comida,2
1984,107574602,n,desayuno,6
1985,107575726,n,cena,1
1986,107578363,n,ración,3
1987,107628870,n,tarta,2
1988,107628870,n,pastel,4
1989,107649854,n,carne,3
1990,107654148,n,barbacoa,1
1991,107679356,n,pan,2
1992,107683786,n,barra,1
1993,107702642,n,desayuno,1
1994,107710616,n,patata,3
1995,107712063,n,boniato,1
1996,107731952,n,maíz,4
1997,107739125,n,manzana,1
1998,107747607,n,naranja,3
1999,107751004,n,melocotón,3
2000,107758680,n,uva,1
2001,107768694,n,granada,1
2002,107782365,n,pulpo,1
2003,107782475,n,caracol,1
2004,107793260,n,langosta,2
2005,107803545,n,trigo,1
2006,107804323,n,arroz,1
2007,107813107,n,sal,1
2008,107821758,n,tomillo,2
2009,107823814,n,curry,1
2010,107885223,n,copa,2
2011,107893642,n,cava,1
2012,107924033,n,zumo,1
2013,107929519,n,café,3
2014,107935504,n,agua,23
2015,107939638,n,clasificación,1
2016,107942152,n,gente,20
2017,107946851,n,enemigo,1
2018,107950418,n,enfermo,4
2019,107951464,n,colección,12
2020,107959016,n,suma,1
2021,107959393,n,edición,10
2022,107965085,n,comunidad,20
2023,107966140,n,sociedad,21
2024,107969695,n,familia,41
2025,107970406,n,familia,1
2026,107974025,n,clase,5
2027,107976936,n,pareja,9
2028,107977870,n,biblioteca,5
2029,107986066,n,trío,1
2030,107987216,n,afluencia,7
2031,107987380,n,cuarteto,1
2032,107987580,n,quinteto,1
2033,107988857,n,pareja,12
2034,107989373,n,matrimonio,3
2035,107991169,n,rebaño,4
2036,107994331,n,rebaño,1
2037,107996689,n,set,1
2038,107997703,n,familia,1
2039,108003935,n,filial,4
2040,108008017,n,paquete,3
2041,108008335,n,iveco,1
2042,108008335,n,jazztel,1
2043,108008335,n,journal,1
2044,108008335,n,kronos,1
2045,108008335,n,rfa,1
2046,108008335,n,saint-germain,1
2047,108008335,n,sanedrín,1
2048,108008335,n,scotland,1
2049,108008335,n,seattle,1
2050,108008335,n,tybor,1
2051,108008335,n,xunta,1
2052,108008335,n,aspb,2
2053,108008335,n,ballet,2
2054,108008335,n,endesa,2
2055,108008335,n,gas,2
2056,108008335,n,komeito,2
2057,108008335,n,puente,2
2058,108008335,n,sgae,2
2059,108008335,n,volvo,2
2060,108008335,n,cia,3
2061,108008335,n,corte,3
2062,108008335,n,convergència,4
2063,108008335,n,frente,4
2064,108008335,n,diputación,6
2065,108008335,n,islámico,6
2066,108008335,n,maquinista,6
2067,108008335,n,arsenal,7
2068,108008335,n,audiencia,9
2069,108008335,n,tele,9
2070,108008335,n,qaeda,14
2071,108008335,n,telefónico,14
2072,108008335,n,valencia,14
2073,108008335,n,organización,31
2074,108049401,n,asociación,34
2075,108050678,n,gobierno,108
2076,108053576,n,instituto,6
2077,108053576,n,institución,19
2078,108056231,n,empresa,93
2079,108056471,n,gigante,2
2080,108057206,n,agencia,7
2081,108058098,n,compañía,48
2082,108059412,n,corporación,4
2083,108060446,n,fabricante,3
2084,108060446,n,firma,8
2085,108060694,n,consorcio,3
2086,108060694,n,sociedad,5
2087,108061042,n,negocio,1
2088,108062970,n,diario,16
2089,108065234,n,industria,3
2090,108078020,n,familia,14
2091,108081668,n,iglesia,5
2092,108110373,n,especie,2
2093,108111783,n,civilización,4
2094,108114004,n,ministerio,26
2095,108123167,n,ejecutivo,4
2096,108152787,n,iglesia,1
2097,108163025,n,cámara,2
2098,108166187,n,judicatura,3
2099,108166552,n,nación,1
2100,108168978,n,república,2
2101,108168978,n,país,39
2102,108171094,n,bloque,1
2103,108178741,n,población,13
2104,108180190,n,gente,51
2105,108182379,n,montón,1
2106,108182716,n,multitud,1
2107,108184861,n,compañía,2
2108,108186047,n,servicio,40
2109,108187033,n,compañía,5
2110,108188235,n,grupo,7
2111,108190754,n,cuerpo,4
2112,108191230,n,ejército,17
2113,108208016,n,plantilla,1
2114,108208560,n,equipo,94
2115,108209687,n,policía,49
2116,108213205,n,división,1
2117,108213978,n,brigada,3
2118,108214272,n,compañía,1
2119,108215801,n,escolta,1
2120,108220714,n,sección,5
2121,108221897,n,audiencia,1
2122,108222293,n,audiencia,2
2123,108222750,n,televidente,1
2124,108223475,n,fiel,2
2125,108223688,n,parroquia,2
2126,108225736,n,consistorio,13
2127,108225736,n,ayuntamiento,80
2128,108227214,n,club,25
2129,108231184,n,liga,2
2130,108233056,n,sindicato,18
2131,108234493,n,gremio,1
2132,108236438,n,consorcio,3
2133,108237863,n,reparto,11
2134,108238463,n,clase,2
2135,108240169,n,círculo,4
2136,108242100,n,cuadro,2
2137,108242223,n,núcleo,1
2138,108242799,n,brigada,2
2139,108244062,n,banda,2
2140,108247152,n,trío,1
2141,108247251,n,cuarteto,4
2142,108247703,n,quinteto,1
2143,108248157,n,orquesta,7
2144,108252602,n,fiesta,21
2145,108253640,n,banquete,1
2146,108253815,n,cena,4
2147,108254331,n,recepción,5
2148,108256369,n,tertulia,3
2149,108256968,n,partido,36
2150,108273167,n,tripulación,1
2151,108273736,n,tripulación,1
2152,108275185,n,escuela,3
2153,108277805,n,academia,1
2154,108284481,n,instituto,2
2155,108286163,n,universidad,4
2156,108287844,n,cultura,8
2157,108293336,n,flota,3
2158,108293490,n,flota,2
2159,108293982,n,alianza,1
2160,108307589,n,reunión,32
2161,108308497,n,conferencia,4
2162,108309086,n,convención,2
2163,108309754,n,foro,4
2164,108312359,n,cumbre,2
2165,108322981,n,consejo,40
2166,108324274,n,secretaría,1
2167,108324514,n,comisión,13
2168,108329113,n,patrulla,1
2169,108329453,n,tribunal,18
2170,108337324,n,oficina,1
2171,108337324,n,agencia,5
2172,108349350,n,órgano,4
2173,108358594,n,célula,4
2174,108361329,n,democracia,1
2175,108368907,n,generación,1
2176,108369406,n,generación,16
2177,108377085,n,línea,8
2178,108377332,n,ciclo,9
2179,108380768,n,dirección,8
2180,108381436,n,dirección,9
2181,108381820,n,gabinete,17
2182,108388074,n,minoría,1
2183,108389572,n,batería,1
2184,108397255,n,tropa,7
2185,108401554,n,clientela,2
2186,108402147,n,escoria,1
2187,108402442,n,delegación,4
2188,108402442,n,comité,13
2189,108402442,n,comisión,22
2190,108403631,n,sector,24
2191,108404373,n,comando,3
2192,108404549,n,contingente,3
2193,108406486,n,fundación,12
2194,108407330,n,instituto,3
2195,108407619,n,exposición,32
2196,108408557,n,feria,6
2197,108408709,n,ala,2
2198,108409130,n,expedición,4
2199,108412362,n,guardería,11
2200,108412749,n,colegio,5
2201,108412749,n,escuela,18
2202,108414807,n,jurado,9
2203,108416328,n,izquierda,4
2204,108416652,n,derecha,3
2205,108420278,n,banco,21
2206,108424951,n,mercado,2
2207,108425303,n,tráfico,6
2208,108427629,n,caravana,1
2209,108428485,n,desfile,8
2210,108430203,n,cola,7
2211,108430568,n,fila,1
2212,108431942,n,fila,1
2213,108434259,n,red,18
2214,108435388,n,sistema,11
2215,108436036,n,organismo,8
2216,108436203,n,sintaxis,1
2217,108436759,n,vegetación,1
2218,108438533,n,bosque,1
2219,108439808,n,jardín,1
2220,108439955,n,personal,5
2221,108457976,n,serie,18
2222,108459648,n,serie,1
2223,108460585,n,racha,2
2224,108465558,n,vanguardia,1
2225,108467258,n,expresionismo,2
2226,108491027,n,dirección,3
2227,108497294,n,área,17
2228,108499840,n,provincia,4
2229,108505573,n,desierto,13
2230,108512259,n,frontera,6
2231,108513718,n,parcela,2
2232,108516885,n,criadero,1
2233,108521623,n,cementerio,14
2234,108523483,n,centro,12
2235,108524735,n,ciudad,50
2236,108537837,n,barrio,12
2237,108540903,n,ciudad,1
2238,108544419,n,rincón,2
2239,108544813,n,país,29
2240,108549480,n,urbanización,2
2241,108550966,n,obispado,1
2242,108558963,n,domicilio,2
2243,108558963,n,residencia,2
2244,108562067,n,tierra,1
2245,108562990,n,norte,3
2246,108566028,n,final,2
2247,108567235,n,entorno,2
2248,108568142,n,medio,1
2249,108568978,n,extremo,2
2250,108569777,n,campo,2
2251,108569998,n,campo,1
2252,108571459,n,meta,2
2253,108573674,n,frente,7
2254,108574314,n,región,1
2255,108580803,n,hábitat,1
2256,108581299,n,vivero,2
2257,108591592,n,prado,1
2258,108592165,n,delantera,3
2259,108593924,n,línea,1
2260,108598301,n,prado,2
2261,108600274,n,mínimo,1
2262,108613000,n,litoral,1
2263,108613345,n,silueta,1
2264,108615149,n,reserva,1
2265,108615374,n,parque,11
2266,108615638,n,aparcamiento,1
2267,108616311,n,ruta,3
2268,108619795,n,plaza,34
2269,108621598,n,sitio,5
2270,108625462,n,izquierda,1
2271,108626283,n,municipio,26
2272,108627161,n,local,18
2273,108628578,n,radio,4
2274,108630039,n,parte,9
2275,108639058,n,puerto,8
2276,108642632,n,presencia,1
2277,108643933,n,refugio,5
2278,108645963,n,escena,11
2279,108646902,n,paisaje,7
2280,108647616,n,plaza,23
2281,108653314,n,aire,2
2282,108654029,n,banda,2
2283,108663774,n,techo,1
2284,108664184,n,cabeza,6
2285,108664443,n,sitio,2
2286,108665504,n,villa,1
2287,108673395,n,terreno,7
2288,108679972,n,rumbo,3
2289,108681222,n,trazado,7
2290,108688247,n,zona,12
2291,109179264,n,motivo,1
2292,109183255,n,obsesión,3
2293,109184136,n,conciencia,3
2294,109213434,n,banco,1
2295,109233715,n,cabo,1
2296,109247410,n,nube,3
2297,109270894,n,mundo,19
2298,109282363,n,suelo,6
2299,109304465,n,agujero,2
2300,109316454,n,isla,7
2301,109334396,n,tierra,2
2302,109335240,n,tierra,1
2303,109369169,n,nido,2
2304,109385911,n,parte,2
2305,109386842,n,paso,1
2306,109403734,n,sierra,2
2307,109411430,n,río,1
2308,109415584,n,ribera,3
2309,109416076,n,piedra,4
2310,109421425,n,muestra,1
2311,109424270,n,satélite,3
2312,109426788,n,mar,14
2313,109428293,n,costa,9
2314,109428967,n,sedimento,1
2315,109436708,n,cielo,3
2316,109444100,n,estrella,1
2317,109448361,n,corriente,1
2318,109450163,n,sol,10
2319,109466280,n,mundo,6
2320,109466280,n,universo,6
2321,109488711,n,gigante,1
2322,109491966,n,monstruo,1
2323,109505418,n,dios,2
2324,109536058,n,dios,6
2325,109538915,n,ángel,2
2326,109542339,n,diablo,1
2327,109543353,n,diablo,5
2328,109572425,n,titán,2
2329,109605289,n,adulto,3
2330,109607280,n,aspirante,3
2331,109608002,n,asistente,3
2332,109613191,n,participante,1
2333,109614684,n,protector,2
2334,109617867,n,experto,18
2335,109620078,n,vecino,37
2336,109622049,n,menor,1
2337,109623038,n,líder,11
2338,109623038,n,autoridad,22
2339,109623038,n,dirigente,22
2340,109625401,n,ciudadano,5
2341,109626589,n,observador,3
2342,109627906,n,receptor,2
2343,109629752,n,viajero,7
2344,109632518,n,trabajador,8
2345,109636339,n,negro,1
2346,109637211,n,negro,2
2347,109688487,n,galo,1
2348,109698108,n,chino,3
2349,109699642,n,danés,1
2350,109701148,n,inglés,4
2351,109710164,n,griego,1
2352,109713108,n,holandés,8
2353,109714952,n,irlandés,3
2354,109716047,n,italiano,4
2355,109718217,n,japonés,1
2356,109725402,n,noruego,2
2357,109728009,n,portugués,2
2358,109728285,n,rumano,1
2359,109728403,n,ruso,2
2360,109730533,n,escocés,9
2361,109731906,n,español,13
2362,109732441,n,sueco,3
2363,109738708,n,norteamericano,3
2364,109747722,n,alemán,9
2365,109759311,n,académico,1
2366,109759501,n,académico,4
2367,109762509,n,estrella,5
2368,109763784,n,amistad,4
2369,109765278,n,actor,26
2370,109770949,n,administrador,1
2371,109774266,n,consejero,4
2372,109774783,n,defensor,2
2373,109777353,n,agente,4
2374,109779623,n,agricultor,1
2375,109779790,n,agricultor,5
2376,109782397,n,edil,5
2377,109791530,n,analista,11
2378,109792969,n,presentador,10
2379,109807754,n,aristócrata,2
2380,109813126,n,artista,1
2381,109815790,n,ayudante,3
2382,109820263,n,deportista,5
2383,109821253,n,agresor,6
2384,109821831,n,asistente,1
2385,109824135,n,dictador,1
2386,109824361,n,autoridad,1
2387,109825750,n,mecánico,1
2388,109833651,n,panadero,2
2389,109834699,n,bailarín,1
2390,109836160,n,diestro,4
2391,109839515,n,pregonero,2
2392,109840520,n,barón,2
2393,109841188,n,camarero,2
2394,109845589,n,animal,1
2395,109849598,n,amor,1
2396,109863031,n,escolta,1
2397,109871364,n,compañero,1
2398,109871364,n,novio,4
2399,109876892,n,hermano,1
2400,109877951,n,colega,1
2401,109882007,n,empresario,13
2402,109883807,n,curioso,1
2403,109889691,n,candidato,17
2404,109890749,n,candidato,3
2405,109890749,n,aspirante,6
2406,109893191,n,capitán,5
2407,109901642,n,proveedor,1
2408,109904321,n,central,1
2409,109906538,n,héroe,7
2410,109909060,n,tipo,2
2411,109917593,n,chaval,2
2412,109917593,n,niño,46
2413,109918248,n,hijo,39
2414,109918554,n,niño,1
2415,109918762,n,hijo,4
2416,109923673,n,ciudadano,14
2417,109924742,n,civil,1
2418,109924742,n,paisano,4
2419,109931165,n,payaso,5
2420,109935990,n,colega,4
2421,109936215,n,compañero,15
2422,109942275,n,comando,1
2423,109944763,n,regidor,1
2424,109945905,n,compañero,3
2425,109945905,n,acompañante,9
2426,109952539,n,director,1
2427,109956035,n,contacto,1
2428,109956147,n,contacto,1
2429,109956387,n,entendido,2
2430,109957156,n,conservador,6
2431,109960117,n,enlace,1
2432,109962966,n,preso,5
2433,109969218,n,conde,3
2434,109970699,n,paisano,1
2435,109972010,n,primo,5
2436,109974648,n,artesano,3
2437,109977660,n,delincuente,2
2438,109979321,n,crítico,1
2439,109979589,n,crítico,5
2440,109981278,n,princesa,2
2441,109991026,n,galán,1
2442,109993122,n,delfín,1
2443,109994943,n,fallecido,4
2444,109996784,n,decano,2
2445,109997068,n,decano,4
2446,110001217,n,repartidor,2
2447,110002031,n,demócrata,2
2448,110002151,n,demócrata,13
2449,110004804,n,dependiente,2
2450,110006511,n,descendiente,6
2451,110011902,n,dictador,14
2452,110013927,n,diplomático,3
2453,110014658,n,diplomático,1
2454,110014939,n,gerente,11
2455,110014939,n,director,57
2456,110020890,n,doctor,8
2457,110020890,n,médico,20
2458,110021892,n,doctor,2
2459,110026553,n,portero,3
2460,110027590,n,traidor,1
2461,110029068,n,dibujante,5
2462,110034906,n,conductor,20
2463,110043643,n,economista,5
2464,110053004,n,emperador,7
2465,110053808,n,trabajador,10
2466,110054657,n,patrono,1
2467,110057714,n,maquinista,1
2468,110059582,n,partidario,2
2469,110060075,n,participante,7
2470,110067968,n,inspector,6
2471,110070563,n,expositor,1
2472,110077593,n,aficionado,2
2473,110077593,n,amante,4
2474,110078806,n,granjero,1
2475,110080869,n,padre,43
2476,110091651,n,bombero,10
2477,110095664,n,patrulla,4
2478,110098710,n,enemigo,3
2479,110099375,n,seguidor,3
2480,110107303,n,padre,1
2481,110109443,n,monstruo,1
2482,110112591,n,amigo,14
2483,110120671,n,jardinero,3
2484,110126177,n,autor,2
2485,110126926,n,cerebro,2
2486,110134001,n,guardameta,2
2487,110134001,n,portero,9
2488,110140314,n,gobernador,8
2489,110142391,n,abuelo,4
2490,110143299,n,nieto,2
2491,110147935,n,novio,1
2492,110151760,n,guitarra,4
2493,110153414,n,tío,1
2494,110162991,n,responsable,45
2495,110164747,n,mandatario,6
2496,110165448,n,oyente,2
2497,110172448,n,ermitaño,1
2498,110172793,n,protagonista,8
2499,110173086,n,héroe,4
2500,110176111,n,excursionista,3
2501,110180178,n,poseedor,1
2502,110197525,n,idiota,1
2503,110199251,n,imán,2
2504,110199489,n,inmigrante,16
2505,110200781,n,personaje,6
2506,110202624,n,titular,5
2507,110203839,n,individuo,1
2508,110205985,n,fuente,47
2509,110206173,n,confidente,4
2510,110206887,n,erudito,2
2511,110208847,n,inspector,1
2512,110212501,n,intérprete,2
2513,110212780,n,intérprete,2
2514,110214230,n,minusválido,2
2515,110216928,n,herrero,1
2516,110224578,n,periodista,7
2517,110225219,n,juez,23
2518,110231515,n,rey,8
2519,110249950,n,jurista,2
2520,110257084,n,liberal,7
2521,110260706,n,vida,22
2522,110271216,n,guardia,2
2523,110271216,n,vigilante,4
2524,110271677,n,aristócrata,1
2525,110279018,n,mecánico,1
2526,110280130,n,maestro,4
2527,110285313,n,niño,2
2528,110289039,n,hombre,43
2529,110296618,n,mártir,1
2530,110296832,n,mártir,1
2531,110297234,n,mascota,4
2532,110298482,n,maestro,5
2533,110298912,n,capitán,1
2534,110303814,n,alcalde,52
2535,110307234,n,miembro,27
2536,110320863,n,ministro,74
2537,110324851,n,ejemplo,4
2538,110326087,n,moderador,3
2539,110329945,n,monstruo,2
2540,110332385,n,madre,27
2541,110338707,n,asesino,4
2542,110339966,n,músico,4
2543,110340312,n,músico,4
2544,110341660,n,mutación,1
2545,110344443,n,figura,12
2546,110352299,n,vecino,6
2547,110363149,n,notario,2
2548,110369528,n,comentarista,4
2549,110372373,n,funcionario,9
2550,110375506,n,abuelo,1
2551,110378412,n,operario,4
2552,110388440,n,señor,1
2553,110388924,n,dueño,3
2554,110388924,n,propietario,6
2555,110389398,n,dueño,1
2556,110389398,n,poseedor,2
2557,110391653,n,pintor,5
2558,110399019,n,paracaidista,1
2559,110401829,n,participante,9
2560,110402417,n,socio,18
2561,110402824,n,parte,9
2562,110405320,n,pastelero,2
2563,110407105,n,patricio,1
2564,110408552,n,patrono,1
2565,110414612,n,jubilado,3
2566,110417168,n,autor,8
2567,110417424,n,personalidad,3
2568,110417682,n,personaje,2
2569,110428004,n,físico,1
2570,110432532,n,peregrino,5
2571,110433164,n,piloto,6
2572,110434725,n,pionero,2
2573,110439851,n,jugador,43
2574,110448983,n,guardia,6
2575,110448983,n,agente,34
2576,110450303,n,político,9
2577,110451263,n,político,2
2578,110461424,n,fuerza,16
2579,110462860,n,practicante,1
2580,110467179,n,presidente,14
2581,110467395,n,presidente,2
2582,110468559,n,presidente,65
2583,110468962,n,presidente,42
2584,110470779,n,sacerdote,2
2585,110470779,n,cura,5
2586,110472799,n,príncipe,5
2587,110474064,n,princesa,2
2588,110476086,n,prisionero,1
2589,110476671,n,detective,10
2590,110481268,n,programador,4
2591,110481711,n,obrero,3
2592,110482220,n,promotor,13
2593,110483890,n,profeta,2
2594,110491309,n,editor,8
2595,110499355,n,reina,1
2596,110499857,n,reina,7
2597,110508862,n,lector,26
2598,110514962,n,restaurador,1
2599,110517826,n,regulador,1
2600,110522495,n,republicano,5
2601,110522633,n,republicano,1
2602,110523519,n,residente,5
2603,110524869,n,restaurador,4
2604,110525617,n,jubilado,6
2605,110528969,n,grosero,1
2606,110541229,n,gobernador,5
2607,110542888,n,corredor,7
2608,110547145,n,santo,1
2609,110548227,n,vendedor,5
2610,110548681,n,vendedor,1
2611,110548681,n,dependiente,7
2612,110553805,n,salvador,1
2613,110557854,n,erudito,1
2614,110559288,n,discípulo,3
2615,110560106,n,compañero,4
2616,110560352,n,maestro,4
2617,110569744,n,secretario,17
2618,110570019,n,secretario,8
2619,110593745,n,productor,12
2620,110595164,n,hermano,21
2621,110595647,n,enfermo,4
2622,110605985,n,especialista,2
2623,110607291,n,submarinista,1
2624,110609325,n,esclavo,1
2625,110622053,n,soldado,9
2626,110625546,n,soprano,2
2627,110627082,n,alma,1
2628,110631941,n,especialista,11
2629,110632576,n,especialista,1
2630,110633450,n,testigo,2
2631,110634316,n,especulador,1
2632,110638385,n,portavoz,40
2633,110639925,n,seguidor,2
2634,110648696,n,protagonista,11
2635,110671736,n,sucesor,4
2636,110676018,n,superior,4
2637,110681194,n,superviviente,3
2638,110683349,n,nadador,1
2639,110694163,n,contribuyente,9
2640,110694258,n,profesor,14
2641,110696251,n,técnico,16
2642,110696508,n,técnico,6
2643,110701783,n,tenor,3
2644,110709435,n,esclavo,2
2645,110710509,n,hilera,1
2646,110718131,n,turista,20
2647,110719132,n,pregonero,1
2648,110719267,n,ciudadano,17
2649,110720453,n,comerciante,3
2650,110736091,n,tío,2
2651,110748620,n,personalidad,2
2652,110749123,n,veterano,2
2653,110750911,n,vicepresidente,2
2654,110751265,n,vicepresidente,14
2655,110757193,n,visitante,19
2656,110759151,n,voluntario,24
2657,110759331,n,voluntario,4
2658,110763383,n,camarero,2
2659,110786033,n,testigo,7
2660,110787470,n,mujer,60
2661,110794014,n,escritor,25
2662,110794014,n,autor,40
2663,110804406,n,joven,36
2664,111410625,n,consecuencia,3
2665,111410625,n,efecto,8
2666,111414411,n,impacto,6
2667,111414608,n,influencia,1
2668,111416988,n,respuesta,3
2669,111418138,n,suerte,3
2670,111423197,n,estela,2
2671,111427842,n,desgracia,1
2672,111444117,n,muerte,6
2673,111449561,n,carga,3
2674,111456760,n,campo,1
2675,111462526,n,tempestad,2
2676,111462526,n,tormenta,2
2677,111465017,n,ráfaga,4
2678,111495041,n,presión,2
2679,111501381,n,lluvia,8
2680,111514805,n,tensión,2
2681,111519121,n,trueno,1
2682,111524662,n,tiempo,2
2683,111525955,n,viento,5
2684,111669921,n,flor,7
2685,112102133,n,hierba,1
2686,112125890,n,arroz,1
2687,112142085,n,trigo,2
2688,112143676,n,maíz,2
2689,112156819,n,grano,1
2690,112620196,n,rosa,8
2691,113104059,n,árbol,7
2692,113125117,n,raíz,4
2693,113128003,n,copa,1
2694,113134947,n,fruto,4
2695,113135832,n,semilla,2
2696,113152742,n,hoja,1
2697,113163250,n,rama,1
2698,113244109,n,pertenencia,1
2699,113245626,n,pertenencia,6
2700,113246662,n,terreno,3
2701,113250048,n,finca,3
2702,113250542,n,dinero,7
2703,113250930,n,patrimonio,2
2704,113252168,n,señorío,2
2705,113252973,n,traspaso,2
2706,113253751,n,ganga,2
2707,113255145,n,ingreso,8
2708,113258269,n,recaudación,1
2709,113259917,n,ganancia,4
2710,113260190,n,rendimiento,1
2711,113261597,n,renta,5
2712,113263779,n,legado,2
2713,113265011,n,regalo,6
2714,113268146,n,galardón,10
2715,113268146,n,premio,27
2716,113269890,n,contribución,1
2717,113270038,n,aportación,1
2718,113271631,n,patrimonio,1
2719,113273154,n,incentivo,2
2720,113275288,n,gasto,5
2721,113279262,n,retribución,4
2722,113283314,n,pensión,2
2723,113284048,n,rescate,3
2724,113285176,n,porcentaje,4
2725,113289744,n,cuota,8
2726,113290002,n,reintegro,1
2727,113290676,n,indemnización,3
2728,113293377,n,dieta,3
2729,113295657,n,alquiler,6
2730,113299651,n,devolución,1
2731,113301328,n,multa,1
2732,113301715,n,letra,1
2733,113303315,n,precio,45
2734,113308864,n,recaudación,1
2735,113308999,n,contribución,1
2736,113308999,n,tasa,4
2737,113315364,n,recargo,1
2738,113318584,n,interés,1
2739,113320860,n,prima,3
2740,113323749,n,peaje,3
2741,113325010,n,tarifa,4
2742,113325505,n,recargo,2
2743,113327231,n,déficit,4
2744,113328853,n,rebaja,4
2745,113331198,n,suma,6
2746,113331634,n,cifra,9
2747,113331778,n,recurso,15
2748,113333237,n,inversión,24
2749,113342135,n,acción,9
2750,113350976,n,fianza,2
2751,113356112,n,finanzas,3
2752,113356774,n,bolsillo,6
2753,113356985,n,tesoro,4
2754,113363970,n,cuenta,1
2755,113367070,n,reserva,1
2756,113370669,n,tesoro,1
2757,113370938,n,fortuna,1
2758,113377268,n,letra,1
2759,113381145,n,depósito,1
2760,113384164,n,jubilación,5
2761,113384557,n,dinero,15
2762,113388111,n,cambio,1
2763,113388245,n,pieza,8
2764,113389864,n,corona,1
2765,113393762,n,billete,1
2766,113396276,n,déficit,3
2767,113396861,n,cuota,2
2768,113397174,n,deuda,1
2769,113398953,n,préstamo,4
2770,113403331,n,documento,1
2771,113407844,n,balance,3
2772,113408023,n,dividendo,2
2773,113409160,n,saldo,1
2774,113421832,n,presupuesto,22
2775,113452347,n,recuperación,2
2776,113453428,n,desgaste,4
2777,113456567,n,decadencia,3
2778,113464820,n,evolución,7
2779,113467916,n,desintegración,1
2780,113475538,n,erosión,1
2781,113477023,n,evolución,2
2782,113480848,n,fuego,1
2783,113497135,n,aumento,7
2784,113499782,n,afluencia,1
2785,113536794,n,fotografía,2
2786,113547925,n,sustitución,1
2787,113549672,n,liberación,1
2788,113563522,n,oferta,34
2789,113582013,n,número,18
2790,113594585,n,resultado,10
2791,113599348,n,cuota,2
2792,113610162,n,punto,16
2793,113619920,n,barril,1
2794,113659162,n,metro,21
2795,113659760,n,kilómetro,15
2796,113661273,n,dólar,18
2797,113690758,n,peseta,148
2798,113714184,n,grado,2
2799,113715755,n,peso,1
2800,113725588,n,tonelada,3
2801,113731021,n,cuadrado,3
2802,113736799,n,mitad,21
2803,113737190,n,tercio,7
2804,113741698,n,satanás,2
2805,113742358,n,cero,2
2806,113743605,n,par,6
2807,113744304,n,cuatro,27
2808,113750415,n,ciento,2
2809,113750844,n,mil,1
2810,113751533,n,millón,232
2811,113754293,n,aumento,10
2812,113761801,n,mínimo,1
2813,113763384,n,mínimo,2
2814,113765396,n,botella,3
2815,113767239,n,vaso,1
2816,113767956,n,jarro,2
2817,113772106,n,dosis,11
2818,113774404,n,montón,2
2819,113777344,n,provisión,1
2820,113778671,n,aparcamiento,4
2821,113779032,n,volumen,1
2822,113779374,n,contenido,3
2823,113780449,n,relación,7
2824,113809207,n,parte,63
2825,113810818,n,resto,38
2826,113811900,n,sintonía,10
2827,113817526,n,porcentaje,2
2828,113831176,n,norte,1
2829,113846546,n,segundo,8
2830,113846900,n,tercero,1
2831,113847124,n,cuarto,1
2832,113847402,n,sexto,6
2833,113859043,n,variación,1
2834,113859043,n,cambio,17
2835,113863771,n,línea,4
2836,113869991,n,recta,2
2837,113873502,n,círculo,2
2838,113875392,n,anillo,2
