,Synset16,PoS,Palabra,TagCount
8613,104417361,n,tejeduría,1
8614,104417361,n,fábrica_textil,1
8615,104417467,n,talidomida,7
8616,104417809,n,teatro,1941
8617,104418357,n,telón,163
8618,104419073,n,teodolito,7
8619,104420720,n,termopar,9
8620,104573625,n,termómetro,49
8621,104422566,n,termopila,5
8622,104422875,n,termostato,20
8623,104423552,n,muslera,1
8624,113770829,n,dedal,3
8625,104424003,n,timerosal,1
8626,115149038,n,cosa,109
8627,104424936,n,pentotal,7
8628,104425977,n,tercera,117
8629,104426618,n,vía_pública,1
8630,104426788,n,hilo,593
8631,104426788,n,hebra,118
8632,104428382,n,era,2
8633,114184986,n,cuello,33
8634,104429376,n,trono,2111
8635,104431745,n,chinche,23
8636,104431745,n,chincheta,24
8637,104432043,n,bancada,71
8638,104432203,n,tiara,48
8639,104432538,n,taquilla,268
8640,104433585,n,traviesa,30
8641,104434932,n,medias,7
8642,104435653,n,tejado,427
8643,104436542,n,pandero,5
8644,104437953,n,reloj,1244
8645,111192901,n,temporizador,38
8646,111192901,n,sincronizador,8
8647,114986004,n,tintura,2
8648,113944337,n,táparo,1
8649,114982421,n,púa,134
8650,104439840,n,hojalata,33
8651,104440597,n,esclavina,8
8652,104440749,n,cubierta,25
8653,104441662,n,cilla,6
8654,104442143,n,trinitrotolueno,2
8655,110713502,n,tostador,14
8656,110713502,n,tostadora,6
8657,104442831,n,tabaco,525
8658,104443164,n,petaca,3
8659,104443257,n,estanco,38
8660,104443433,n,tobogán,1
8661,112739801,n,puntera,6
8662,104444749,n,capellada,1
8663,104446162,n,vestidos,2
8664,1Synset Not Found,n,baño,56
8665,104446521,n,wáter,16
8666,104446521,n,excusado,9
8667,104446521,n,retrete,22
8668,107286014,n,ficha,2
8669,104450243,n,tomógrafo,1
8670,104450749,n,pinzas,1
8671,104451473,n,tónico,27
8672,104451473,n,reconstituyente,2
8673,114854262,n,instrumento,126
8674,114854262,n,utensilio,60
8675,104452848,n,diente,13
8676,104453390,n,mondadientes,3
8677,104453390,n,palillo,64
8678,104453390,n,escarbadientes,1
8679,104453910,n,tapa,404
8680,104453910,n,tapadera,429
8681,104454240,n,peonza,6
8682,104454654,n,juanete,1
8683,104455250,n,mastelero,12
8684,104455652,n,gavia,8
8685,104456115,n,linterna,249
8686,110152083,n,torpedo,363
8687,104457326,n,torpedero,106
8688,104457474,n,cazatorpedero,2
8689,104457638,n,lanzatorpedos,36
8690,104459018,n,peluquín,4
8691,104459018,n,bisoñé,1
8692,104459122,n,faetón,8
8693,104459243,n,clase_turista,1
8694,104459243,n,tercera,3
8695,104499446,n,toalla,76
8696,104459909,n,toallero,2
8697,113900422,n,torre,5783
8698,104461437,n,casa_consistorial,43
8699,104462240,n,juguetería,6
8700,104462318,n,soldadito,3
8701,104462835,n,trazador,10
8702,104463141,n,tracería,52
8703,104463273,n,calco,44
8704,104463510,n,senda,42
8705,104463679,n,carril,300
8706,104463983,n,vía,90
8707,104465358,n,locomóvil,2
8708,110667863,n,tractor,110
8709,109960891,n,tractor,10
8710,104465795,n,cromo,79
8711,104465933,n,rotonda,132
8712,104466169,n,burladero,8
8713,104466169,n,isleta,3
8714,109255519,n,sendero,103
8715,104467307,n,tráiler,48
8716,104468005,n,tren,3652
8717,104468005,n,ferrocarril,2217
8718,104469514,n,trampolín,30
8719,104470232,n,tranquilizante,12
8720,104470953,n,transductor,65
8721,104471148,n,transepto,260
8722,104471315,n,transformador,82
8723,104471632,n,transistor,155
8724,104472243,n,trasmisión,32
8725,114807737,n,emisor,145
8726,114807737,n,transmisor,161
8727,104473108,n,montante,1
8728,104473275,n,transpondedor,6
8729,104473432,n,transporte,383
8730,104473884,n,transportador,8
8731,114409285,n,trampa,56
8732,104475309,n,escotillón,1
8733,110727171,n,trainera,26
8734,104476259,n,batea,23
8735,104476259,n,bandeja,147
8736,104478512,n,espaldera,7
8737,104478512,n,espaldar,11
8738,109461315,n,trinchera,278
8739,104479046,n,guerrera,79
8740,104479526,n,trépano,5
8741,104479694,n,caballete,5
8742,104479823,n,caballete,85
8743,113879634,n,triángulo,36
8744,113879634,n,cartabón,2
8745,110728828,n,tribuna,406
8746,104481796,n,tricolor,4
8747,104482177,n,tricornio,7
8748,104482297,n,tricot,4
8749,104482393,n,triciclo,46
8750,104482975,n,tridente,40
8751,104483307,n,trimarán,10
8752,104484160,n,pasamano,2
8753,104484432,n,triodo,1
8754,104484432,n,tríodo,2
8755,104484780,n,triplicado,4
8756,104485082,n,trípode,68
8757,104485423,n,tríptico,90
8758,104485750,n,trirreme,48
8759,104486054,n,arco_de_triunfo,7
8760,104486322,n,trébede,4
8761,104486445,n,minucia,3
8762,104487081,n,trolebús,82
8763,104487394,n,trombón,220
8764,104487996,n,trofeo,9
8765,1Synset Not Found,n,pantalones,26
8766,1Synset Not Found,n,pantalón,958
8767,104489695,n,ajuar,107
8768,104489817,n,llana,11
8769,104490091,n,camión,732
8770,104490614,n,huerta,29
8771,104491135,n,triunfo,1
8772,104492264,n,línea_principal,1
8773,104492375,n,entramado,7
8774,104493381,n,tina,102
8775,104493505,n,tubo,1177
8776,104493505,n,caño,172
8777,107556872,n,jareta,3
8778,104495843,n,remolcador,69
8779,104496614,n,tul,21
8780,105606633,n,túnica,99
8781,104497801,n,diapasón,2
8782,109230041,n,túnel,1450
8783,104498389,n,turbante,3
8784,104591517,n,turbina,276
8785,104498873,n,turbogenerador,2
8786,103321103,n,turborreactor,23
8787,103321103,n,turbopropulsor,3
8788,104499062,n,sopera,3
8789,104500060,n,paleta,5
8790,104500294,n,tornería,2
8791,104500390,n,tornería,11
8792,104501370,n,torniquete,18
8793,104501947,n,torreta,360
8794,104501947,n,torrecilla,9
8795,112918609,n,tweed,17
8796,104503155,n,sarga,12
8797,113436361,n,tipo,1
8798,104506289,n,ukelele,19
8799,104507155,n,paraguas,88
8800,104508062,n,arpillera,12
8801,104508949,n,ropa_interior,1
8802,104509592,n,uniforme,386
8803,108286163,n,universidad,427
8804,104513827,n,tapicería,30
8805,104513827,n,tapizado,12
8806,115292069,n,urna,278
8807,104516672,n,utensilio,147
8808,104516672,n,cachivache,2
8809,113580228,n,instalación,16
8810,114358022,n,vacuna,389
8811,104517823,n,aspirador,33
8812,104517823,n,aspiradora,24
8813,104518132,n,termo,1
8814,105573099,n,válvula,308
8815,104519536,n,válvula,26
8816,115216189,n,furgón,42
8817,115216189,n,furgoneta,100
8818,104520382,n,caravana,1
8819,104521987,n,barniz,33
8820,104522168,n,florero,25
8821,104522168,n,jarrón,119
8822,104522309,n,vaselina,27
8823,104522904,n,vasodilatador,16
8824,107469772,n,bóveda,444
8825,104523690,n,panteón,259
8826,115112086,n,vehículo,3649
8827,104524594,n,velcro,17
8828,104524716,n,velocípedo,1
8829,104525038,n,velludo,1
8830,104525038,n,terciopelo,163
8831,104525417,n,chapado,4
8832,1Synset Not Found,n,respiradero,40
8833,104526520,n,ventilación,15
8834,104526520,n,sistema_de_ventilación,14
8835,104526964,n,ventilador,124
8836,104527648,n,veranda,4
8837,104527648,n,galería,56
8838,104528630,n,antihelmíntico,13
8839,104528630,n,vermífugo,3
8840,104531098,n,recipiente,57
8841,104531873,n,chaleco,174
8842,115281329,n,vestidura,83
8843,104532504,n,sacristía,703
8844,104532670,n,viaducto,160
8845,104532831,n,vibráfono,47
8846,104533199,n,vibrador,14
8847,104533499,n,victrola,7
8848,115104933,n,vicuña,31
8849,109160571,n,vídeo,153
8850,104533700,n,videocasete,3
8851,104533802,n,video,4662
8852,104533802,n,videograbadora,3569
8853,104533802,n,magnetoscopio,1
8854,104534127,n,videograbación,1
8855,104534520,n,videocinta,9
8856,104534895,n,cirio,41
8857,104535153,n,viñeta,84
8858,104535524,n,villa,103
8859,104536038,n,viña,253
8860,104536038,n,viñedo,482
8861,104536595,n,viola,150
8862,112387633,n,viola,147
8863,104536866,n,violín,1175
8864,104537436,n,espineta,2
8865,104538249,n,viscosímetro,2
8866,104538878,n,visera,7
8867,104541320,n,voltímetro,9
8868,104542329,n,dovela,114
8869,104543158,n,remolque,151
8870,104543996,n,ensamblado,41
8871,104544138,n,revestimiento,6
8872,104544979,n,paseo,8
8873,104545305,n,andador,30
8874,104545858,n,transmisor-receptor,2
8875,104545858,n,walkie-talkie,10
8876,114564779,n,pared,2635
8877,114564779,n,muro,3435
8878,104548362,n,billetero,11
8879,1Synset Not Found,n,enchufe,6
8880,113164285,n,varita,1
8881,104549919,n,crujía,225
8882,104550676,n,cámara_de_oficiales,2
8883,104551055,n,depósito,17
8884,104551375,n,ojiva,132
8885,114504726,n,urdimbre,7
8886,104552696,n,buque_de_guerra,1
8887,104553703,n,jofaina,1
8888,1Synset Not Found,n,jofaina,4
8889,104554523,n,toalla,3
8890,104554684,n,lavadora,25
8891,104554871,n,arandela,7
8892,104555291,n,servicios_públicos,34
8893,104555700,n,papelera,113
8894,104556948,n,vigía,130
8895,104556948,n,atalaya,137
8896,104558347,n,clepsidra,12
8897,104558478,n,servicio,1
8898,114991319,n,acuarela,171
8899,104559275,n,vía_fluvial,1
8900,1Synset Not Found,n,espita,13
8901,104560113,n,termo,18
8902,104560292,n,regadera,7
8903,104560882,n,foso,401
8904,104561422,n,aceña,15
8905,104562935,n,alcubilla,3
8906,104563413,n,noria,34
8907,111758276,n,encañado,1
8908,115284553,n,vía,594
8909,104565039,n,grada,94
8910,104565375,n,arma,5094
8911,104566257,n,armamento,15
8912,104566756,n,giralda,33
8913,104568069,n,veleta,32
8914,104569338,n,alianza,8
8915,113919547,n,calce,9
8916,113725271,n,peso,8
8917,1Synset Not Found,n,pesas,5
8918,104571686,n,azud,31
8919,114928332,n,pozo,980
8920,114298620,n,vira,12
8921,114298620,n,cerquillo,1
8922,104574471,n,ballenera,7
8923,104574471,n,ballenero,40
8924,103933529,n,muelle,369
8925,103933529,n,desembarcadero,102
8926,103933529,n,embarcadero,125
8927,1Synset Not Found,n,cosas,73
8928,1Synset Not Found,n,trastos,1
8929,1Synset Not Found,n,chismes,1
8930,113392262,n,rueda,1546
8931,104576002,n,silla_de_ruedas,1
8932,104577139,n,chalana,4
8933,112381931,n,látigo,126
8934,104578112,n,tralla,3
8935,104578801,n,escobilla,15
8936,104579432,n,silbato,43
8937,100003553,n,todo,313
8938,104581595,n,burdel,83
8939,104581595,n,mancebía,3
8940,104581595,n,prostíbulo,53
8941,104581595,n,puticlub,1
8942,104581595,n,lupanar,4
8943,104581829,n,mecha,76
8944,104582205,n,cestería,20
8945,104582205,n,mimbre,27
8946,104582349,n,capacho,14
8947,104582625,n,portillo,5
8948,113163991,n,peluca,82
8949,104584373,n,wigwam,15
8950,104585318,n,toca,2
8951,104585745,n,torno,1
8952,104586072,n,cortavientos,10
8953,110781984,n,devanadera,2
8954,104587327,n,buque_de_vela,1
8955,104587404,n,aerogenerador,23
8956,104587559,n,molino_de_viento,1
8957,115299783,n,ventana,2553
8958,104588365,n,ventanilla,70
8959,104590263,n,alféizar,27
8960,104590553,n,parabrisas,87
8961,104590553,n,guardabrisa,12
8962,104590746,n,limpiaparabrisas,24
8963,104592356,n,lagar,67
8964,113566535,n,ala,1382
8965,104592962,n,bastidores,1
8966,110040945,n,alambre,201
8967,104594489,n,cable,185
8968,104594828,n,cortaalambres,6
8969,104595855,n,instalación_eléctrica,1
8970,104596492,n,tribuna_de_los_testigos,1
8971,109661397,n,wok,8
8972,104597400,n,formón,3
8973,104597536,n,xilografía,1
8974,104597706,n,xilografía,37
8975,104598318,n,leñero,5
8976,104598965,n,trama,1243
8977,104599235,n,lana,63
8978,104599396,n,obra,6251
8979,104600486,n,obrador,19
8980,104600486,n,banco_de_trabajo,1
8981,104601473,n,explotación,53
8982,104601690,n,obra_de_arte,2
8983,104602044,n,trabajo,197
8984,104602044,n,curro,29
8985,104602762,n,taller,3
8986,104603081,n,taller,2149
8987,1Synset Not Found,n,web,5730
8988,104605163,n,estambre,4
8989,104605321,n,estambre,1
8990,104605726,n,envoltorio,35
8991,104606014,n,guirnalda,96
8992,104606014,n,corona,159
8993,104606574,n,llave,811
8994,104607532,n,muñequera,5
8995,104607759,n,gorrón,1
8996,104608329,n,pupitre,21
8997,104610013,n,yate,148
8998,113650447,n,corral,5
8999,104610879,n,corral,18
9000,104611154,n,estación,524
9001,104611351,n,penol,1
9002,104612504,n,yola,25
9003,104612504,n,yol,1
9004,104612722,n,producción,161
9005,113996909,n,yugo,127
9006,104613015,n,canesú,1
9007,104613158,n,yugo,1
9008,104613555,n,yoyo,16
9009,104614372,n,zepelín,5
9010,104614372,n,zeppelín,6
9011,104615226,n,cítara,27
9012,113936939,n,característica,697
9013,115149038,n,característica,6
9014,114394783,n,personalidad,309
9015,104618070,n,identidad,1698
9016,104620216,n,carácter,20
9017,115065280,n,ánimo,23
9018,104621314,n,espiritualidad,199
9019,104621738,n,extroversión,4
9020,114062332,n,introversión,4
9021,1Synset Not Found,n,aislamiento,2
9022,104622932,n,apartamiento,10
9023,104622932,n,retiro,929
9024,106256041,n,índole,35
9025,104623443,n,animalidad,4
9026,104623612,n,disposición,1299
9027,104623612,n,talante,39
9028,104623612,n,temperamento,201
9029,104624826,n,espíritu,6
9030,104625284,n,inquietud,2
9031,104626280,n,emotividad,26
9032,107290278,n,dramatismo,55
9033,104627000,n,afecto,28
9034,114332617,n,amor,39
9035,104627506,n,sensiblería,1
9036,104628192,n,vehemencia,19
9037,104629604,n,frigidez,3
9038,104629604,n,frialdad,47
9039,104630378,n,estoicismo,18
9040,104630547,n,tibieza,8
9041,104630689,n,alegría,1
9042,104631700,n,animación,265
9043,104632157,n,lozanía,4
9044,104632157,n,viveza,15
9045,104632157,n,vida,3245
9046,104632963,n,presteza,2
9047,104633197,n,energía,7
9048,104633453,n,vitalidad,122
9049,104633453,n,brío,31
9050,104634161,n,animosidad,21
9051,104634161,n,efervescencia,41
9052,104634299,n,vivacidad,27
9053,104634540,n,exaltación,103
9054,104634739,n,lirismo,58
9055,104634833,n,energía,32
9056,104635010,n,inanición,41
9057,104635104,n,actividad,25
9058,104635631,n,inercia,120
9059,104636397,n,pasividad,67
9060,104636610,n,indiferencia,1
9061,104637108,n,acidia,1
9062,104637108,n,indolencia,10
9063,104637290,n,gandulería,1
9064,104637571,n,galbana,2
9065,104637571,n,holgazanería,2
9066,104637923,n,permisividad,15
9067,104638175,n,tolerancia,5
9068,104639371,n,severidad,129
9069,104639371,n,reciedumbre,5
9070,104639371,n,austeridad,111
9071,106232635,n,puritanismo,15
9072,104639732,n,dureza,3
9073,104639732,n,rigurosidad,19
9074,104640176,n,afabilidad,4
9075,104640538,n,paciencia,170
9076,104640722,n,indolencia,1
9077,104640830,n,risibilidad,1
9078,104640927,n,amabilidad,2
9079,104641447,n,malicia,14
9080,114407283,n,impaciencia,33
9081,104642746,n,intransigencia,29
9082,104643397,n,acritud,6
9083,104643662,n,agresividad,104
9084,104645599,n,complacencia,23
9085,104645599,n,buena_voluntad,1
9086,104645599,n,grado,118
9087,104644719,n,prontitud,17
9088,104645020,n,receptividad,1
9089,104645599,n,desgana,9
9090,104645599,n,reticencia,5
9091,104645943,n,reluctancia,6
9092,104645943,n,indisposición,10
9093,104646548,n,seriedad,3
9094,104647478,n,sobriedad,92
9095,104647826,n,solemnidad,98
9096,104648207,n,veleidad,8
9097,104648207,n,superficialidad,8
9098,104648440,n,necedad,7
9099,104648440,n,tontería,43
9100,107511906,n,informalidad,6
9101,104649051,n,humorismo,22
9102,104649051,n,humor,8
9103,104649651,n,frescura,1
9104,104650010,n,capricho,1
9105,104650201,n,humor,18
9106,104650731,n,franqueza,14
9107,104651009,n,efusividad,1
9108,104651195,n,fluidez,2
9109,104651382,n,locuacidad,1
9110,104651974,n,mudez,1
9111,104652177,n,hermetismo,30
9112,104652177,n,confidencialidad,40
9113,104652930,n,sociabilidad,22
9114,104653869,n,gregarismo,2
9115,107502241,n,benevolencia,34
9116,104654652,n,agrado,115
9117,104655442,n,familiaridad,36
9118,104655442,n,intimidad,129
9119,104655929,n,cordialidad,25
9120,104656996,n,frialdad,2
9121,104657244,n,inaccesibilidad,28
9122,104657407,n,reserva,1
9123,104658106,n,hostilidad,453
9124,107546844,n,misantropía,7
9125,104660080,n,adaptabilidad,33
9126,104660261,n,flexibilidad,7
9127,104660261,n,rigidez,5
9128,104661151,n,deliberación,6
9129,104661706,n,irreflexión,1
9130,104661926,n,temeridad,8
9131,104661926,n,imprudencia,30
9132,104662504,n,impulsividad,9
9133,104662730,n,impetuosidad,1
9134,104662730,n,ímpetu,58
9135,104663319,n,atención,2246
9136,104663494,n,esmero,8
9137,105615869,n,precaución,1
9138,104664413,n,caución,17
9139,104664778,n,vigilancia,13
9140,104664964,n,descuido,2
9141,104665543,n,inadvertencia,2
9142,104665813,n,negligencia,12
9143,104666416,n,laxitud,8
9144,104666615,n,masculinidad,40
9145,104666837,n,virilidad,1
9146,104667180,n,machismo,38
9147,104667406,n,feminidad,15
9148,104667406,n,femineidad,11
9149,104668139,n,afeminamiento,10
9150,104668819,n,confiabilidad,58
9151,104669247,n,responsabilidad,1
9152,104670746,n,irresponsabilidad,11
9153,104671394,n,vaguedad,7
9154,104671841,n,arbitrariedad,41
9155,104672355,n,escrupulosidad,1
9156,104672605,n,minuciosidad,19
9157,104672605,n,meticulosidad,12
9158,104672858,n,detenimiento,22
9159,104673173,n,rigor,6
9160,106500937,n,pasaporte,1
9161,104673965,n,cara,2359
9162,104673965,n,aspecto,2527
9163,104673965,n,presencia,4863
9164,104673965,n,apariencia,1060
9165,114526182,n,look,200
9166,104675314,n,efecto,55
9167,113863602,n,figura,2
9168,104677514,n,fisonomía,156
9169,104677514,n,facciones,9
9170,104677716,n,personaje,259
9171,1Synset Not Found,n,semblanza,103
9172,1Synset Not Found,n,matiz,236
9173,1Synset Not Found,n,pretexto,252
9174,104679074,n,camuflaje,28
9175,104679300,n,verosimilitud,44
9176,104679549,n,rostro,2
9177,104679738,n,estampa,302
9178,104679738,n,expresión,2321
9179,115286042,n,señalización,294
9180,115286042,n,marca,80
9181,104681387,n,entramado,219
9182,104681387,n,marca,1371
9183,104682462,n,mota,86
9184,104682462,n,mancha,71
9185,104683136,n,raya,15
9186,104683453,n,pilosidad,9
9187,104683453,n,vellosidad,39
9188,112350032,n,belleza,1624
9189,104684358,n,gloria,4
9190,104684765,n,pintoresquismo,11
9191,104685062,n,primor,14
9192,104685195,n,glamour,75
9193,104685840,n,apostura,3
9194,104685840,n,guapeza,1
9195,104685840,n,guapura,1
9196,104691476,n,atracción,861
9197,104691476,n,atractivo,709
9198,104691476,n,atractividad,2
9199,104686537,n,carisma,165
9200,104686748,n,voluptuosidad,7
9201,104687333,n,encanto,242
9202,104688246,n,atracción,47
9203,104688842,n,seducción,22
9204,104689660,n,encanto,5
9205,104690196,n,fealdad,27
9206,104690592,n,ridiculez,6
9207,104692157,n,mácula,13
9208,104692638,n,rosa,1072
9209,1Synset Not Found,n,corte,37
9210,114192942,n,lunar,74
9211,104693900,n,raspadura,10
9212,104694090,n,quemadura,4
9213,104694441,n,mancha,1181
9214,104694441,n,zurrapa,5
9215,104694809,n,erupción,127
9216,104694980,n,huella,12
9217,104695176,n,descoloración,4
9218,104696432,n,verruga,39
9219,114487026,n,claridad,215
9220,104697442,n,sencillez,22
9221,104697819,n,desnudez,2
9222,104698112,n,elaboración,1047
9223,104698112,n,vistosidad,19
9224,104698307,n,barroco,519
9225,104698307,n,barroquismo,21
9226,104699767,n,rococó,78
9227,104700642,n,acabado,229
9228,104700642,n,remate,541
9229,104700642,n,retoque,71
9230,107837755,n,brillo,3
9231,104701162,n,lustre,4
9232,104701460,n,claridad,8
9233,104701943,n,limpidez,3
9234,104702127,n,trasparencia,2
9235,104702127,n,transparencia,1
9236,104702351,n,diafanidad,7
9237,104702545,n,visibilidad,1
9238,104702688,n,nitidez,22
9239,106745861,n,definición,6
9240,114435187,n,foco,2
9241,104703424,n,opacidad,1
9242,104703932,n,turbiedad,4
9243,104704116,n,nebulosidad,8
9244,104704346,n,vaguedad,1
9245,105620468,n,agudeza,60
9246,104706290,n,obviedad,6
9247,104707409,n,predominio,7
9248,104708113,n,facilidad,963
9249,104709011,n,llaneza,2
9250,104709253,n,dificultad,25
9251,1Synset Not Found,n,rigor,13
9252,104710588,n,dureza,1
9253,104711256,n,sutilidad,1
9254,104711435,n,inconveniente,316
9255,113975444,n,compatibilidad,1
9256,104713118,n,harmonía,24
9257,104713118,n,armonía,21
9258,104713428,n,conformidad,9
9259,104713853,n,justicia,757
9260,104714156,n,congruencia,14
9261,113975444,n,incompatibilidad,84
9262,104714847,n,incongruencia,16
9263,104715487,n,conveniencia,200
9264,104721650,n,adecuación,92
9265,104716491,n,acierto,190
9266,104716864,n,idoneidad,28
9267,106762380,n,calificación,6
9268,104718134,n,eligibilidad,3
9269,104718134,n,inelegibilidad,6
9270,114446878,n,comodidad,9
9271,104718999,n,manejabilidad,8
9272,104718999,n,accesibilidad,157
9273,104721058,n,inaptitud,2
9274,104721058,n,ineptitud,19
9275,104722574,n,descalificación,130
9276,114446878,n,contratiempo,1
9277,104723107,n,inoportunidad,2
9278,104723286,n,ethos,15
9279,113948026,n,cualidad,809
9280,113948026,n,calidad,4366
9281,106863618,n,naturaleza,2992
9282,106863618,n,madera,229
9283,106863618,n,calaña,5
9284,104727214,n,aura,146
9285,104728068,n,embergadura,10
9286,104728376,n,superioridad,8
9287,104728604,n,fineza,1
9288,105851744,n,excelencia,60
9289,104729328,n,grandiosidad,32
9290,104729328,n,magnificencia,32
9291,104729328,n,grandeza,150
9292,104729710,n,expansividad,2
9293,104729984,n,majestuosidad,30
9294,110093475,n,primera_clase,11
9295,107000716,n,característica,54
9296,104733118,n,matiz,16
9297,104733640,n,inestabilidad,340
9298,104739768,n,reversibilidad,6
9299,104735075,n,imprevisibilidad,1
9300,104735233,n,variabilidad,10
9301,104735556,n,variedad,49
9302,104735711,n,diversidad,50
9303,104735929,n,intercambiabilidad,4
9304,104737020,n,convertibilidad,11
9305,104737020,n,inconvertibilidad,2
9306,101010684,n,alternación,4
9307,104737430,n,liquidez,2
9308,104737743,n,progresividad,1
9309,104737934,n,inalterabilidad,1
9310,104738398,n,absolutidad,1
9311,104738641,n,constancia,1
9312,104739768,n,irreversibilidad,11
9313,104739932,n,invariabilidad,5
9314,104740173,n,constancia,6
9315,104741311,n,mutabilidad,3
9316,107337694,n,peripecia,113
9317,107337694,n,vicisitud,103
9318,104741807,n,inmutabilidad,7
9319,104742418,n,eternidad,18
9320,104743486,n,igualdad,636
9321,104742766,n,otredad,6
9322,104742766,n,alteridad,14
9323,104743024,n,identidad,68
9324,104743370,n,unicidad,53
9325,106251033,n,similitud,659
9326,106251033,n,semejanza,350
9327,105942579,n,analogía,9
9328,106783442,n,aproximación,2
9329,104744319,n,homología,56
9330,104744814,n,semejanza,2
9331,104745240,n,paralelismo,171
9332,104745370,n,uniformidad,81
9333,104745679,n,homogeneidad,67
9334,104745932,n,consistencia,2
9335,104746134,n,acercamiento,349
9336,104746430,n,análogo,7
9337,104747115,n,imagen,76
9338,104746842,n,comparabilidad,4
9339,104746842,n,comparación,1131
9340,104747710,n,parecido,185
9341,113813283,n,aire,2
9342,113946760,n,equivalencia,129
9343,114047171,n,paridad,109
9344,113859307,n,diferencia,4044
9345,114435445,n,distinción,24
9346,104749709,n,discordancia,30
9347,104749709,n,divergencia,1
9348,1Synset Not Found,n,margen,5
9349,104750164,n,desemejanza,2
9350,104751098,n,heterogeneidad,35
9351,104751305,n,diversidad,968
9352,113858045,n,inconsistencia,44
9353,104752034,n,cambio,146
9354,104752221,n,desnivel,260
9355,104752530,n,disparidad,50
9356,109296053,n,abismo,167
9357,104753331,n,irregularidad,221
9358,105698247,n,certeza,12
9359,104754056,n,inevitabilidad,9
9360,104754237,n,seguridad,84
9361,104754440,n,finalidad,5
9362,113349395,n,seguridad,35
9363,104755466,n,prueba,14
9364,104758313,n,previsibilidad,10
9365,106037108,n,probabilidad,4
9366,104756504,n,opción,8
9367,104756887,n,incerteza,4
9368,104757522,n,duda,6
9369,104757864,n,indefinición,16
9370,104757864,n,indeterminación,25
9371,104758313,n,imprevisto,20
9372,104758452,n,improbabilidad,1
9373,104759428,n,objetividad,1
9374,104759849,n,concreción,70
9375,104760296,n,intangibilidad,4
9376,104760611,n,literalidad,5
9377,104760771,n,materialidad,6
9378,104761212,n,sustancialidad,2
9379,104761517,n,inmaterial,1
9380,104761517,n,inmaterialidad,2
9381,104761815,n,insustancialidad,9
9382,104762134,n,abstracción,1
9383,104762633,n,particularidad,2
9384,104762915,n,especifidad,4
9385,104763147,n,especificidad,94
9386,104763293,n,personalidad,2189
9387,104763293,n,individualismo,65
9388,104763293,n,individualidad,60
9389,104763650,n,unicidad,1
9390,104764242,n,peculiaridad,244
9391,104764242,n,idiosincrasia,61
9392,105913275,n,generalidad,113
9393,104765038,n,solidaridad,372
9394,113824114,n,predominio,215
9395,104765691,n,universalidad,55
9396,104765691,n,catolicidad,3
9397,104766059,n,simpleza,30
9398,104766275,n,complejidad,563
9399,104766620,n,complicación,1
9400,104766852,n,laboriosidad,12
9401,114371161,n,regularidad,293
9402,104767805,n,periodicidad,123
9403,104768028,n,ritmo,92
9404,104769049,n,uniformidad,4
9405,104769456,n,igualdad,1
9406,104770211,n,irregularidad,16
9407,104770720,n,intermitencia,8
9408,104770911,n,fluctuación,2
9409,104771332,n,aleatoriedad,24
9410,104771890,n,variabilidad,131
9411,104771890,n,desigualdad,174
9412,114006490,n,movilidad,459
9413,104773596,n,motricidad,3
9414,104773596,n,fuerza_motriz,2
9415,104773596,n,locomoción,12
9416,114174316,n,motilidad,48
9417,104773899,n,movilidad,1
9418,104774198,n,maniobrabilidad,90
9419,104774511,n,soltura,45
9420,104774511,n,holgura,30
9421,104776176,n,portabilidad,39
9422,104776572,n,inercia,1
9423,1Synset Not Found,n,fijeza,5
9424,104777852,n,firmeza,80
9425,104778267,n,firmeza,1
9426,104778401,n,estabilidad,677
9427,104779053,n,amenidad,30
9428,104779521,n,majeza,2
9429,104780958,n,odiosidad,1
9430,104782466,n,atrocidad,15
9431,104782878,n,credibilidad,125
9432,104782878,n,fiabilidad,163
9433,104783247,n,autenticidad,173
9434,104783247,n,legitimidad,169
9435,104783567,n,validez,277
9436,104783724,n,plausibilidad,5
9437,104784142,n,incredibilidad,1
9438,104784664,n,lógica,2
9439,104785669,n,contrasentido,3
9440,104789406,n,naturalidad,75
9441,104786326,n,sencillez,2
9442,104786490,n,simplicidad,7
9443,104786595,n,sinceridad,1
9444,104786763,n,espontaneidad,55
9445,104787154,n,sencillez,4
9446,104787763,n,retórica,193
9447,104788011,n,pose,121
9448,104788159,n,coquetería,4
9449,104788494,n,artificialidad,8
9450,104788693,n,teatralidad,10
9451,104788693,n,efectismo,11
9452,104788982,n,pretensión,5
9453,106889330,n,aparato,1
9454,105750027,n,cualidades,5
9455,105750027,n,virtudes,28
9456,104790238,n,salubridad,36
9457,104790449,n,morbosidad,2
9458,104790774,n,nocividad,2
9459,104790942,n,toxicidad,178
9460,104791081,n,letalidad,12
9461,104791591,n,putrescencia,1
9462,104791928,n,insalubridad,15
9463,104793355,n,satisfacción,10
9464,104792679,n,aceptabilidad,7
9465,104794236,n,admisibilidad,5
9466,104794408,n,permisibilidad,3
9467,104793355,n,insatisfacción,1
9468,104793555,n,inadecuación,10
9469,104793925,n,inaceptabilidad,1
9470,104794236,n,inadmisibilidad,5
9471,104795061,n,mediocridad,18
9472,104795545,n,cotidianidad,27
9473,104795878,n,prosaísmo,2
9474,104796490,n,excepcionalidad,16
9475,104797482,n,rareza,174
9476,104797482,n,extrañeza,36
9477,104797482,n,desconocimiento,105
9478,104798365,n,singularidad,1
