mover	4	por-30-01850315-v	v	53.3612	triangulation pt/en/	------
movimentado	1	por-30-00118567-a	a	75	WEB API	------
movimentar	1	por-30-01850315-v	v	73	tri GL CA ES	------
movimentar	2	por-30-01831531-v	v	73	tri GL CA ES	------
movimentar	3	por-30-01076615-v	v	73	tri GL CA ES	------
movimento	1	por-30-00279835-n	n	52.9129	triangulation pt/en/	------
movimento	2	por-30-00331950-n	n	52.9129	triangulation pt/en/	------
movimento	3	por-30-00798245-n	n	52.9129	triangulation pt/en/	------
movimento	4	por-30-06197664-n	n	52.3204	triangulation pt/en/	------
movimento	5	por-30-07046339-n	n	52.9129	triangulation pt/en/	------
movimento	6	por-30-07309781-n	n	52.9129	triangulation pt/en/	------
movimento	7	por-30-08464601-n	n	52.9129	triangulation pt/en/	------
movimento	8	por-30-11425088-n	n	52.9129	triangulation pt/en/	------
movimento	9	por-30-13441387-n	n	52.9129	triangulation pt/en/	------
movimento	10	por-30-14004317-n	n	52.9129	triangulation pt/en/	------
movimento	11	por-30-00555138-n	n	73	tri GL CA ES	------
movimento	12	por-30-00166355-n	n	73	tri GL CA ES	------
moça	1	por-30-10129825-n	n	75	WEB API	------
moço	1	por-30-09871364-n	n	75	WEB API	------
moço	1	por-30-10285313-n	n	75	WEB API	------
mseg	1	por-30-15236338-n	n	52.5934	triangulation pt/en/	------
muco	1	por-30-05415395-n	n	52.6614	triangulation pt/en/	------
mudado	1	por-30-02067491-a	a	75	WEB API	------
mudado	1	por-30-00171127-v	v	75	WEB API	------
mudança	1	por-30-04752034-n	n	73	tri GL CA ES	------
mudança	1	por-30-07359599-n	n	75	WEB API	------
mudança	2	por-30-13859043-n	n	73	tri GL CA ES	------
mudança	3	por-30-13388111-n	n	73	tri GL CA ES	------
mudança	4	por-30-01166258-n	n	73	tri GL CA ES	------
mudança	5	por-30-01109687-n	n	73	tri GL CA ES	------
mudança	6	por-30-13387479-n	n	73	tri GL CA ES	------
mudança	7	por-30-00191142-n	n	73	tri GL CA ES	------
mudança	8	por-30-01093085-n	n	73	tri GL CA ES	------
mudança	9	por-30-00196084-n	n	73	tri GL CA ES	------
mudança	10	por-30-07296428-n	n	73	tri GL CA ES	------
mudança	11	por-30-13387689-n	n	73	tri GL CA ES	------
mudança	12	por-30-00168658-n	n	73	tri GL CA ES	------
mudança_de_ritmo	1	por-30-00107684-n	n	71	FTT	------
mudar	1	por-30-00121926-v	v	71	FTT	------
mudar	1	por-30-02012344-v	v	75	WEB API	------
mudar	2	por-30-00123170-v	v	52.2061	triangulation pt/en/	------
mudar	3	por-30-00126264-v	v	52.2061	triangulation pt/en/	------
mudar	4	por-30-00161225-v	v	52.2061	triangulation pt/en/	------
mudar	5	por-30-00163251-v	v	52.2061	triangulation pt/en/	------
mudar	6	por-30-00380159-v	v	52.2061	triangulation pt/en/	------
mudar	7	por-30-00550117-v	v	52.2061	triangulation pt/en/	------
mudar	8	por-30-02088241-v	v	52.2061	triangulation pt/en/	------
mudar	9	por-30-02257370-v	v	52.2061	triangulation pt/en/	------
mudar	10	por-30-02259005-v	v	52.2061	triangulation pt/en/	------
mudar	11	por-30-00548913-v	v	73	tri GL CA ES	------
mudar	12	por-30-02662297-v	v	73	tri GL CA ES	------
mudar	13	por-30-00009147-v	v	73	tri GL CA ES	------
mudar	14	por-30-02393489-v	v	73	tri GL CA ES	------
mudar	15	por-30-00109660-v	v	52.2061	triangulation pt/en/	------
mudar	16	por-30-00119524-v	v	71	FTT	------
mudar-se	1	por-30-00086809-n	n	71	FTT	------
mudo	1	por-30-00151855-a	a	75	WEBAPI	------
mufti	1	por-30-10337020-n	n	52.6944	triangulation pt/en/	------
muito	1	por-30-01385255-a	a	75	WEB API	------
muito	1	por-30-02067491-a	a	75	WEB API	------
muito	1	por-30-00014285-r	r	52.7023	triangulation pt/en/	------
muito	2	por-30-00015135-r	r	52.7023	triangulation pt/en/	------
muito	3	por-30-00059086-r	r	52.6316	triangulation pt/en/	------
muito	4	por-30-00059171-r	r	52.6316	triangulation pt/en/	------
muito_menos	1	por-30-00063369-r	r	71	FTT	------
muitos	1	por-30-02067491-a	a	75	WEB API	------
muitíssimo	1	por-30-01385255-a	a	75	WEB API	------
muitíssimo	1	por-30-00059171-r	r	75	WEB API	------
mulato	1	por-30-01199083-a	a	75	WEB API	------
muleta	1	por-30-03141823-n	n	52.5923	triangulation pt/en/	------
mulher	1	por-30-10193967-n	n	75	WEB API	------
mulher	1	por-30-10787470-n	n	52.9667	triangulation pt/en/	------
mulher	2	por-30-10780632-n	n	73	tri GL CA ES	------
multa	1	por-30-13301328-n	n	52.5555	triangulation pt/en/	------
multa	2	por-30-06558678-n	n	73	tri GL CA ES	------
multar	1	por-30-02498716-v	v	52.3493	triangulation pt/en/	------
multi-valorizado	1	por-30-00103302-a	a	71	FTT	------
multiculturalismo	1	por-30-05964805-n	n	52.3882	triangulation pt/en/	------
multidão	1	por-30-08180190-n	n	52.8051	triangulation pt/en/	------
multidão	1	por-30-09359803-n	n	75	WEB API	------
multidão	2	por-30-08182379-n	n	52.8114	triangulation pt/en/	------
multidão	3	por-30-08182716-n	n	52.8373	triangulation pt/en/	------
multidão	4	por-30-13775093-n	n	52.8051	triangulation pt/en/	------
multidão	5	por-30-08183398-n	n	73	tri GL CA ES	------
multidão	6	por-30-08183290-n	n	73	tri GL CA ES	------
multidão	7	por-30-08183046-n	n	73	tri GL CA ES	------
multilateral	1	por-30-00237240-a	a	52.1274	triangulation pt/en/	------
multimédia	1	por-30-06261744-n	n	73	tri GL CA ES	------
multimídia	1	por-30-06261744-n	n	73	tri GL CA ES	------
multiplicar	1	por-30-00247390-v	v	52.7792	triangulation pt/en/	------
multiplicar	2	por-30-00641672-v	v	53.742	triangulation pt/en/	------
multiplicar	3	por-30-00055142-v	v	71	FTT	------
multiplicar-se	1	por-30-00055142-v	v	75	WEB API	------
multiplicação	1	por-30-00849982-n	n	52.3223	triangulation pt/en/	------
multiplicação	2	por-30-00871576-n	n	52.3223	triangulation pt/en/	------
multiplicação	3	por-30-13517843-n	n	52.3223	triangulation pt/en/	------
mundano	1	por-30-02577061-a	a	52.4788	triangulation pt/en/	------
mundial	1	por-30-00527188-a	a	52.8965	triangulation pt/en/	------
mundial	2	por-30-01567694-a	a	52.8965	triangulation pt/en/	------
mundial	3	por-30-01568684-a	a	52.8965	triangulation pt/en/	------
mundialização	1	por-30-13488110-n	n	75	WEB API	------
mundo	1	por-30-00033615-n	n	75	WEB API	------
mundo	1	por-30-02472987-n	n	52.9695	triangulation pt/en/	------
mundo	2	por-30-05809878-n	n	52.9695	triangulation pt/en/	------
mundo	3	por-30-08179689-n	n	52.9695	triangulation pt/en/	------
mundo	4	por-30-09270894-n	n	52.9695	triangulation pt/en/	------
mundo	5	por-30-09466280-n	n	54.4542	triangulation pt/en/	------
municipal	1	por-30-01038580-a	a	52.2807	triangulation pt/en/	------
municipal	2	por-30-02697452-a	a	53.421	triangulation pt/en/	------
município	1	por-30-08225581-n	n	52.5046	triangulation pt/en/	------
município	2	por-30-08626283-n	n	52.5046	triangulation pt/en/	------
município	3	por-30-08672199-n	n	52.4466	triangulation pt/en/	------
munir	1	por-30-02327200-v	v	75	WEB API	------
muralha	1	por-30-04051825-n	n	73	tri GL CA ES	------
murchar	1	por-30-00358431-v	v	75	WEB API	------
murmurar	1	por-30-00824767-v	v	75	WEB API	------
murmurar	1	por-30-00915830-v	v	52.7284	triangulation pt/en/	------
murmurar	2	por-30-01044114-v	v	52.7284	triangulation pt/en/	------
murmurar	3	por-30-01044533-v	v	52.7284	triangulation pt/en/	------
murmurar	4	por-30-02187922-v	v	73	tri GL CA ES	------
murmurar	5	por-30-02182109-v	v	73	tri GL CA ES	------
muro	1	por-30-04051825-n	n	53.2874	triangulation pt/en/	------
muro	2	por-30-04546855-n	n	52.6958	triangulation pt/en/	------
muro	3	por-30-09474162-n	n	52.6958	triangulation pt/en/	------
muro	4	por-30-14564779-n	n	52.6958	triangulation pt/en/	------
murro	1	por-30-00134780-n	n	75	WEB API	------
museu	1	por-30-03800563-n	n	52.8933	triangulation pt/en/	------
musical	1	por-30-01505462-a	a	52.7369	triangulation pt/en/	------
musical	2	por-30-02867783-a	a	52.7369	triangulation pt/en/	------
musical	3	por-30-07019172-n	n	73	tri GL CA ES	------
mutagénese	1	por-30-07426108-n	n	52.6319	triangulation pt/en/	------
mutante	1	por-30-10341660-n	n	52.7753	triangulation pt/en/	------
mutação	1	por-30-07425011-n	n	52.3637	triangulation pt/en/	------
mutação	2	por-30-10341660-n	n	52.3637	triangulation pt/en/	------
mutilar	1	por-30-00548750-v	v	52.7837	triangulation pt/en/	------
mutilar	2	por-30-00090888-v	v	71	FTT	------
mutuamente	1	por-30-00116791-r	r	52.0629	triangulation pt/en/	------
mutuamente	2	por-30-00405868-r	r	52.2081	triangulation pt/en/	------
muxiba	1	por-30-10155485-n	n	75	WEB API	------
muçulmano	1	por-30-02923510-a	a	73	tri GL CA ES	------
muçulmano	2	por-30-09682291-n	n	73	tri GL CA ES	------
mycobacterium	1	por-30-01377092-n	n	52.2528	triangulation pt/en/	------
mycoplasma	1	por-30-01373826-n	n	52.7925	triangulation pt/en/	------
má-fé	1	por-30-06756407-n	n	75	WEB API	------
mácula	1	por-30-00070965-n	n	75	WEB API	------
mácula	1	por-30-06794666-n	n	75	WEB API	------
máfia	1	por-30-08245425-n	n	73	tri GL CA ES	------
máfia	2	por-30-08245802-n	n	73	tri GL CA ES	------
mágico	1	por-30-01576071-a	a	52.2592	triangulation pt/en/	------
mágoa	1	por-30-13989051-n	n	75	WEB API	------
máquina	1	por-30-02761392-n	n	75	WEB API	------
máquina	1	por-30-02958343-n	n	52.9164	triangulation pt/en/	------
máquina	2	por-30-03699975-n	n	54.3746	triangulation pt/en/	------
máquina	3	por-30-03700963-n	n	52.9164	triangulation pt/en/	------
máquina	4	por-30-03701640-n	n	53.8159	triangulation pt/en/	------
máquina	5	por-30-10278666-n	n	52.9164	triangulation pt/en/	------
mármore	1	por-30-03721169-n	n	52.1167	triangulation pt/en/	------
mármore	2	por-30-14947807-n	n	52.1167	triangulation pt/en/	------
mártir	1	por-30-10296832-n	n	52.9856	triangulation pt/en/	------
máscara	1	por-30-08253450-n	n	52.4898	triangulation pt/en/	------
máximo	1	por-30-01495725-a	a	54.1294	triangulation pt/en/	------
mãe	1	por-30-01323493-n	n	52.8354	triangulation pt/en/	------
mãe	2	por-30-05835292-n	n	52.8401	triangulation pt/en/	------
mãe	3	por-30-10278128-n	n	52.4691	triangulation pt/en/	------
mãe	4	por-30-10332385-n	n	52.8401	triangulation pt/en/	------
mãe	5	por-30-05519085-n	n	73	tri GL CA ES	------
mãe-d’água	1	por-30-08507558-n	n	75	WEB API	------
mão	1	por-30-05564590-n	n	52.8662	triangulation pt/en/	------
mão	2	por-30-07956887-n	n	52.8662	triangulation pt/en/	------
mão	3	por-30-00712225-n	n	73	tri GL CA ES	------
mão	4	por-30-02439568-n	n	73	tri GL CA ES	------
mão	5	por-30-03058107-n	n	73	tri GL CA ES	------
mão-a-mão	1	por-30-00054750-r	r	71	FTT	------
mão_na_boca	1	por-30-00107128-a	a	71	FTT	------
mãos_largas	1	por-30-01111418-a	a	75	WEB API	------
média	1	por-30-06021761-n	n	52.5536	triangulation pt/en/	------
média	2	por-30-06024230-n	n	73	tri GL CA ES	------
média	3	por-30-06023969-n	n	73	tri GL CA ES	------
médico	1	por-30-01168988-a	a	53.3534	triangulation pt/en/	------
médico	2	por-30-10020890-n	n	54.0336	triangulation pt/en/	------
médico	3	por-30-10021892-n	n	52.4469	triangulation pt/en/	------
médico	4	por-30-02760116-a	a	73	tri GL CA ES	------
médico	5	por-30-02607455-a	a	73	tri GL CA ES	------
médio	1	por-30-00330506-a	a	52.5213	triangulation pt/en/	------
médio	2	por-30-00779133-a	a	52.7909	triangulation pt/en/	------
médio	3	por-30-00815941-a	a	52.5213	triangulation pt/en/	------
médio	4	por-30-00820458-a	a	52.5213	triangulation pt/en/	------
médio	5	por-30-01014953-a	a	52.5213	triangulation pt/en/	------
médio	6	por-30-01531957-a	a	52.7909	triangulation pt/en/	------
médio	7	por-30-01594472-a	a	52.5516	triangulation pt/en/	------
médio	8	por-30-01673061-a	a	52.7909	triangulation pt/en/	------
médio	9	por-30-08523483-n	n	73	tri GL CA ES	------
médio	10	por-30-05868272-n	n	73	tri GL CA ES	------
médio	11	por-30-14899328-n	n	73	tri GL CA ES	------
médio	12	por-30-03733547-n	n	73	tri GL CA ES	------
médio	13	por-30-08521816-n	n	73	tri GL CA ES	------
médio	14	por-30-15266685-n	n	73	tri GL CA ES	------
médio	15	por-30-13934596-n	n	73	tri GL CA ES	------
médio	16	por-30-08588699-n	n	73	tri GL CA ES	------
médio	17	por-30-06254475-n	n	73	tri GL CA ES	------
médio	18	por-30-00517554-a	a	73	tri GL CA ES	------
médium	1	por-30-01531957-a	a	75	WEB API	------
médão	1	por-30-07519253-n	n	75	WEB API	------
mérito	1	por-30-04807050-n	n	53.9133	triangulation pt/en/	------
mérito	2	por-30-05138958-n	n	52.7584	triangulation pt/en/	------
mérito	3	por-30-04807342-n	n	73	tri GL CA ES	------
método	1	por-30-01023820-n	n	75	WEB API	------
método	1	por-30-05660268-n	n	54.0963	triangulation pt/en/	------
método	1	por-30-05726596-n	n	75	WEB API	------
método	2	por-30-03733547-n	n	73	tri GL CA ES	------
méxico	1	por-30-08740875-n	n	73	tri GL CA ES	------
mês	1	por-30-15206296-n	n	52.981	triangulation pt/en/	------
mês	2	por-30-15209413-n	n	52.981	triangulation pt/en/	------
míngua	1	por-30-05162642-n	n	75	WEB API	------
mínimo	1	por-30-01496021-a	a	54.1507	triangulation pt/en/	------
mínimo	1	por-30-06658118-n	n	75	WEB API	------
mínimo	2	por-30-01496311-a	a	52.4461	triangulation pt/en/	------
mínimo	3	por-30-13761801-n	n	52.4957	triangulation pt/en/	------
mínimo	4	por-30-13763384-n	n	73	tri GL CA ES	------
mínimo	5	por-30-01213090-a	a	73	tri GL CA ES	------
mínimo	6	por-30-01556061-a	a	73	tri GL CA ES	------
mínimo	7	por-30-00230076-a	a	73	tri GL CA ES	------
mínimo	8	por-30-08600274-n	n	73	tri GL CA ES	------
mínio	1	por-30-00381097-a	a	75	WEB API	------
mísero	1	por-30-01050890-a	a	75	WEB API	------
míssil	1	por-30-04008634-n	n	52.6922	triangulation pt/en/	------
mística	1	por-30-05948857-n	n	52.1749	triangulation pt/en/	------
místico	1	por-30-00160425-a	a	75	WEB API	------
místico	1	por-30-02863464-a	a	52.5781	triangulation pt/en/	------
mítico	1	por-30-01936184-a	a	73	tri GL CA ES	------
módico	1	por-30-02340458-a	a	75	WEB API	------
módulo	1	por-30-03779000-n	n	52.7571	triangulation pt/en/	------
módulo	2	por-30-04349401-n	n	52	triangulation pt/en/	------
módulo	3	por-30-13730377-n	n	54.1356	triangulation pt/en/	------
mórbido	1	por-30-01176246-a	a	75	WEB API	------
móvel	1	por-30-01522376-a	a	52.5455	triangulation pt/en/	------
móvel	2	por-30-01563494-a	a	52.5455	triangulation pt/en/	------
móvel	3	por-30-03776291-n	n	73	tri GL CA ES	------
mônaco	1	por-30-08967868-n	n	73	tri GL CA ES	------
múltiplo	1	por-30-02067491-a	a	75	WEB API	------
múltiplo	1	por-30-02215977-a	a	53.9934	triangulation pt/en/	------
músculo	1	por-30-05030418-n	n	52.4928	triangulation pt/en/	------
músculo	2	por-30-05289057-n	n	52.4928	triangulation pt/en/	------
músculo	3	por-30-05289297-n	n	52.4928	triangulation pt/en/	------
música	1	por-30-00543233-n	n	52.855	triangulation pt/en/	------
música	2	por-30-05718556-n	n	52.855	triangulation pt/en/	------
música	3	por-30-07020895-n	n	54.2824	triangulation pt/en/	------
músico	1	por-30-10339966-n	n	52.3391	triangulation pt/en/	------
músico	2	por-30-10340312-n	n	53.4315	triangulation pt/en/	------
mútuo	1	por-30-01945550-a	a	52.501	triangulation pt/en/	------
mútuo	2	por-30-02152473-a	a	52.501	triangulation pt/en/	------
n	1	por-30-06832572-n	n	73	tri GL CA ES	------
na_medida	1	por-30-00098959-r	r	71	FTT	------
na_verdade	1	por-30-00038013-r	r	71	FTT	------
nacional	1	por-30-01036754-a	a	52.898	triangulation pt/en/	------
nacional	2	por-30-01038102-a	a	54.238	triangulation pt/en/	------
nacional	3	por-30-01038332-a	a	52.9246	triangulation pt/en/	------
nacional	4	por-30-01105840-a	a	54.3869	triangulation pt/en/	------
nacional	5	por-30-01567862-a	a	52.9246	triangulation pt/en/	------
nacional	6	por-30-01861776-a	a	52.9246	triangulation pt/en/	------
nacional	7	por-30-02988060-a	a	52.9246	triangulation pt/en/	------
nacional	8	por-30-02988281-a	a	52.9246	triangulation pt/en/	------
nacional	9	por-30-02988402-a	a	52.9246	triangulation pt/en/	------
nacionalidade	1	por-30-07949463-n	n	52.8961	triangulation pt/en/	------
nacionalidade	2	por-30-13953787-n	n	52.8961	triangulation pt/en/	------
nacionalismo	1	por-30-04878101-n	n	52.8443	triangulation pt/en/	------
nacionalismo	2	por-30-05965022-n	n	53.8267	triangulation pt/en/	------
nacionalismo	3	por-30-05965195-n	n	52.8443	triangulation pt/en/	------
nacionalismo	4	por-30-07485047-n	n	52.8443	triangulation pt/en/	------
nacionalista	1	por-30-01568092-a	a	52.874	triangulation pt/en/	------
nacionalização	1	por-30-01152461-n	n	52.7343	triangulation pt/en/	------
naco	1	por-30-09385911-n	n	75	WEB API	------
nada	1	por-30-13740168-n	n	73	tri GL CA ES	------
nada	2	por-30-00067153-n	n	73	tri GL CA ES	------
nadar	1	por-30-01904293-v	v	73	tri GL CA ES	------
nadar	2	por-30-01960911-v	v	73	tri GL CA ES	------
naftol	1	por-30-14958800-n	n	52.3896	triangulation pt/en/	------
naftoquinona	1	por-30-15092751-n	n	52.9722	triangulation pt/en/	------
naloxona	1	por-30-03806381-n	n	52.792	triangulation pt/en/	------
naltrexona	1	por-30-03806547-n	n	53	triangulation pt/en/	------
namorado	1	por-30-10148035-n	n	73	tri GL CA ES	------
namorado	2	por-30-09871364-n	n	73	tri GL CA ES	------
namorado	3	por-30-10147935-n	n	73	tri GL CA ES	------
namoro	1	por-30-09871364-n	n	75	WEB API	------
nandrolona	1	por-30-14748335-n	n	52.8366	triangulation pt/en/	------
nanotecnologia	1	por-30-06134899-n	n	52.0731	triangulation pt/en/	------
nanotecnologias	1	por-30-06134899-n	n	52.3358	triangulation pt/en/	------
naproxeno	1	por-30-03807895-n	n	52.6272	triangulation pt/en/	------
naquele_lugar	1	por-30-00109151-r	r	71	FTT	------
naquele_tempo	1	por-30-00105240-r	r	71	FTT	------
narcisismo	1	por-30-04835260-n	n	52.1405	triangulation pt/en/	------
narcisista	1	por-30-02098694-a	a	52.4106	triangulation pt/en/	------
narcolépsia	1	por-30-14307468-n	n	52.5447	triangulation pt/en/	------
narcose	1	por-30-05682055-n	n	52.8021	triangulation pt/en/	------
narcótico	1	por-30-02863111-a	a	52.4429	triangulation pt/en/	------
nariz	1	por-30-05598147-n	n	73	tri GL CA ES	------
nariz	2	por-30-05658826-n	n	73	tri GL CA ES	------
narrar	1	por-30-00953216-v	v	52.7403	triangulation pt/en/	------
narrar	2	por-30-01703454-v	v	73	tri GL CA ES	------
narrar	3	por-30-00945255-v	v	73	tri GL CA ES	------
narrativa	1	por-30-07221094-n	n	75	WEB API	------
narrativo	1	por-30-00498912-a	a	73	tri GL CA ES	------
narração	1	por-30-06369829-n	n	52.602	triangulation pt/en/	------
narração	2	por-30-06681551-n	n	52.602	triangulation pt/en/	------
narração	3	por-30-07220773-n	n	52.8379	triangulation pt/en/	------
narração	4	por-30-07221094-n	n	52.8379	triangulation pt/en/	------
nasal	1	por-30-02978781-a	a	52.849	triangulation pt/en/	------
nascente	1	por-30-00235435-n	n	75	WEB API	------
nascente	1	por-30-08507558-n	n	75	WEB API	------
nascença	1	por-30-00235435-n	n	75	WEB API	------
nascença	1	por-30-08507558-n	n	75	WEB API	------
nascença	1	por-30-00056930-v	v	75	WEB API	------
nascer	1	por-30-00056930-v	v	52.7937	triangulation pt/en/	------
nascer	1	por-30-02737187-v	v	75	WEB API	------
nascer	2	por-30-01432601-v	v	52.0698	triangulation pt/en/	------
nascer	3	por-30-01970348-v	v	52.7937	triangulation pt/en/	------
nascer	4	por-30-00360932-v	v	73	tri GL CA ES	------
nascer	5	por-30-00095377-v	v	73	tri GL CA ES	------
nascer	6	por-30-00357332-v	v	73	tri GL CA ES	------
nascida	1	por-30-00056930-v	v	75	WEB API	------
nascido	1	por-30-00056930-v	v	75	WEB API	------
nascidos_vivos	1	por-30-00094799-a	a	71	FTT	------
nascimento	1	por-30-00235435-n	n	75	WEB API	------
nascimento	1	por-30-07320302-n	n	52.777	triangulation pt/en/	------
nascimento	1	por-30-07324380-n	n	75	WEB API	------
nascimento	2	por-30-15142167-n	n	52.777	triangulation pt/en/	------
nascimento	3	por-30-08507558-n	n	73	tri GL CA ES	------
natalidade	1	por-30-15276427-n	n	52.6577	triangulation pt/en/	------
nativo	1	por-30-01036383-a	a	75	WEB API	------
nativo	1	por-30-00019046-n	n	71	FTT	------
nativo	2	por-30-01033996-a	a	52.1437	triangulation pt/en/	------
nato	1	por-30-08174398-n	n	73	tri GL CA ES	------
natural	1	por-30-00074346-a	a	52.8468	triangulation pt/en/	------
natural	1	por-30-00764484-a	a	75	WEB API	------
natural	1	por-30-01115349-a	a	75	WEB API	------
natural	2	por-30-00074594-a	a	52.8468	triangulation pt/en/	------
natural	3	por-30-01033996-a	a	54.2603	triangulation pt/en/	------
natural	4	por-30-01036383-a	a	52.8468	triangulation pt/en/	------
natural	5	por-30-01406180-a	a	52.8468	triangulation pt/en/	------
natural	6	por-30-01569965-a	a	52.8468	triangulation pt/en/	------
natural	7	por-30-01570892-a	a	52.8468	triangulation pt/en/	------
natural	8	por-30-01574036-a	a	52.8468	triangulation pt/en/	------
natural	9	por-30-01577771-a	a	52.8468	triangulation pt/en/	------
natural	10	por-30-01595050-a	a	52.8468	triangulation pt/en/	------
natural	11	por-30-01637184-a	a	52.0636	triangulation pt/en/	------
natural	12	por-30-01952643-a	a	52.8468	triangulation pt/en/	------
natural	13	por-30-02282985-a	a	54.0659	triangulation pt/en/	------
natural	14	por-30-01005914-a	a	73	tri GL CA ES	------
naturaleza	1	por-30-04623113-n	n	52.7311	triangulation pt/en/	------
naturalidade	1	por-30-04708113-n	n	75	WEB API	------
naturalidade	1	por-30-04785908-n	n	52.6238	triangulation pt/en/	------
naturalidade	2	por-30-04880830-n	n	52.6238	triangulation pt/en/	------
naturalizar	1	por-30-00412292-v	v	52.3044	triangulation pt/en/	------
naturalmente	1	por-30-00039318-r	r	75	WEB API	------
naturalmente	1	por-30-00138611-r	r	75	WEB API	------
natureza	1	por-30-04623113-n	n	52.9493	triangulation pt/en/	------
natureza	1	por-30-04623612-n	n	75	WEB API	------
natureza	2	por-30-04726724-n	n	52.9493	triangulation pt/en/	------
natureza	3	por-30-09503682-n	n	52.9493	triangulation pt/en/	------
natureza	4	por-30-09466280-n	n	73	tri GL CA ES	------
nau	1	por-30-04194289-n	n	75	WEB API	------
naufragar	1	por-30-01989873-v	v	73	tri GL CA ES	------
naufrágio	1	por-30-07478718-n	n	52.4667	triangulation pt/en/	------
nauta	1	por-30-10294602-n	n	75	WEB API	------
navalhada	1	por-30-14541852-n	n	75	WEB API	------
nave	1	por-30-03813078-n	n	52.2735	triangulation pt/en/	------
nave	2	por-30-03125870-n	n	73	tri GL CA ES	------
nave	3	por-30-04194289-n	n	73	tri GL CA ES	------
nave	4	por-30-04304215-n	n	73	tri GL CA ES	------
navegador	1	por-30-06571301-n	n	52.0194	triangulation pt/en/	------
navegador	1	por-30-10294602-n	n	75	WEB API	------
navegante	1	por-30-10294602-n	n	75	WEB API	------
navegante	1	por-30-10546428-n	n	73	tri GL CA ES	------
navegar	1	por-30-01846320-v	v	52.2962	triangulation pt/en/	------
navegar	2	por-30-01846658-v	v	52.2962	triangulation pt/en/	------
navegar	3	por-30-01931566-v	v	52.2962	triangulation pt/en/	------
navegar	4	por-30-01945516-v	v	52.0416	triangulation pt/en/	------
navegar	5	por-30-01950502-v	v	73	tri GL CA ES	------
navegação	1	por-30-00313806-n	n	52.7594	triangulation pt/en/	------
navegação	2	por-30-00314469-n	n	52.7594	triangulation pt/en/	------
navegação	3	por-30-00815801-n	n	52.7594	triangulation pt/en/	------
navegação	4	por-30-01105737-n	n	52.7594	triangulation pt/en/	------
navegável	1	por-30-01525017-a	a	52.1579	triangulation pt/en/	------
navio	1	por-30-04194289-n	n	52.8972	triangulation pt/en/	------
nazismo	1	por-30-08366440-n	n	73	tri GL CA ES	------
nazista	1	por-30-10350220-n	n	73	tri GL CA ES	------
nazista	2	por-30-02999904-a	a	73	tri GL CA ES	------
nação	1	por-30-05839024-n	n	75	WEB API	------
nação	1	por-30-08166552-n	n	52.7572	triangulation pt/en/	------
nação	2	por-30-08168978-n	n	52.7572	triangulation pt/en/	------
nação	3	por-30-08303692-n	n	52.7572	triangulation pt/en/	------
nação	4	por-30-08544813-n	n	52.7572	triangulation pt/en/	------
nebulização	1	por-30-13572436-n	n	75	WEB API	------
nebuloso	1	por-30-00782216-a	a	75	WEB API	------
necedade	1	por-30-01248075-n	n	75	WEB API	------
necessidade	1	por-30-00023773-n	n	52.8298	triangulation pt/en/	------
necessidade	2	por-30-09367203-n	n	52.7201	triangulation pt/en/	------
necessidade	3	por-30-09367991-n	n	52.8298	triangulation pt/en/	------
necessidade	4	por-30-14033054-n	n	52.8298	triangulation pt/en/	------
necessidade	5	por-30-14449126-n	n	52.8298	triangulation pt/en/	------
necessidade	6	por-30-14493716-n	n	52.8298	triangulation pt/en/	------
necessitado	1	por-30-01050890-a	a	75	WEB API	------
necessitar	1	por-30-01188725-v	v	75	WEB API	------
necessitar	1	por-30-02627934-v	v	73	tri GL CA ES	------
necessitar_de	1	por-30-01188725-v	v	75	WEB API	------
necessário	1	por-30-00343552-a	a	52.8421	triangulation pt/en/	------
necessário	1	por-30-00903894-a	a	75	WEB API	------
necessário	1	por-30-09367203-n	n	75	WEB API	------
necessário	2	por-30-01580050-a	a	52.8421	triangulation pt/en/	------
necessário	3	por-30-01580775-a	a	52.7747	triangulation pt/en/	------
necessário	4	por-30-01276150-a	a	78	DicAberto 1	------
necrofilia	1	por-30-09182650-n	n	52.9824	triangulation pt/en/	------
nectarífero	1	por-30-03089615-a	a	52.5518	triangulation pt/en/	------
nediez	1	por-30-05000342-n	n	75	WEB API	------
nefasto	1	por-30-01611067-a	a	75	WEB API	------
nefrite	1	por-30-14113798-n	n	52.9254	triangulation pt/en/	------
nefrolitíase	1	por-30-14115648-n	n	52.227	triangulation pt/en/	------
nefropatia	1	por-30-14113228-n	n	52.7546	triangulation pt/en/	------
negar	1	por-30-00816556-v	v	52.5521	triangulation pt/en/	------
negar	1	por-30-02237338-v	v	75	WEB API	------
negar	2	por-30-00817003-v	v	52.5521	triangulation pt/en/	------
negar	3	por-30-02212825-v	v	53.8281	triangulation pt/en/	------
negar	4	por-30-02214190-v	v	52.5521	triangulation pt/en/	------
negativa	1	por-30-07204911-n	n	73	tri GL CA ES	------
negativo	1	por-30-00075515-a	a	54.3588	triangulation pt/en/	------
negativo	2	por-30-00587890-a	a	52.9059	triangulation pt/en/	------
negativo	3	por-30-01128508-a	a	52.9059	triangulation pt/en/	------
negativo	4	por-30-01818234-a	a	54.3588	triangulation pt/en/	------
negativo	5	por-30-01820338-a	a	52.1941	triangulation pt/en/	------
negativo	6	por-30-01820861-a	a	52.1941	triangulation pt/en/	------
negação	1	por-30-07206461-n	n	52.8257	triangulation pt/en/	------
