ili-30-01030642-n	n	eng-30	04	0
ili-30-01030678-v	v	eng-30	32	0
ili-30-01030691-a	a	eng-30	00	0
ili-30-01030820-n	n	eng-30	04	0
ili-30-01030826-a	a	eng-30	00	0
ili-30-01030832-v	v	eng-30	32	0
ili-30-01031023-n	n	eng-30	04	0
ili-30-01031038-a	a	eng-30	00	0
ili-30-01031109-v	v	eng-30	32	0
ili-30-01031115-a	a	eng-30	00	0
ili-30-01031194-n	n	eng-30	04	0
ili-30-01031232-a	a	eng-30	00	0
ili-30-01031256-v	v	eng-30	32	0
ili-30-01031392-n	n	eng-30	04	0
ili-30-01031405-a	a	eng-30	00	0
ili-30-01031503-a	a	eng-30	00	0
ili-30-01031563-n	n	eng-30	04	0
ili-30-01031602-a	a	eng-30	00	0
ili-30-01031701-a	a	eng-30	00	0
ili-30-01031705-n	n	eng-30	04	0
ili-30-01031756-v	v	eng-30	32	0
ili-30-01031797-a	a	eng-30	00	0
ili-30-01031858-n	n	eng-30	04	0
ili-30-01031908-a	a	eng-30	00	0
ili-30-01031966-v	v	eng-30	32	0
ili-30-01032029-a	a	eng-30	00	0
ili-30-01032040-n	n	eng-30	04	0
ili-30-01032127-v	v	eng-30	32	0
ili-30-01032226-a	a	eng-30	00	0
ili-30-01032326-v	v	eng-30	32	0
ili-30-01032339-a	a	eng-30	00	0
ili-30-01032368-n	n	eng-30	04	0
ili-30-01032451-a	a	eng-30	00	0
ili-30-01032451-v	v	eng-30	32	0
ili-30-01032531-a	a	eng-30	00	0
ili-30-01032624-a	a	eng-30	00	0
ili-30-01032710-a	a	eng-30	00	0
ili-30-01032715-v	v	eng-30	32	0
ili-30-01032810-n	n	eng-30	04	0
ili-30-01032840-v	v	eng-30	32	0
ili-30-01032845-a	a	eng-30	00	0
ili-30-01032892-n	n	eng-30	04	0
ili-30-01032978-a	a	eng-30	00	0
ili-30-01033024-n	n	eng-30	04	0
ili-30-01033030-v	v	eng-30	32	0
ili-30-01033081-a	a	eng-30	00	0
ili-30-01033184-n	n	eng-30	04	0
ili-30-01033189-v	v	eng-30	32	0
ili-30-01033249-a	a	eng-30	00	0
ili-30-01033345-n	n	eng-30	04	0
ili-30-01033346-v	v	eng-30	32	0
ili-30-01033371-a	a	eng-30	00	0
ili-30-01033458-n	n	eng-30	04	0
ili-30-01033527-v	v	eng-30	32	0
ili-30-01033542-a	a	eng-30	00	0
ili-30-01033616-a	a	eng-30	00	0
ili-30-01033708-a	a	eng-30	00	0
ili-30-01033714-n	n	eng-30	04	0
ili-30-01033840-a	a	eng-30	00	0
ili-30-01033903-n	n	eng-30	04	0
ili-30-01033942-v	v	eng-30	32	0
ili-30-01033996-a	a	eng-30	00	0
ili-30-01034077-n	n	eng-30	04	0
ili-30-01034118-v	v	eng-30	32	0
ili-30-01034153-a	a	eng-30	00	0
ili-30-01034233-n	n	eng-30	04	0
ili-30-01034296-a	a	eng-30	00	0
ili-30-01034312-v	v	eng-30	32	0
ili-30-01034385-n	n	eng-30	04	0
ili-30-01034457-a	a	eng-30	00	0
ili-30-01034571-n	n	eng-30	04	0
ili-30-01034647-v	v	eng-30	32	0
ili-30-01034685-n	n	eng-30	04	0
ili-30-01034766-v	v	eng-30	32	0
ili-30-01034816-n	n	eng-30	04	0
ili-30-01034858-a	a	eng-30	00	0
ili-30-01034925-n	n	eng-30	04	0
ili-30-01034932-v	v	eng-30	32	0
ili-30-01035007-a	a	eng-30	00	0
ili-30-01035199-v	v	eng-30	32	0
ili-30-01035277-a	a	eng-30	00	0
ili-30-01035380-v	v	eng-30	32	0
ili-30-01035422-a	a	eng-30	00	0
ili-30-01035504-n	n	eng-30	04	0
ili-30-01035530-v	v	eng-30	32	0
ili-30-01035559-a	a	eng-30	00	0
ili-30-01035667-n	n	eng-30	04	0
ili-30-01035725-a	a	eng-30	00	0
ili-30-01035803-v	v	eng-30	32	0
ili-30-01035853-n	n	eng-30	04	0
ili-30-01035858-a	a	eng-30	00	0
ili-30-01035976-a	a	eng-30	00	0
ili-30-01036047-v	v	eng-30	32	0
ili-30-01036083-a	a	eng-30	00	0
ili-30-01036188-v	v	eng-30	32	0
ili-30-01036194-n	n	eng-30	04	0
ili-30-01036319-v	v	eng-30	32	0
ili-30-01036333-n	n	eng-30	04	0
ili-30-01036383-a	a	eng-30	00	0
ili-30-01036592-v	v	eng-30	32	0
ili-30-01036624-n	n	eng-30	04	0
ili-30-01036754-a	a	eng-30	00	0
ili-30-01036778-n	n	eng-30	04	0
ili-30-01036804-v	v	eng-30	32	0
ili-30-01036874-a	a	eng-30	00	0
ili-30-01036903-n	n	eng-30	04	0
ili-30-01036996-n	n	eng-30	04	0
ili-30-01037022-a	a	eng-30	00	0
ili-30-01037148-a	a	eng-30	00	0
ili-30-01037294-n	n	eng-30	04	0
ili-30-01037303-v	v	eng-30	32	0
ili-30-01037405-a	a	eng-30	00	0
ili-30-01037469-n	n	eng-30	04	0
ili-30-01037498-v	v	eng-30	32	0
ili-30-01037540-a	a	eng-30	00	0
ili-30-01037577-n	n	eng-30	04	0
ili-30-01037650-v	v	eng-30	32	0
ili-30-01037710-n	n	eng-30	04	0
ili-30-01037763-a	a	eng-30	00	0
ili-30-01037819-n	n	eng-30	04	0
ili-30-01037885-a	a	eng-30	00	0
ili-30-01037910-v	v	eng-30	32	0
ili-30-01038102-a	a	eng-30	00	0
ili-30-01038147-n	n	eng-30	04	0
ili-30-01038261-n	n	eng-30	04	0
ili-30-01038332-a	a	eng-30	00	0
ili-30-01038375-n	n	eng-30	04	0
ili-30-01038434-v	v	eng-30	32	0
ili-30-01038485-n	n	eng-30	04	0
ili-30-01038538-v	v	eng-30	32	0
ili-30-01038580-a	a	eng-30	00	0
ili-30-01038629-n	n	eng-30	04	0
ili-30-01038666-v	v	eng-30	32	0
ili-30-01038761-n	n	eng-30	04	0
ili-30-01038808-a	a	eng-30	00	0
ili-30-01038895-n	n	eng-30	04	0
ili-30-01039140-n	n	eng-30	04	0
ili-30-01039162-v	v	eng-30	32	0
ili-30-01039203-a	a	eng-30	00	0
ili-30-01039307-n	n	eng-30	04	0
ili-30-01039330-v	v	eng-30	32	0
ili-30-01039366-a	a	eng-30	00	0
ili-30-01039460-a	a	eng-30	00	0
ili-30-01039556-a	a	eng-30	00	0
ili-30-01039560-n	n	eng-30	04	0
ili-30-01039637-n	n	eng-30	04	0
ili-30-01039687-a	a	eng-30	00	0
ili-30-01039822-n	n	eng-30	04	0
ili-30-01039843-a	a	eng-30	00	0
ili-30-01039854-v	v	eng-30	32	0
ili-30-01039925-n	n	eng-30	04	0
ili-30-01040031-v	v	eng-30	32	0
ili-30-01040087-a	a	eng-30	00	0
ili-30-01040128-n	n	eng-30	04	0
ili-30-01040158-v	v	eng-30	32	0
ili-30-01040239-a	a	eng-30	00	0
ili-30-01040278-v	v	eng-30	32	0
ili-30-01040331-a	a	eng-30	00	0
ili-30-01040390-n	n	eng-30	04	0
ili-30-01040400-v	v	eng-30	32	0
ili-30-01040410-a	a	eng-30	00	0
ili-30-01040544-a	a	eng-30	00	0
ili-30-01040550-v	v	eng-30	32	0
ili-30-01040646-n	n	eng-30	04	0
ili-30-01040707-v	v	eng-30	32	0
ili-30-01040752-a	a	eng-30	00	0
ili-30-01040825-a	a	eng-30	00	0
ili-30-01040920-v	v	eng-30	32	0
ili-30-01040943-n	n	eng-30	04	0
ili-30-01040984-a	a	eng-30	00	0
ili-30-01041061-v	v	eng-30	32	0
ili-30-01041111-n	n	eng-30	04	0
ili-30-01041209-a	a	eng-30	00	0
ili-30-01041298-v	v	eng-30	32	0
ili-30-01041349-n	n	eng-30	04	0
ili-30-01041408-a	a	eng-30	00	0
ili-30-01041415-v	v	eng-30	32	0
ili-30-01041481-a	a	eng-30	00	0
ili-30-01041498-n	n	eng-30	04	0
ili-30-01041634-a	a	eng-30	00	0
ili-30-01041644-v	v	eng-30	32	0
ili-30-01041674-n	n	eng-30	04	0
ili-30-01041762-v	v	eng-30	32	0
ili-30-01041835-n	n	eng-30	04	0
ili-30-01041916-a	a	eng-30	00	0
ili-30-01041954-v	v	eng-30	32	0
ili-30-01041968-n	n	eng-30	04	0
ili-30-01042228-v	v	eng-30	32	0
ili-30-01042242-n	n	eng-30	04	0
ili-30-01042432-v	v	eng-30	32	0
ili-30-01042465-n	n	eng-30	04	0
ili-30-01042491-a	a	eng-30	00	0
ili-30-01042531-v	v	eng-30	32	0
ili-30-01042578-n	n	eng-30	04	0
ili-30-01042661-n	n	eng-30	04	0
ili-30-01042703-a	a	eng-30	00	0
ili-30-01042725-v	v	eng-30	32	0
ili-30-01042764-n	n	eng-30	04	0
ili-30-01042921-a	a	eng-30	00	0
ili-30-01042995-v	v	eng-30	32	0
ili-30-01042998-n	n	eng-30	04	0
ili-30-01043070-a	a	eng-30	00	0
ili-30-01043112-v	v	eng-30	32	0
ili-30-01043189-n	n	eng-30	04	0
ili-30-01043226-a	a	eng-30	00	0
ili-30-01043231-v	v	eng-30	32	0
ili-30-01043333-n	n	eng-30	04	0
ili-30-01043374-a	a	eng-30	00	0
ili-30-01043441-v	v	eng-30	32	0
ili-30-01043505-a	a	eng-30	00	0
ili-30-01043612-v	v	eng-30	32	0
ili-30-01043619-a	a	eng-30	00	0
ili-30-01043693-n	n	eng-30	04	0
ili-30-01043746-a	a	eng-30	00	0
ili-30-01043768-v	v	eng-30	32	0
ili-30-01043820-n	n	eng-30	04	0
ili-30-01043887-v	v	eng-30	32	0
ili-30-01043924-a	a	eng-30	00	0
ili-30-01043989-n	n	eng-30	04	0
ili-30-01044084-n	n	eng-30	04	0
ili-30-01044114-v	v	eng-30	32	0
ili-30-01044118-a	a	eng-30	00	0
ili-30-01044240-a	a	eng-30	00	0
ili-30-01044268-n	n	eng-30	04	0
ili-30-01044363-n	n	eng-30	04	0
ili-30-01044377-v	v	eng-30	32	0
ili-30-01044448-n	n	eng-30	04	0
ili-30-01044533-v	v	eng-30	32	0
ili-30-01044557-a	a	eng-30	00	0
ili-30-01044730-a	a	eng-30	00	0
ili-30-01044761-n	n	eng-30	04	0
ili-30-01044811-v	v	eng-30	32	0
ili-30-01044867-n	n	eng-30	04	0
ili-30-01044891-v	v	eng-30	32	0
ili-30-01044922-a	a	eng-30	00	0
ili-30-01044983-n	n	eng-30	04	0
ili-30-01045067-a	a	eng-30	00	0
ili-30-01045073-v	v	eng-30	32	0
ili-30-01045091-n	n	eng-30	04	0
ili-30-01045202-n	n	eng-30	04	0
ili-30-01045216-a	a	eng-30	00	0
ili-30-01045306-n	n	eng-30	04	0
ili-30-01045318-v	v	eng-30	32	0
ili-30-01045413-n	n	eng-30	04	0
ili-30-01045419-v	v	eng-30	32	0
ili-30-01045518-a	a	eng-30	00	0
ili-30-01045520-n	n	eng-30	04	0
ili-30-01045621-n	n	eng-30	04	0
ili-30-01045711-a	a	eng-30	00	0
ili-30-01045714-n	n	eng-30	04	0
ili-30-01045719-v	v	eng-30	32	0
ili-30-01045807-n	n	eng-30	04	0
ili-30-01045924-n	n	eng-30	04	0
ili-30-01045963-a	a	eng-30	00	0
ili-30-01046006-n	n	eng-30	04	0
ili-30-01046059-v	v	eng-30	32	0
ili-30-01046167-n	n	eng-30	04	0
ili-30-01046226-a	a	eng-30	00	0
ili-30-01046257-n	n	eng-30	04	0
ili-30-01046348-n	n	eng-30	04	0
ili-30-01046357-v	v	eng-30	32	0
ili-30-01046441-n	n	eng-30	04	0
ili-30-01046480-v	v	eng-30	32	0
ili-30-01046553-a	a	eng-30	00	0
ili-30-01046571-n	n	eng-30	04	0
ili-30-01046587-v	v	eng-30	32	0
ili-30-01046664-n	n	eng-30	04	0
ili-30-01046784-a	a	eng-30	00	0
ili-30-01046792-n	n	eng-30	04	0
ili-30-01046815-v	v	eng-30	32	0
ili-30-01046888-n	n	eng-30	04	0
ili-30-01046932-v	v	eng-30	32	0
ili-30-01046984-n	n	eng-30	04	0
ili-30-01046994-a	a	eng-30	00	0
ili-30-01047144-a	a	eng-30	00	0
ili-30-01047191-n	n	eng-30	04	0
ili-30-01047263-v	v	eng-30	32	0
ili-30-01047301-a	a	eng-30	00	0
ili-30-01047338-n	n	eng-30	04	0
ili-30-01047381-v	v	eng-30	32	0
ili-30-01047561-a	a	eng-30	00	0
ili-30-01047596-v	v	eng-30	32	0
ili-30-01047745-v	v	eng-30	32	0
ili-30-01047752-a	a	eng-30	00	0
ili-30-01047803-n	n	eng-30	04	0
ili-30-01047874-a	a	eng-30	00	0
ili-30-01047937-n	n	eng-30	04	0
ili-30-01047951-v	v	eng-30	32	0
ili-30-01048059-n	n	eng-30	04	0
ili-30-01048073-v	v	eng-30	32	0
ili-30-01048171-v	v	eng-30	32	0
ili-30-01048202-a	a	eng-30	00	0
ili-30-01048210-n	n	eng-30	04	0
ili-30-01048330-v	v	eng-30	32	0
ili-30-01048406-a	a	eng-30	00	0
ili-30-01048466-n	n	eng-30	04	0
ili-30-01048492-v	v	eng-30	32	0
ili-30-01048569-v	v	eng-30	32	0
ili-30-01048587-a	a	eng-30	00	0
ili-30-01048697-n	n	eng-30	04	0
ili-30-01048718-v	v	eng-30	32	0
ili-30-01048762-a	a	eng-30	00	0
ili-30-01048912-n	n	eng-30	04	0
ili-30-01048939-v	v	eng-30	32	0
ili-30-01048976-a	a	eng-30	00	0
ili-30-01049140-v	v	eng-30	32	0
ili-30-01049210-a	a	eng-30	00	0
ili-30-01049266-n	n	eng-30	04	0
ili-30-01049276-v	v	eng-30	32	0
ili-30-01049352-a	a	eng-30	00	0
ili-30-01049373-v	v	eng-30	32	0
ili-30-01049462-a	a	eng-30	00	0
ili-30-01049470-v	v	eng-30	32	0
ili-30-01049475-n	n	eng-30	04	0
ili-30-01049606-v	v	eng-30	32	0
ili-30-01049685-n	n	eng-30	04	0
ili-30-01049737-v	v	eng-30	32	0
ili-30-01049941-a	a	eng-30	00	0
ili-30-01049992-n	n	eng-30	04	0
ili-30-01050088-a	a	eng-30	00	0
ili-30-01050165-v	v	eng-30	32	0
ili-30-01050187-n	n	eng-30	04	0
ili-30-01050313-v	v	eng-30	32	0
ili-30-01050356-n	n	eng-30	04	0
ili-30-01050565-v	v	eng-30	32	0
ili-30-01050603-a	a	eng-30	00	0
ili-30-01050627-n	n	eng-30	04	0
ili-30-01050651-v	v	eng-30	32	0
ili-30-01050763-n	n	eng-30	04	0
ili-30-01050872-n	n	eng-30	04	0
ili-30-01050890-a	a	eng-30	00	0
ili-30-01050896-v	v	eng-30	32	0
ili-30-01051082-n	n	eng-30	04	0
ili-30-01051118-v	v	eng-30	32	0
ili-30-01051221-n	n	eng-30	04	0
ili-30-01051271-v	v	eng-30	32	0
ili-30-01051331-n	n	eng-30	04	0
ili-30-01051364-v	v	eng-30	32	0
ili-30-01051410-a	a	eng-30	00	0
ili-30-01051573-v	v	eng-30	32	0
ili-30-01051698-v	v	eng-30	32	0
ili-30-01051718-a	a	eng-30	00	0
ili-30-01051801-n	n	eng-30	04	0
ili-30-01051814-a	a	eng-30	00	0
ili-30-01051828-v	v	eng-30	32	0
ili-30-01051956-v	v	eng-30	32	0
ili-30-01052038-a	a	eng-30	00	0
ili-30-01052078-n	n	eng-30	04	0
ili-30-01052215-n	n	eng-30	04	0
ili-30-01052248-a	a	eng-30	00	0
ili-30-01052301-v	v	eng-30	32	0
ili-30-01052372-n	n	eng-30	04	0
ili-30-01052428-a	a	eng-30	00	0
ili-30-01052450-n	n	eng-30	04	0
ili-30-01052562-v	v	eng-30	32	0
ili-30-01052611-a	a	eng-30	00	0
ili-30-01052618-n	n	eng-30	04	0
ili-30-01052671-v	v	eng-30	32	0
ili-30-01052739-n	n	eng-30	04	0
ili-30-01052782-v	v	eng-30	32	0
ili-30-01052853-n	n	eng-30	04	0
ili-30-01052888-a	a	eng-30	00	0
ili-30-01052936-v	v	eng-30	32	0
ili-30-01053046-a	a	eng-30	00	0
ili-30-01053067-n	n	eng-30	04	0
ili-30-01053098-v	v	eng-30	32	0
ili-30-01053144-a	a	eng-30	00	0
ili-30-01053207-n	n	eng-30	04	0
ili-30-01053221-v	v	eng-30	32	0
ili-30-01053339-v	v	eng-30	32	0
ili-30-01053404-n	n	eng-30	04	0
ili-30-01053495-v	v	eng-30	32	0
ili-30-01053539-a	a	eng-30	00	0
ili-30-01053617-n	n	eng-30	04	0
ili-30-01053623-v	v	eng-30	32	0
ili-30-01053634-a	a	eng-30	00	0
ili-30-01053771-v	v	eng-30	32	0
ili-30-01053915-a	a	eng-30	00	0
ili-30-01053920-n	n	eng-30	04	0
ili-30-01054027-v	v	eng-30	32	0
ili-30-01054047-a	a	eng-30	00	0
ili-30-01054186-v	v	eng-30	32	0
ili-30-01054204-a	a	eng-30	00	0
ili-30-01054227-n	n	eng-30	04	0
ili-30-01054335-n	n	eng-30	04	0
ili-30-01054367-a	a	eng-30	00	0
ili-30-01054399-v	v	eng-30	32	0
ili-30-01054504-a	a	eng-30	00	0
ili-30-01054545-n	n	eng-30	04	0
ili-30-01054553-v	v	eng-30	32	0
ili-30-01054630-a	a	eng-30	00	0
ili-30-01054694-v	v	eng-30	32	0
ili-30-01054741-a	a	eng-30	00	0
ili-30-01054832-a	a	eng-30	00	0
ili-30-01054849-v	v	eng-30	32	0
ili-30-01054876-n	n	eng-30	04	0
ili-30-01054922-a	a	eng-30	00	0
ili-30-01055018-v	v	eng-30	32	0
ili-30-01055065-n	n	eng-30	04	0
ili-30-01055073-a	a	eng-30	00	0
ili-30-01055146-v	v	eng-30	32	0
ili-30-01055165-n	n	eng-30	04	0
ili-30-01055266-v	v	eng-30	32	0
ili-30-01055360-n	n	eng-30	04	0
ili-30-01055404-v	v	eng-30	32	0
ili-30-01055493-n	n	eng-30	04	0
ili-30-01055558-v	v	eng-30	32	0
ili-30-01055661-v	v	eng-30	32	0
ili-30-01055682-a	a	eng-30	00	0
ili-30-01055688-n	n	eng-30	04	0
ili-30-01055767-a	a	eng-30	00	0
ili-30-01055829-v	v	eng-30	32	0
ili-30-01055846-a	a	eng-30	00	0
ili-30-01055923-a	a	eng-30	00	0
ili-30-01055954-n	n	eng-30	04	0
ili-30-01055978-v	v	eng-30	32	0
ili-30-01056001-a	a	eng-30	00	0
ili-30-01056086-a	a	eng-30	00	0
ili-30-01056102-v	v	eng-30	32	0
ili-30-01056163-a	a	eng-30	00	0
ili-30-01056214-v	v	eng-30	32	0
ili-30-01056236-n	n	eng-30	04	0
ili-30-01056242-a	a	eng-30	00	0
ili-30-01056325-a	a	eng-30	00	0
ili-30-01056369-v	v	eng-30	32	0
ili-30-01056402-a	a	eng-30	00	0
ili-30-01056411-n	n	eng-30	04	0
ili-30-01056481-a	a	eng-30	00	0
ili-30-01056554-v	v	eng-30	32	0
ili-30-01056558-a	a	eng-30	00	0
ili-30-01056636-a	a	eng-30	00	0
ili-30-01056711-a	a	eng-30	00	0
ili-30-01056713-n	n	eng-30	04	0
ili-30-01056780-v	v	eng-30	32	0
ili-30-01056802-a	a	eng-30	00	0
ili-30-01056804-n	n	eng-30	04	0
ili-30-01056897-a	a	eng-30	00	0
ili-30-01056918-v	v	eng-30	32	0
ili-30-01056941-n	n	eng-30	04	0
ili-30-01057034-v	v	eng-30	32	0
ili-30-01057053-n	n	eng-30	04	0
ili-30-01057103-a	a	eng-30	00	0
ili-30-01057200-n	n	eng-30	04	0
ili-30-01057270-a	a	eng-30	00	0
ili-30-01057342-v	v	eng-30	32	0
ili-30-01057348-a	a	eng-30	00	0
ili-30-01057447-a	a	eng-30	00	0
ili-30-01057541-a	a	eng-30	00	0
ili-30-01057558-v	v	eng-30	32	0
ili-30-01057614-a	a	eng-30	00	0
ili-30-01057631-n	n	eng-30	04	0
ili-30-01057695-a	a	eng-30	00	0
ili-30-01057709-v	v	eng-30	32	0
ili-30-01057759-n	n	eng-30	04	0
ili-30-01057775-a	a	eng-30	00	0
ili-30-01057837-v	v	eng-30	32	0
ili-30-01057958-a	a	eng-30	00	0
ili-30-01058029-a	a	eng-30	00	0
ili-30-01058036-v	v	eng-30	32	0
ili-30-01058049-n	n	eng-30	04	0
ili-30-01058179-a	a	eng-30	00	0
ili-30-01058181-n	n	eng-30	04	0
ili-30-01058224-v	v	eng-30	32	0
ili-30-01058281-a	a	eng-30	00	0
ili-30-01058291-n	n	eng-30	04	0
ili-30-01058363-a	a	eng-30	00	0
ili-30-01058426-v	v	eng-30	32	0
ili-30-01058539-n	n	eng-30	04	0
ili-30-01058574-v	v	eng-30	32	0
ili-30-01058650-a	a	eng-30	00	0
ili-30-01058715-n	n	eng-30	04	0
ili-30-01058756-a	a	eng-30	00	0
ili-30-01058854-a	a	eng-30	00	0
ili-30-01058870-n	n	eng-30	04	0
ili-30-01058880-v	v	eng-30	32	0
ili-30-01058983-n	n	eng-30	04	0
ili-30-01058995-v	v	eng-30	32	0
ili-30-01059058-a	a	eng-30	00	0
ili-30-01059096-n	n	eng-30	04	0
ili-30-01059123-v	v	eng-30	32	0
ili-30-01059189-n	n	eng-30	04	0
ili-30-01059252-a	a	eng-30	00	0
ili-30-01059306-n	n	eng-30	04	0
ili-30-01059400-a	a	eng-30	00	0
ili-30-01059445-n	n	eng-30	04	0
ili-30-01059564-v	v	eng-30	32	0
ili-30-01059711-a	a	eng-30	00	0
ili-30-01059719-n	n	eng-30	04	0
ili-30-01059743-v	v	eng-30	32	0
ili-30-01059900-n	n	eng-30	04	0
ili-30-01059911-a	a	eng-30	00	0
ili-30-01059945-v	v	eng-30	32	0
ili-30-01060065-v	v	eng-30	32	0
ili-30-01060101-n	n	eng-30	04	0
ili-30-01060110-a	a	eng-30	00	0
ili-30-01060198-v	v	eng-30	32	0
ili-30-01060234-n	n	eng-30	04	0
ili-30-01060304-a	a	eng-30	00	0
ili-30-01060317-v	v	eng-30	32	0
ili-30-01060445-a	a	eng-30	00	0
ili-30-01060494-v	v	eng-30	32	0
ili-30-01060530-n	n	eng-30	04	0
ili-30-01060570-a	a	eng-30	00	0
ili-30-01060712-a	a	eng-30	00	0
ili-30-01060745-n	n	eng-30	04	0
ili-30-01060746-v	v	eng-30	32	0
ili-30-01060785-a	a	eng-30	00	0
ili-30-01060909-v	v	eng-30	32	0
ili-30-01060924-n	n	eng-30	04	0
ili-30-01060947-a	a	eng-30	00	0
ili-30-01061017-v	v	eng-30	32	0
ili-30-01061029-n	n	eng-30	04	0
ili-30-01061100-a	a	eng-30	00	0
ili-30-01061203-n	n	eng-30	04	0
ili-30-01061310-a	a	eng-30	00	0
ili-30-01061320-v	v	eng-30	32	0
ili-30-01061333-n	n	eng-30	04	0
ili-30-01061481-v	v	eng-30	32	0
ili-30-01061489-a	a	eng-30	00	0
ili-30-01061526-n	n	eng-30	04	0
ili-30-01061704-v	v	eng-30	32	0
ili-30-01061726-n	n	eng-30	04	0
ili-30-01061799-v	v	eng-30	32	0
ili-30-01061881-v	v	eng-30	32	0
ili-30-01061945-n	n	eng-30	04	0
ili-30-01062050-v	v	eng-30	32	0
ili-30-01062114-a	a	eng-30	00	0
ili-30-01062136-n	n	eng-30	04	0
ili-30-01062165-v	v	eng-30	32	0
ili-30-01062253-v	v	eng-30	32	0
ili-30-01062255-n	n	eng-30	04	0
ili-30-01062393-a	a	eng-30	00	0
ili-30-01062395-v	v	eng-30	32	0
ili-30-01062468-n	n	eng-30	04	0
ili-30-01062555-v	v	eng-30	32	0
ili-30-01062583-n	n	eng-30	04	0
ili-30-01062631-a	a	eng-30	00	0
ili-30-01062739-v	v	eng-30	32	0
ili-30-01062817-n	n	eng-30	04	0
ili-30-01062819-a	a	eng-30	00	0
ili-30-01062938-a	a	eng-30	00	0
ili-30-01062997-n	n	eng-30	04	0
ili-30-01063049-v	v	eng-30	32	0
ili-30-01063102-a	a	eng-30	00	0
ili-30-01063188-v	v	eng-30	32	0
ili-30-01063234-n	n	eng-30	04	0
ili-30-01063286-a	a	eng-30	00	0
ili-30-01063350-n	n	eng-30	04	0
ili-30-01063490-a	a	eng-30	00	0
ili-30-01063529-v	v	eng-30	32	0
ili-30-01063578-n	n	eng-30	04	0
ili-30-01063638-a	a	eng-30	00	0
ili-30-01063695-v	v	eng-30	32	0
ili-30-01063697-n	n	eng-30	04	0
ili-30-01063753-a	a	eng-30	00	0
ili-30-01063930-v	v	eng-30	32	0
ili-30-01063939-n	n	eng-30	04	0
ili-30-01063958-a	a	eng-30	00	0
ili-30-01064062-v	v	eng-30	32	0
ili-30-01064148-n	n	eng-30	04	0
ili-30-01064151-v	v	eng-30	32	0
ili-30-01064167-a	a	eng-30	00	0
ili-30-01064286-a	a	eng-30	00	0
ili-30-01064401-v	v	eng-30	32	0
ili-30-01064468-n	n	eng-30	04	0
ili-30-01064560-v	v	eng-30	32	0
ili-30-01064613-n	n	eng-30	04	0
ili-30-01064619-a	a	eng-30	00	0
ili-30-01064696-v	v	eng-30	32	0
ili-30-01064758-n	n	eng-30	04	0
ili-30-01064799-v	v	eng-30	32	0
ili-30-01064806-a	a	eng-30	00	0
ili-30-01064863-n	n	eng-30	04	0
ili-30-01064913-a	a	eng-30	00	0
ili-30-01064999-v	v	eng-30	32	0
ili-30-01065057-n	n	eng-30	04	0
ili-30-01065115-v	v	eng-30	32	0
ili-30-01065126-a	a	eng-30	00	0
ili-30-01065272-v	v	eng-30	32	0
ili-30-01065286-n	n	eng-30	04	0
ili-30-01065321-a	a	eng-30	00	0
ili-30-01065401-a	a	eng-30	00	0
ili-30-01065441-n	n	eng-30	04	0
ili-30-01065456-v	v	eng-30	32	0
ili-30-01065538-a	a	eng-30	00	0
ili-30-01065607-n	n	eng-30	04	0
ili-30-01065614-a	a	eng-30	00	0
ili-30-01065630-v	v	eng-30	32	0
ili-30-01065687-n	n	eng-30	04	0
ili-30-01065694-a	a	eng-30	00	0
ili-30-01065805-n	n	eng-30	04	0
ili-30-01065861-a	a	eng-30	00	0
ili-30-01065877-v	v	eng-30	32	0
ili-30-01065941-a	a	eng-30	00	0
ili-30-01065945-n	n	eng-30	04	0
ili-30-01066036-v	v	eng-30	32	0
ili-30-01066061-n	n	eng-30	04	0
ili-30-01066070-a	a	eng-30	00	0
ili-30-01066163-n	n	eng-30	04	0
ili-30-01066226-a	a	eng-30	00	0
ili-30-01066292-v	v	eng-30	32	0
ili-30-01066433-v	v	eng-30	32	0
ili-30-01066441-a	a	eng-30	00	0
ili-30-01066542-a	a	eng-30	00	0
ili-30-01066545-n	n	eng-30	04	0
ili-30-01066689-n	n	eng-30	04	0
ili-30-01066775-v	v	eng-30	32	0
ili-30-01066787-a	a	eng-30	00	0
ili-30-01066881-n	n	eng-30	04	0
ili-30-01067002-v	v	eng-30	32	0
ili-30-01067003-a	a	eng-30	00	0
ili-30-01067070-n	n	eng-30	04	0
ili-30-01067192-n	n	eng-30	04	0
ili-30-01067193-a	a	eng-30	00	0
ili-30-01067194-v	v	eng-30	32	0
ili-30-01067362-n	n	eng-30	04	0
ili-30-01067380-v	v	eng-30	32	0
ili-30-01067415-a	a	eng-30	00	0
ili-30-01067512-v	v	eng-30	32	0
ili-30-01067538-a	a	eng-30	00	0
ili-30-01067577-n	n	eng-30	04	0
ili-30-01067664-v	v	eng-30	32	0
ili-30-01067694-a	a	eng-30	00	0
ili-30-01067816-v	v	eng-30	32	0
ili-30-01067819-n	n	eng-30	04	0
ili-30-01067995-v	v	eng-30	32	0
ili-30-01068012-a	a	eng-30	00	0
ili-30-01068012-n	n	eng-30	04	0
ili-30-01068104-a	a	eng-30	00	0
ili-30-01068134-v	v	eng-30	32	0
ili-30-01068184-n	n	eng-30	04	0
ili-30-01068217-a	a	eng-30	00	0
ili-30-01068306-a	a	eng-30	00	0
ili-30-01068380-v	v	eng-30	32	0
ili-30-01068423-n	n	eng-30	04	0
ili-30-01068438-a	a	eng-30	00	0
