,Synset Source,Synset Target
611,100061079,201792530
612,100061088,302717901
613,100061219,202377388
614,100061262,305642175
615,100061401,200716179
616,100061595,200692130
617,100061595,200692506
618,100061885,304730367
619,100061885,305633672
620,100061933,200674158
621,100062067,200694276
622,100062067,204479526
623,100062203,213513747
624,100062367,305642175
625,100062367,305642815
626,100062397,205457973
627,100062397,205458300
628,100062397,213530237
629,100062582,200253919
630,100062582,202758960
631,100062626,305640924
632,100062973,202758960
633,100063087,305619345
634,100063095,208581299
635,100063095,213491464
636,100063277,305648459
637,100063291,207495973
638,100063291,214531392
639,100063557,214336539
640,100063724,214336539
641,100063953,304721058
642,100063953,304846243
643,100064095,200354884
644,100064095,200355547
645,100064095,203879854
646,100064095,207493280
647,100064095,209784443
648,100064479,305155821
649,100064479,305160796
650,100064487,200659048
651,100064487,210297983
652,100064643,207495327
653,100064643,207496463
654,100064787,305142180
655,100064787,305142641
656,100064889,214174455
657,100065070,205032795
658,100065070,207495327
659,100065070,210595647
660,100065070,214285662
661,100065070,214322699
662,100065070,214324274
663,100065184,306200344
664,100065488,305161614
665,100065639,210595647
666,100065791,300796315
667,100065791,304859177
668,100066025,207211752
669,100066025,207211950
670,100066146,301117164
671,100066146,304859177
672,100066146,304859449
673,100066146,313342692
674,100066191,200868196
675,100066191,207014752
676,100066191,210773040
677,100066191,210773126
678,100066685,200868196
679,100066862,209844566
680,100066933,304856308
681,100066977,205405324
682,100066977,213505843
683,100067038,305160399
684,100067129,200868669
685,100067274,200836149
686,100067274,200868523
687,100067274,209860940
688,100067274,210776339
689,100067545,205405751
690,100067545,210418735
691,100067545,213535261
692,100067767,305165028
693,100067850,207438396
694,100067999,207432119
695,100067999,207432337
696,100067999,214852913
697,100068617,110511239
698,100068617,110511425
699,100068738,311473685
700,100068740,213570072
701,100068858,214008567
702,100069060,301327028
703,100069166,214898470
704,100069217,300625858
705,100069295,205327767
706,100069295,213549672
707,100069295,213553916
708,100069531,305968971
709,100069531,306161223
710,100069879,200403783
711,100069879,200744443
712,100069879,207313636
713,100069879,207340249
714,100069879,214285662
715,100069948,302743547
716,100069948,309812338
717,100070288,310391653
718,100070427,305651971
719,100070427,307513413
720,100070439,207398659
721,100070439,210723474
722,100070816,205724694
723,100070816,207289014
724,100070816,214055408
725,100070816,214322699
726,100071178,200421437
727,100071178,200422551
728,100071178,204456276
729,100071178,210716005
730,100071178,210716389
731,100071178,214324274
732,100071178,214333433
733,100071547,204039041
734,100071559,310668666
735,100071646,210296618
736,100071646,210296832
737,100071803,214299070
738,100072012,210435716
739,100072012,213515958
740,100072012,213533886
741,100072012,214855724
742,100072281,305033906
743,100072730,209846586
744,100072989,200865600
745,100072989,213473097
746,100073048,304787530
747,100073048,304787763
748,100073343,200395797
749,100073343,210000007
750,100073343,213473097
751,100073584,200842692
752,100073584,211517494
753,100073813,200253577
754,100073935,307083246
755,100074038,204446521
756,100074038,210000007
757,100074038,213459088
758,100074038,213555775
759,100074038,214854262
760,100074038,214854581
761,100074346,304786326
762,100074453,214854847
763,100074558,214371161
764,100074594,304785908
765,100074730,214371770
766,100074834,210170989
767,100074834,214288235
768,100074867,305677097
769,100075021,202382204
770,100075021,214016361
771,100075021,214562683
772,100075135,307203696
773,100075421,200356621
774,100075515,305167618
775,100075708,214018055
776,100075737,307181208
777,100075737,310018021
778,100076114,202382204
779,100076114,207540081
780,100076400,200118733
781,100076400,200226951
782,100076400,203283519
783,100076400,207950418
784,100076400,210759702
785,100076400,214855992
786,100077071,214008567
787,100077458,200226951
788,100077698,214043882
789,100077698,214058252
790,100077950,200225786
791,100077950,214298247
792,100078138,211440521
793,100078329,314382766
794,100078665,214055408
795,100078705,314381840
796,100078760,200658082
797,100078942,314382871
798,100079069,307521674
799,100079485,307519253
800,100079629,213500674
801,100079788,200699320
802,100079951,200695448
803,100080098,314382967
804,100080213,314383848
805,100080304,210020890
806,100080357,307520612
807,100080456,210749715
808,100080705,200665079
809,100080705,210366966
810,100080929,200140652
