,Source Synset,Target Synset
6785,100514128,100514787
6786,200514463,200513757
6787,200514463,200514069
6788,200514463,200557537
6789,200514730,200587522
6790,200515154,200055871
6791,200515154,200184907
6792,200515154,200185103
6793,200515154,200185348
6794,200515154,200185465
6795,200515154,200185698
6796,200515154,200186001
6797,200515154,200186161
6798,200515154,200186446
6799,200515154,200186567
6800,200515154,200186740
6801,200515154,200186912
6802,200515154,200187016
6803,200515154,200187147
6804,200515154,200291444
6805,200515154,200371823
6806,200515154,200474762
6807,200515154,200504676
6808,200515154,200516142
6809,200515154,200516294
6810,200515154,200516425
6811,200515154,200516584
6812,200515154,200516747
6813,200515154,200516932
6814,200515154,200517128
6815,200515154,200517240
6816,200515154,200517365
6817,200515154,200517529
6818,200515154,200526081
6819,200515154,200577170
6820,200515154,201197338
6821,200515154,202127100
6822,200515154,202331575
6823,100517231,100517080
6824,200517529,200517684
6825,100517728,100511555
6826,100517728,100511676
6827,100517728,100517231
6828,100517728,100517418
6829,100517728,100518039
6830,100517728,100518152
6831,100517728,100518303
6832,100517728,100518442
6833,100517728,100518555
6834,200517847,200518288
6835,200519056,200519363
6836,200519363,200512043
6837,200519363,200519751
6838,100519739,100519941
6839,100520257,100519333
6840,100520257,100519492
6841,100520257,100519579
6842,100520257,100519669
6843,100520257,100519739
6844,100520257,100520672
6845,100520257,100520783
6846,100520257,100520880
6847,100520257,100521209
6848,100520257,100521562
6849,100520257,100521970
6850,100520257,100523078
6851,100520257,100523148
6852,100520257,100523263
6853,200520357,200520194
6854,200520357,200520602
6855,100521209,100521085
6856,100521209,100521450
6857,100521562,100522145
6858,100521562,100522537
6859,100521562,100550771
6860,100521562,100893088
6861,100521562,101177990
6862,100522145,100522736
6863,100522145,100522939
6864,100522537,100522338
6865,200522751,200523095
6866,100523513,100324978
6867,100523513,100326094
6868,100523513,100433458
6869,100523513,100433661
6870,100523513,100433802
6871,100523513,100439826
6872,100523513,100440747
6873,100523513,100441824
6874,100523513,100445351
6875,100523513,100446980
6876,100523513,100447073
6877,100523513,100448466
6878,100523513,100449295
6879,100523513,100450335
6880,100523513,100451370
6881,100523513,100451866
6882,100523513,100463246
6883,100523513,100825773
6884,100523513,100886968
6885,100523513,100887544
6886,200524682,200525027
6887,200527572,200528115
6888,100527695,100527872
6889,100527872,100528156
6890,100527872,100528298
6891,100527872,100530208
6892,200528339,200528608
6893,100528397,100528667
6894,100528397,100530018
6895,100528397,100530386
6896,100528397,100530554
6897,100528397,100530755
6898,100528397,100530874
6899,100528397,100531077
6900,100528397,100531201
6901,100528667,100529622
6902,100528667,100529784
6903,100528667,100529902
6904,200528990,200529411
6905,200528990,200529582
6906,200528990,200529759
6907,200528990,200530017
6908,200528990,200530177
6909,200528990,200530291
6910,200528990,202097925
6911,100530018,100531886
6912,100531201,100531355
6913,100531201,100531490
6914,100531201,100531745
6915,200531489,200531644
6916,200531489,200579712
6917,100532110,100532441
6918,100532110,100532567
6919,100532110,100532739
6920,100532110,100533036
6921,100532110,100533224
6922,100532110,100533322
6923,100532110,100533404
6924,100532110,100533535
6925,100532110,100533691
6926,100532110,100533805
6927,100532110,100534631
6928,100532110,100534849
6929,100532110,100537682
6930,100533922,100293125
6931,100533922,100534152
6932,100533922,100534344
6933,200534837,200285593
6934,200534837,200535061
6935,200534837,200535148
6936,200534837,200535256
6937,200534837,200535360
6938,200534837,200535570
6939,100534849,100535321
6940,100534849,100535455
6941,100534849,100535557
6942,100534849,100535732
6943,100534849,100535956
6944,100534849,100536120
6945,100534849,100536249
6946,100534849,100536359
6947,100534849,100536516
6948,100534849,100536655
6949,100534849,100536778
6950,100534849,100536872
6951,100534849,100536964
6952,100534849,100537085
6953,100534849,100537192
6954,100534849,100537297
6955,100534849,100537423
6956,100534849,100537534
6957,200535360,200535481
6958,100535732,100535873
6959,100537682,100532896
6960,100537682,100538052
6961,100537682,100538144
6962,100537682,100538368
6963,100537682,100538510
6964,100537682,100538876
6965,100537682,100538991
6966,100537682,100539121
6967,100537682,100539827
6968,100537682,100541779
6969,100539121,100539510
6970,100539121,100539951
6971,100539121,100540701
6972,100539121,100540895
6973,100539121,100541035
6974,100539121,100541178
6975,100539121,100541338
6976,100539510,100539674
6977,100539827,100538266
6978,100539951,100540211
6979,100539951,100540485
6980,100540211,100538791
6981,100540211,100540396
6982,200540235,200317569
6983,200540235,200540624
6984,200540235,200540739
6985,200540235,200541746
6986,100540485,100540616
6987,200541163,200234057
6988,200541163,200264034
6989,100541479,100541972
6990,100541479,100542149
6991,100541479,100542323
6992,100541479,100542584
6993,100541479,100542711
6994,100541479,100542841
6995,100541479,100542992
6996,100541479,100543114
6997,100542711,100542065
6998,100542711,100542458
6999,100543233,100544441
7000,100543233,100544731
7001,100543233,100544842
7002,100543233,100545059
7003,100543233,100545344
7004,100543233,100547454
7005,200543410,200543745
7006,200543410,200545953
7007,100544441,100544605
7008,200544549,200544790
7009,200544549,200544936
7010,100544842,101255125
7011,200544936,200545140
7012,100545059,100545194
7013,100545344,100545501
7014,100545344,100546389
7015,100545501,100546070
7016,100545501,100546216
7017,100545501,100546299
7018,100545501,100546861
7019,100545501,100546972
7020,100545501,100547101
7021,100545501,100547244
7022,100545501,101253778
7023,100545501,101253944
7024,100545501,101254685
7025,100545501,101254978
7026,100545501,101255302
7027,100545501,101255452
7028,100545501,101255549
7029,100545501,101255648
7030,100545501,101255808
7031,100545501,101255935
7032,100545501,101256124
7033,200546192,200546080
7034,100546389,100546613
7035,100546389,100546738
7036,100547765,100547960
7037,100547765,100548068
7038,200547802,201645290
7039,200548266,200308105
7040,100548326,100548802
7041,100548326,100549284
7042,100548326,100549766
7043,100548326,100550016
7044,100548326,100550341
7045,100548326,100551508
7046,100548326,100551585
7047,100548326,100551714
7048,100548326,100551913
7049,100548326,100552097
7050,100548802,100549106
7051,100548802,105929008
7052,100549284,100549472
7053,100549472,100549610
7054,100550016,100550242
7055,200550117,200550546
7056,200550117,200551065
7057,200550117,200551412
7058,200550117,200551611
7059,200550117,200560391
7060,200550117,200744237
7061,200550117,201860107
7062,200550117,202101373
7063,100550341,100550545
7064,100550771,100099267
7065,100550771,100099439
7066,100550771,100099588
7067,100550771,100099799
7068,100550771,100099951
7069,100550771,100100253
7070,100550771,100100437
7071,100550771,100100543
7072,100550771,100212678
7073,100550771,100551215
7074,100551215,100551407
7075,200552815,200209837
7076,200552815,200210259
7077,200552815,200399553
7078,200552815,200553053
7079,100553173,100553362
7080,100553173,100553655
7081,100553823,100555138
7082,100553995,100552568
7083,100554541,100554726
7084,100555325,100555525
7085,200555447,200555240
7086,100555648,100555983
7087,100555648,100556142
7088,100556313,100556834
7089,100556313,100556992
7090,100556313,100557419
7091,100556313,100557865
7092,100556313,100558008
7093,100556313,100558181
7094,100556313,100562179
7095,100556313,100562280
7096,100556313,100564177
7097,100556313,100565219
7098,100556313,100565302
7099,100556313,100976085
7100,100556313,100976270
7101,100556992,100557184
7102,100556992,100557287
7103,200557216,201876907
7104,100557588,100471277
7105,100557588,100558396
7106,100557588,100558630
7107,100557588,100563330
7108,100557588,100563494
7109,100558630,100188183
7110,100558630,100188449
7111,100558630,100558883
7112,100558630,100560529
7113,100558630,100560866
7114,100558630,100561078
7115,100558630,100561985
7116,100558883,100559329
7117,100558883,100559555
7118,100558883,100559724
7119,100558883,100559916
7120,100558883,100560293
7121,100559916,100560141
7122,200559919,200560122
7123,100560529,100561226
7124,100560529,100561707
7125,100560529,100561820
7126,200560893,200561090
7127,200561090,201248782
7128,200561090,201299127
7129,200561090,201553761
7130,100561226,100561376
7131,100561226,100561570
7132,100562280,100562398
7133,100562280,100562935
7134,100562398,100562643
7135,100562398,100562823
7136,100562398,101174495
7137,200562882,200563100
7138,100562935,100563097
7139,100562935,100563212
7140,100563494,100563665
7141,100563494,100563823
7142,100563494,100563998
7143,100564177,100564373
7144,100564177,100564477
7145,100564177,100564583
7146,100564177,100564710
7147,200564300,200564514
7148,200564695,200564857
7149,100564710,100564897
7150,100564710,100565051
7151,100565302,100500280
7152,100565302,100500449
7153,100565302,100500669
7154,100565302,100500927
7155,100565302,100565809
7156,100565302,100566040
7157,100565302,100566135
7158,100565302,100571444
7159,100565302,100571609
7160,100566135,100566298
7161,100566135,100568430
7162,100566298,100566690
7163,100566298,100566889
7164,100566298,100567044
7165,100566298,100567280
7166,100566298,100567418
7167,100566298,100567896
7168,100566298,100568286
7169,100566298,100569234
7170,100566298,100569361
7171,100566298,100569474
7172,100566298,100569608
7173,100566298,100569733
7174,100566690,100568166
7175,100567044,100567685
7176,100567044,100568057
7177,200567291,200567484
7178,100568430,100568701
7179,100568430,100568813
7180,100568430,100569073
7181,100568813,100071546
7182,100568813,100071700
7183,100569898,100570066
7184,100570066,100570366
7185,100570066,100570572
7186,100570066,100570683
7187,100570066,100570854
7188,100570066,100571060
7189,100570066,100571283
7190,100570066,100575214
7191,200570694,200570907
7192,200571061,200571273
7193,100571609,100571956
7194,100571609,100572043
7195,100571609,100572285
7196,100571609,100572489
7197,100571609,100572706
7198,100571609,100572838
7199,100571609,100573268
7200,100571609,100573775
7201,100571609,100573945
7202,100571609,100574077
7203,100573268,100573530
7204,100573268,100573664
7205,100574227,100574430
7206,100574227,100574608
7207,100574227,100574790
7208,100574227,100574925
7209,100574227,100575083
7210,100575365,100575657
7211,200575720,200367416
7212,100575741,100255710
7213,100575741,100576451
7214,100575741,100576717
7215,100575741,100576877
7216,100575741,100577068
7217,100575741,100577525
7218,100575741,100578795
7219,100575741,100580190
7220,100575741,100580880
7221,100575741,100580961
7222,100575741,100581090
7223,100575741,100581621
7224,100575741,100581772
7225,100575741,100581885
7226,100575741,100581991
7227,100575741,100582071
7228,100575741,100582195
7229,100575741,100620752
7230,100575741,100623670
7231,100575741,100633864
7232,100575741,100654885
7233,100575741,100719494
7234,100575741,100730984
7235,100575741,100795508
7236,100575741,100795625
7237,100575741,100795720
7238,100575741,100885088
7239,200575970,200367241
7240,100577525,100577749
7241,100577525,100578549
7242,100577525,100579201
7243,100577525,100579334
7244,100577749,100577931
7245,100577749,100578154
7246,100578154,100578405
7247,100578795,100579082
7248,100579564,100579834
7249,100579564,100579977
7250,100579564,100580081
7251,100581241,100581382
7252,100582195,101208924
7253,100582195,101209079
7254,100582388,100433113
7255,100582388,100433216
7256,100582388,100453731
7257,100582388,100583089
7258,100582388,100583246
7259,100582388,100584367
7260,100582388,100586105
7261,100582388,100586262
7262,100582388,100606119
7263,100582388,100606370
7264,100582388,100609953
7265,100582388,100610222
7266,100582388,100618734
7267,100582388,100620554
7268,100582388,101104324
7269,100583246,100583461
7270,100583246,100584160
7271,100583246,100584248
7272,100583246,100606227
7273,100584367,100270800
7274,100584367,100270919
7275,100584367,100314271
7276,100584367,100314469
7277,100584367,100581241
7278,100584367,100581517
7279,100584367,100584891
7280,100584367,100585018
7281,100584367,100585174
7282,100584367,100585660
7283,100584367,100720331
7284,100585406,104018667
7285,100585660,100585810
7286,100585810,100585964
7287,100586262,100588473
7288,100586262,100588598
7289,100586262,100588703
7290,100586262,100588780
7291,100586262,100588881
7292,100586262,100588998
7293,100586262,100589103
7294,100586262,100589217
7295,100586262,100589318
7296,100586262,100589415
7297,100586262,100589494
7298,100586262,100589596
7299,100586262,100589691
7300,100586262,100589769
7301,100586262,100589948
7302,100586262,100590047
7303,100586262,100590148
7304,100586262,100590269
7305,100586262,100590383
7306,100586262,100590518
7307,100586262,100590626
7308,100586262,100590806
7309,100586262,100590913
7310,100586262,100591006
7311,100586262,100591111
7312,100586262,100591236
7313,100586262,100591446
7314,100586262,100591523
7315,100586262,100591622
7316,100586262,100591725
7317,100586262,100591858
7318,100586262,100592001
7319,100586262,100592102
7320,100586262,100592199
7321,100586262,100592292
7322,100586262,100592367
7323,100586262,100592446
7324,100586262,100592535
7325,100586262,100592652
7326,100586262,100592795
7327,100586262,100593108
7328,100586262,100593219
7329,100586262,100593389
7330,100586262,100593512
7331,100586262,100593613
7332,100586262,100593732
7333,100586262,100593837
7334,100586262,100593944
7335,100586262,100594070
7336,100586262,100594146
7337,100586262,100594260
7338,100586262,100594374
7339,100586262,100594477
7340,100586262,100594580
7341,100586262,100594738
7342,100586262,100594836
7343,100586262,100594953
7344,100586262,100595032
7345,100586262,100595146
7346,100586262,100595333
7347,100586262,100595410
7348,100586262,100595545
7349,100586262,100595684
7350,100586262,100595785
7351,100586262,100595894
7352,100586262,100596081
7353,100586262,100596193
7354,100586262,100596290
7355,100586262,100596393
7356,100586262,100596496
7357,100586262,100596592
7358,100586262,100596692
7359,100586262,100596807
7360,100586262,100597532
7361,100586262,100597629
7362,100586262,100597728
7363,100586262,100597821
7364,100586262,100597957
7365,100586262,100598056
7366,100586262,100598215
7367,100586262,100598318
7368,100586262,100598678
7369,100586262,100598767
7370,100586262,100598868
7371,100586262,100598970
7372,100586262,100599064
7373,100586262,100599234
7374,100586262,100599329
7375,100586262,100599472
7376,100586262,100603866
7377,100586262,100604131
7378,100586262,100604228
7379,100586262,100604321
7380,100586262,100604424
7381,100586262,100604523
7382,100586262,100604694
7383,100586262,100604811
7384,100586262,100604910
7385,100586262,100605023
7386,100586262,100605246
7387,100586262,100605349
7388,100586262,100605430
7389,100586262,100605511
7390,100586262,100605616
7391,100586262,100605715
7392,100586262,100605812
7393,100586262,100605909
7394,100586262,100606006
7395,200587522,200587390
7396,200588221,200590241
7397,200588221,200590366
7398,200588221,200590761
7399,200588221,200590924
7400,200588888,200588221
7401,200588888,200589309
7402,200588888,200589738
7403,200588888,200589904
7404,200588888,200590642
7405,200588888,200593852
7406,200588888,200620239
7407,200588888,200623151
7408,200588888,200626300
7409,200588888,200634906
7410,200588888,200728954
7411,200591115,200591519
7412,200591115,200592341
7413,200591519,200589469
7414,200592037,200592186
7415,100593219,100592894
7416,100593219,100592999
7417,200594621,200595134
7418,200594621,200728617
7419,200595630,200720808
7420,200595935,200596484
7421,200595935,200597385
7422,200595935,200597634
7423,200596132,200596342
7424,200596644,200597061
7425,200596644,200597216
7426,100596807,100597265
7427,200597385,200635794
7428,200597915,200598278
7429,200597915,200598753
7430,200597915,200602255
7431,200597915,200607114
7432,100598318,100598439
7433,200598954,200599434
7434,200598954,200599613
7435,200598954,200599835
7436,200598954,200721302
7437,200598954,200721437
7438,100599472,100599917
7439,100599472,100600200
7440,100599472,100600435
7441,100599472,100600655
7442,100599472,100600871
7443,100599472,100601088
7444,100599472,100601296
7445,100599472,100601557
7446,100599472,100601822
7447,100599472,100602026
7448,100599472,100602220
7449,100599472,100602448
7450,100599472,100602669
7451,100599472,100602909
7452,100599472,100603131
7453,100599472,100603319
7454,100599472,100603512
7455,100599472,100603684
7456,200599992,200600235
7457,200599992,200602805
7458,200599992,200606093
7459,200600370,200600724
7460,200600370,200600903
7461,200600370,200722675
7462,200601043,200737005
7463,200601822,200602112
7464,200602255,200602510
7465,200602805,200602635
7466,200602805,200603179
7467,200602805,200604094
7468,200603298,200603822
7469,200603298,200603981
7470,200603298,200604225
7471,200603298,200604449
7472,200604576,200604930
7473,200605086,200605310
7474,200605086,200605671
7475,200606335,200606471
7476,200606335,200606600
7477,100606370,100607075
7478,100606370,100607185
7479,100606370,100607293
7480,100606370,100607775
7481,100606370,100608037
7482,100606370,100608162
7483,100606370,100608265
7484,100606370,100608354
7485,100606370,100608789
7486,100606370,100608896
7487,100606370,100609159
7488,100606370,100609236
7489,100606370,100609423
7490,100606370,100609506
7491,100606370,100609669
7492,100606370,100609868
7493,100606370,100617692
7494,100606370,100617865
7495,100606370,100617989
7496,100606370,100618119
7497,100606370,100618264
7498,100606370,100618436
7499,100606370,100618536
7500,100606370,100714944
7501,100606370,100909796
7502,100606370,100927062
7503,100606370,101103000
7504,100606370,101120259
7505,100606370,101120348
7506,100606370,101126564
7507,200606600,200606850
7508,200607114,200604576
7509,200607114,200605783
7510,200607405,200607609
7511,100607775,100607542
7512,100607775,100617601
7513,200607780,200608372
7514,200607780,200610374
7515,200607780,200696852
7516,100608162,100618642
7517,100608354,100608551
7518,100608354,100608645
7519,100608896,100607458
7520,200609100,200608978
7521,200609506,200616670
7522,200609683,200609506
7523,200609683,200610010
7524,200609683,200737193
7525,200609683,200956687
7526,100609953,100610373
7527,100609953,100610592
7528,100609953,100610738
7529,100609953,100611433
7530,100609953,100611674
7531,100609953,100611972
7532,100609953,100949619
7533,200610167,200598629
7534,200610167,200612841
7535,100610373,100611143
7536,100610373,100612160
7537,100610373,100613973
7538,200610374,200618451
7539,200610538,200610770
7540,200610538,200610928
7541,200610538,200612042
7542,200611256,200611055
7543,200611256,200696414
7544,100611433,100887081
7545,100611674,100611874
7546,200612042,200612454
7547,100612160,100613282
7548,100612160,100613473
7549,100612160,100613819
7550,200612841,200737352
7551,100613473,100613685
7552,200613683,200613248
7553,200613683,200614057
7554,200614057,200614444
7555,200614057,200614664
7556,200614057,202228268
7557,200614057,202228355
7558,100614224,100614489
7559,100614224,100614730
7560,100614224,100615011
7561,100614224,100615182
7562,100614489,100615887
7563,100614489,100616951
7564,100614489,100617059
7565,100614730,100615462
7566,100614730,100615659
7567,200614999,200614829
7568,200614999,200616498
7569,100615011,100615336
7570,200615421,200615615
7571,100615659,106554078
7572,200615774,200615421
7573,100615887,100616083
7574,100615887,100616807
7575,100616083,100616279
7576,100616083,100616398
7577,200616153,200616361
7578,200616857,200617293
7579,100617059,100616641
7580,200617748,200617605
7581,200617748,200618057
7582,200617748,200671190
7583,200617748,202537642
7584,100617989,101105152
7585,200618267,200619610
7586,200618451,200618267
7587,200618451,200618682
7588,200618451,202192992
7589,100618734,100619011
7590,100618734,100619230
7591,100618734,100619738
7592,200618878,200650353
7593,100619011,100619142
7594,200619183,200277399
7595,200619183,200619503
7596,100619230,100619419
7597,100619230,100619578
7598,100619738,100620084
7599,100619738,100620258
7600,200620673,200620926
7601,100620752,100299680
7602,100620752,100621326
7603,100620752,100621476
7604,100620752,100621627
7605,100620752,100622584
7606,100620752,100622859
7607,100620752,100622957
7608,100620752,100623162
7609,100620752,100623370
7610,100620752,100623545
7611,100621627,100622068
7612,100621627,100623862
7613,100621627,100624436
7614,100621627,100624553
7615,100621627,100624738
7616,100621627,100625427
7617,100621627,100633329
7618,100621627,100633479
7619,100621627,100633613
7620,100621627,100633717
7621,100621627,100712031
7622,200621734,200622204
7623,200621734,200622384
7624,200621734,202159741
7625,100622068,100622266
7626,200622384,200620379
7627,200622384,200623006
7628,200622384,202723232
7629,100622584,100452947
7630,100622584,100711523
7631,100622584,100711799
7632,100622584,100711897
7633,200623151,200619869
7634,200623151,200621504
7635,200623151,200623656
7636,200623151,200623812
7637,200623151,200623947
7638,200623151,200624140
7639,200623151,200624263
7640,200623151,200624476
7641,200623151,200625119
7642,200623151,200627520
7643,200623151,201630532
7644,100623162,100712225
7645,100623162,100713493
7646,100623162,100713594
7647,100623162,100714357
7648,100623162,100714693
7649,100623162,100714806
7650,100623862,100624147
7651,100623862,100624285
7652,200624476,200624801
7653,100624738,100435563
7654,100624738,100435778
7655,100624738,100437321
7656,100624738,100625699
7657,100624738,100625993
7658,100624738,100627437
7659,100624738,100627849
7660,100624738,100628131
7661,100624738,100628539
7662,100624738,100628692
7663,100624738,100629176
7664,100624738,100629803
7665,100624738,100629911
7666,100624738,100630526
7667,100624738,100630634
7668,100624738,100630960
7669,200625119,200625518
7670,200625119,200625723
7671,200625119,200625841
7672,200625119,200626130
7673,200625119,200627824
7674,200625119,200627970
7675,100625993,100626188
7676,100625993,100627321
7677,100626188,100626423
7678,100626188,100626574
7679,100626188,100626838
7680,100626188,100627013
7681,100626188,100627196
7682,200626428,200626768
7683,200626428,200626890
7684,200626428,201067995
7685,100626574,100626728
7686,200627091,200627420
7687,200627520,200627693
7688,200628491,200621653
7689,200628491,200629257
7690,200628491,200629738
7691,200628491,200630026
7692,200628491,200630223
7693,200628491,200630380
7694,200628491,200632627
7695,200628491,200634472
7696,200628491,200670261
7697,200628491,200704388
7698,200628491,200704690
7699,200628491,200713167
7700,200628491,200722232
7701,200628491,200732224
7702,200628491,200734348
7703,200628491,200739082
7704,200628491,200739340
7705,100628692,100628883
7706,100629176,100629318
7707,100629176,100629597
7708,100629318,100629496
7709,100629911,100630071
7710,100629911,100630268
7711,100629911,100630401
7712,200630380,200631244
7713,200630380,200631398
7714,200630380,200631591
7715,200630380,200683127
7716,200630380,200703512
7717,200630380,200925110
7718,200630380,201831308
7719,200630380,202166460
7720,100630634,100630786
7721,100630960,100631168
7722,100631378,100631712
7723,100631378,100631887
7724,100631378,100632017
7725,100631378,100632104
7726,100631378,100632201
7727,100631378,100632716
7728,100631378,100632820
7729,100631378,101268183
7730,200631737,200924873
7731,100632201,100632342
7732,100632201,100632531
7733,100632201,100633108
7734,200632236,200716531
7735,200632627,200629492
7736,200632627,200632931
7737,200632627,200633094
7738,200632627,200633265
7739,200632627,200637259
7740,200632627,200657260
7741,200632627,200927049
7742,200633443,200634090
7743,200633443,200925873
7744,100633864,100634276
7745,100633864,100634586
7746,100633864,100635012
7747,100633864,100635699
7748,100633864,100635850
7749,100633864,100636461
7750,100633864,100636728
7751,100633864,100636921
7752,100633864,100637354
7753,100633864,100652659
7754,100633864,100654400
7755,200634090,200634286
7756,100634276,100646187
7757,100634276,100646680
7758,100634276,100646833
7759,100634276,100648790
7760,100634276,100648931
7761,100634276,100649090
7762,100634276,100649266
7763,200634472,200636441
7764,200634472,200636574
7765,200634472,200653449
7766,200634472,200715239
7767,200634472,200944924
7768,200634472,200945125
7769,200634472,201022420
7770,100634586,100652803
7771,100634586,100653388
7772,100634586,100653518
7773,100634586,100653719
7774,100634586,100653811
7775,100634586,100653958
7776,100634586,100654113
7777,200634906,200635523
7778,200634906,200635714
7779,200634906,200635904
7780,200634906,200636061
7781,200634906,200636279
7782,200634906,200738314
7783,100635012,100635205
7784,100635012,100635422
7785,100635012,100635544
7786,100635012,100652466
7787,100635850,100141176
7788,100635850,100141396
7789,100635850,100142361
7790,100635850,100142665
7791,100635850,100143057
7792,100635850,100143251
7793,100635850,100143536
7794,100635850,100143626
7795,100635850,100143763
7796,100635850,100143885
7797,100635850,100642045
7798,100635850,100643389
7799,100635850,100643621
7800,100635850,100643772
7801,100635850,100643943
7802,100635850,100644366
7803,100635850,100644503
7804,100635850,100644702
7805,100635850,100645365
7806,100635850,100879271
7807,100635850,101265325
7808,200636061,200720961
7809,100636461,100637145
7810,200636574,200593669
7811,200636574,200689205
7812,200636574,200728826
7813,100636728,100637677
7814,100636728,100637810
7815,200636888,200637115
7816,100636921,100637546
7817,100636921,100639833
7818,100636921,100640188
7819,100636921,100640889
7820,100636921,100641522
7821,100636921,100641820
7822,200637259,200638194
7823,200637259,200638723
7824,200637259,200638837
7825,200637259,200639148
7826,200637259,200639478
7827,200637259,200639693
7828,200637259,200639998
7829,200637259,200640385
7830,200637259,200640828
7831,200637259,200641252
7832,200637259,200641672
7833,200637259,200642098
7834,200637259,200642644
7835,200637259,200642803
7836,200637259,200642980
7837,200637259,200646738
7838,200637259,200672433
7839,200637259,200724029
7840,200637259,200731159
7841,200637259,200733044
7842,100638080,100638243
7843,100638080,100638770
7844,100638080,100639267
7845,100638243,100638448
7846,100638243,100639007
7847,100638448,100638602
7848,100638770,100639007
7849,100639267,100639398
7850,100639556,100639975
7851,100639556,100641421
7852,100639556,100693109
7853,100639556,105798413
7854,100640188,100640434
7855,100640188,100640560
7856,100640188,100640721
7857,200640828,200641138
7858,100640889,100641109
7859,100640889,100645622
7860,100640889,100645843
7861,200641252,200641532
7862,200641672,200640136
7863,200641672,200640262
7864,200641672,200641929
7865,100641820,100637912
7866,100641820,100638080
7867,100641820,100639556
7868,100641820,100641693
7869,100642045,100642325
7870,100642045,100642446
7871,100642045,100642604
7872,100642045,100642762
7873,100642045,100642910
7874,100642045,100643067
7875,100642045,100643208
7876,200642098,200642357
7877,200642098,200642498
7878,200643473,200643910
7879,200643473,200645415
7880,100644503,100879531
7881,200644583,200645241
7882,200644583,200645552
7883,200644583,200645771
7884,200644583,200646542
7885,200644583,200647929
7886,200644583,200652900
7887,200644583,200661824
7888,200644583,200694974
7889,200644583,200696189
7890,200644583,200697062
7891,200644583,200697419
7892,200644583,200729109
7893,200644583,200789138
7894,200644583,201460594
7895,200644583,202130300
7896,100644702,100644967
7897,100644967,100645162
7898,200645552,200646271
7899,200645771,200645939
7900,100645843,100646024
7901,200645939,200646135
7902,200646271,200646442
7903,200646738,200646912
7904,100646833,100646332
7905,100646833,100646504
7906,100646833,100647147
7907,100646833,100647270
7908,100646833,100649482
7909,100646833,100649760
7910,100646833,100992331
7911,100646833,101116466
7912,200647094,200647508
7913,200647094,200647629
7914,200647094,200647770
7915,200647094,200739536
7916,100647270,100647536
7917,100647270,100647713
7918,100647270,100648542
7919,100647270,100648692
7920,100647713,100647919
7921,100647713,100648087
7922,100647713,100648237
7923,200647929,202454312
7924,200648224,200648071
7925,200648224,200648764
7926,200648224,200649033
7927,200648224,200649245
7928,200648224,200649362
7929,200649481,200649757
7930,200649481,200649887
7931,200649481,200710606
7932,100649482,100650743
7933,100649482,100650912
7934,100649760,100649992
7935,100649760,100650543
7936,100649992,100650267
7937,100649992,100650402
7938,200650016,200650233
7939,200650353,200608502
7940,200650353,200650016
7941,200650353,200650932
7942,200650353,200651480
7943,200650353,200651630
7944,200650353,200651759
7945,200650353,200661213
7946,200650353,200661480
7947,200650353,200661584
7948,200650353,200714273
7949,200650353,200730499
7950,200650353,202512305
7951,200650353,202512808
7952,100650912,100641222
7953,200651991,202697950
7954,100652466,100654765
7955,100652466,100880662
7956,100652466,100880893
7957,100652466,100881035
7958,100652803,100652975
7959,100652803,100653171
7960,200652900,200653283
7961,200652900,200661713
7962,100654234,100654563
7963,200654625,200368109
7964,200654625,200652622
7965,200654625,200655378
7966,200654625,200655555
7967,200654625,200655792
7968,200654625,200655987
7969,200654625,200656107
7970,200654625,200656292
7971,200654625,200656576
7972,200654625,200657550
7973,200654625,202731632
7974,100654885,100257228
7975,100654885,100655540
7976,100654885,100655727
7977,100654885,100655878
7978,100654885,100656292
7979,100654885,100656524
7980,100654885,100658082
7981,100654885,100658796
7982,100654885,100658946
7983,100654885,100660783
7984,100654885,100660957
7985,100654885,100664849
7986,100654885,100665079
7987,100654885,100665221
7988,100654885,100665358
7989,100654885,100665476
7990,100654885,100665679
7991,100654885,100699736
7992,100654885,100921530
7993,100654885,101059900
7994,100656292,100656386
7995,200656576,200656825
7996,200656576,200656916
7997,200656576,200657016
7998,200656576,201386073
7999,100656643,100656835
8000,100656643,100657080
8001,100656643,100657257
8002,100656643,100657420
8003,200657260,200654625
8004,100657604,100656033
8005,100657604,100656192
8006,100657604,100658627
8007,100657604,100661091
8008,100657604,100664997
8009,100657604,100695448
8010,100657604,100696882
8011,100657604,100697024
8012,100657604,100697249
8013,100657604,100697365
8014,100657604,100698004
8015,100657604,100698959
8016,100657604,100699146
8017,100657604,100709521
8018,100657604,100709843
8019,100657604,100710015
8020,100657604,100710692
8021,100657604,100710889
8022,100657604,100711265
8023,200658052,200658619
8024,200658052,200658798
8025,200658052,200658913
8026,200658052,200659112
8027,200658052,200659535
8028,200658052,200660381
8029,200658052,200660571
8030,200658052,200660730
8031,200658052,200660851
8032,100658082,100657604
8033,100658082,100659048
8034,100658082,100661847
8035,100658082,100699320
8036,100658082,100707967
8037,100658082,100708168
8038,100658082,100708332
8039,100658082,100708489
8040,100658082,100708676
8041,100658082,100708957
8042,100658082,100709205
8043,100658082,100709395
8044,100658082,100710155
8045,100658082,100710338
8046,100658082,100710550
8047,100658082,100711127
8048,100658082,100711413
8049,100659048,100258695
8050,100659048,100659349
8051,100659048,100659667
8052,100659048,100659834
8053,100659048,100659946
8054,100659048,100660173
8055,100659048,100660324
