,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
49385,'trivial',1,glg-30-02165432-a,a,99.0,wnt7-3-noeva,------
49386,'trivial',2,glg-30-01280908-a,a,99.0,cies_lex,------
49387,'trivialidade',1,glg-30-05173205-n,n,99.0,semcor_br-g43,------
49388,'trixésimo',1,glg-30-13848983-n,n,99.0,dic-moneng-1trad-uni,------
49389,'triángulo',1,glg-30-13879320-n,n,99.0,galipedia,------
49390,'triángulo',2,glg-30-04480853-n,n,99.0,xomwn_wikt,------
49391,'triángulo_escaleno',1,glg-30-13880704-n,n,99.0,dbpedia_ili,------
49392,'triásico',1,glg-30-03126054-a,a,99.0,dic-moneng-1trad-uni,------
49393,'trióxido',1,glg-30-15079925-n,n,99.0,bootstrap,------
49394,'trióxido_de_arsénico',1,glg-30-14768201-n,n,99.0,bootstrap,------
49395,'trobador',1,glg-30-10099093-n,n,99.0,galipedia,------
49396,'trobo',1,glg-30-09218159-n,n,99.0,xomwn_wikt,------
49397,'trocar',1,glg-30-00161225-v,v,99.0,porgalnet,------
49398,'trocar_en',1,glg-30-00115157-v,v,99.0,porgalnet,------
49399,'troco',1,glg-30-01109687-n,n,99.0,dic-moneng-multitrad,------
49400,'troco',2,glg-30-13387689-n,n,99.0,xomwn_wikt,------
49401,'trocánter',1,glg-30-05574151-n,n,99.0,bootstrap,------
49402,'trofeo',1,glg-30-04487996-n,n,99.0,xomwn_wikt,------
49403,'troglodita',1,glg-30-09902731-n,n,99.0,xomwn_wikt,------
49404,'troiano',1,glg-30-09750524-n,n,99.0,xomwn_wikt,------
49405,'troica',1,glg-30-13744044-n,n,99.0,xomwn_wikt,------
49406,'troita',1,glg-30-02537085-n,n,99.0,galipedia,------
49407,'troita',2,glg-30-02537319-n,n,99.0,wnt6dic-0_03,------
49408,'troita_común',1,glg-30-02537319-n,n,99.0,wnt6dic-0_03,------
49409,'troll',1,glg-30-09502481-n,n,99.0,galipedia,------
49410,'trollo',1,glg-30-14956661-n,n,99.0,bootstrap,------
49411,'trollo',2,glg-30-09438212-n,n,99.0,galnedit,------
49412,'tromba',1,glg-30-11519253-n,n,99.0,xomwn_wikt,------
49413,'tromba_de_auga',2,glg-30-11519253-n,n,99.0,xomwn_wikt,------
49414,'tromba_de_auga',1,glg-30-11524324-n,n,99.0,galipedia,------
49415,'trombastenia',1,glg-30-14169717-n,n,99.0,medicalnet,3_especializado
49416,'trombastenia_hemorráxica_hereditaria',1,glg-30-14169717-n,n,99.0,medicalnet,3_especializado
49417,'trombina',1,glg-30-14737249-n,n,99.0,bootstrap,------
49418,'trombo_do_neonato',1,glg-30-14318552-n,n,99.0,medicalnet,3_especializado
49419,'trombocinasa',1,glg-30-15072099-n,n,99.0,bootstrap,------
49420,'trombocito',1,glg-30-15023959-n,n,99.0,bootstrap,------
49421,'trombocitopenia',1,glg-30-14198019-n,n,99.0,medicalnet,3_especializado
49422,'trombocitopenia_esencial',1,glg-30-14197780-n,n,99.0,medicalnet,3_especializado
49423,'trombopenia',1,glg-30-14198019-n,n,99.0,medicalnet,3_especializado
49424,'tromboplastina',1,glg-30-15072099-n,n,99.0,bootstrap,------
49425,'tromboplastina_hística',1,glg-30-15071035-n,n,99.0,bootstrap,------
49426,'tromboquinasa',1,glg-30-15072099-n,n,99.0,bootstrap,------
49427,'tromboquinasa',2,glg-30-15071035-n,n,99.0,bootstrap,------
49428,'trombose',1,glg-30-14102075-n,n,99.0,wnt6dic_02,------
49429,'trombose_coronaria',1,glg-30-14102831-n,n,99.0,medicalnet,3_especializado
49430,'trombón',1,glg-30-04487394-n,n,99.0,galipedia,------
49431,'trombón',2,glg-30-10730416-n,n,99.0,xomwn_wikt,------
49432,'trompa',1,glg-30-03597916-n,n,99.0,wnt6dic-0_02,------
49433,'trompa_de_Eustaquio',1,glg-30-05325153-n,n,99.0,bootstrap,------
49434,'trompa_de_Falopio',1,glg-30-05518870-n,n,99.0,bootstrap,------
49435,'trompa_galega',1,glg-30-03597916-n,n,99.0,wnt6dic-0_02,------
49436,'trompeta',1,glg-30-03110669-n,n,99.0,dic-moneng-1trad-uni,------
49437,'trompeta',2,glg-30-10732010-n,n,99.0,xomwn_wikt,------
49438,'trompetista',1,glg-30-10732010-n,n,99.0,xomwn_wikt,------
49439,'tronar',1,glg-30-02770535-v,v,99.0,bootstrap,------
49440,'tronco',1,glg-30-13165815-n,n,99.0,wnt7-1-noeva,------
49441,'tronco',2,glg-30-05549830-n,n,99.0,wnt7-2-incorrect,------
49442,'tronco',3,glg-30-14942762-n,n,99.0,semcor_br-e23,------
49443,'tronco_atrioventricular',1,glg-30-05390479-n,n,99.0,bootstrap,------
49444,'tronco_celíaco',1,glg-30-05340317-n,n,99.0,bootstrap,------
49445,'tronco_cerebral',1,glg-30-05501185-n,n,99.0,bootstrap,------
49446,'tronco_de_aserradoiro',1,glg-30-15020203-n,n,99.0,bootstrap,------
49447,'tronco_pulmonar',1,glg-30-05354026-n,n,99.0,bootstrap,------
49448,'tronco_á_deriva',1,glg-30-14837678-n,n,99.0,bootstrap,------
49449,'tronido',1,glg-30-07377682-n,n,99.0,dbpedia_ili,------
49450,'trono',4,glg-30-07377682-n,n,99.0,dbpedia_ili,------
49451,'trono',3,glg-30-00605023-n,n,99.0,xomwn_wikt,------
49452,'trono',2,glg-30-04429376-n,n,99.0,wnt7-2-noeva,------
49453,'trono',1,glg-30-07397355-n,n,99.0,galipedia,------
49454,'tropa',2,glg-30-08274354-n,n,99.0,semcor_br-f22,------
49455,'tropa',1,glg-30-08397255-n,n,99.0,wnt7-2-incorrect,------
49456,'tropas_amigas',1,glg-30-08397489-n,n,99.0,wnt6dic-0_02,------
49457,'tropel',1,glg-30-08182716-n,n,99.0,dic-moneng-multitrad,------
49458,'tropezar',3,glg-30-02206462-v,v,99.0,singalnet_rev,------
49459,'tropezar',2,glg-30-02248465-v,v,99.0,dicsingal_3_5,------
49460,'tropezar',1,glg-30-01900760-v,v,99.0,bootstrap,------
49461,'tropezón',1,glg-30-00289388-n,n,99.0,wnt6dic-rev_03,------
49462,'tropical',1,glg-30-01250835-a,a,99.0,wnt7-2-noeva,------
49463,'tropical',2,glg-30-02443907-a,a,99.0,cies_lex,------
49464,'tropical',2,glg-30-02929500-a,a,99.0,xomwn_wikt,------
49465,'tropolóxico',1,glg-30-01420899-a,a,99.0,cies_lex,------
49466,'tropopausa',1,glg-30-09462452-n,n,99.0,galipedia,------
49467,'troposfera',1,glg-30-09462600-n,n,99.0,galipedia,------
49468,'trote',1,glg-30-00294190-n,n,99.0,semcor_br-f22,------
49469,'trotskista',1,glg-30-10731013-n,n,99.0,dic-moneng-1trad-uni,------
49470,'troupelear',1,glg-30-07380473-n,n,99.0,dic-moneng-multitrad,------
49471,'trousar',1,glg-30-00077458-v,v,99.0,bootstrap,------
49472,'trousar',2,glg-30-00076400-v,v,99.0,fralnet_verbs,2_estándar
49473,'truculento',1,glg-30-00084795-a,a,99.0,dic-moneng-1trad-uni,------
49474,'truncus_celiacus',1,glg-30-05340317-n,n,99.0,bootstrap,------
49475,'truncus_pulmonalis',1,glg-30-05354026-n,n,99.0,bootstrap,------
49476,'trunfo',1,glg-30-04491135-n,n,99.0,xomwn_wikt,------
49477,'tráfico',1,glg-30-08425303-n,n,99.0,wnt7-2-noeva,------
49478,'tráfico',2,glg-30-01113867-n,n,99.0,dbpedia_multi,------
49479,'trámite',1,glg-30-01184814-n,n,99.0,wnt7-2-incorrect,------
49480,'trámite_xudicial',1,glg-30-01184814-n,n,99.0,bootstrap,------
49481,'tráxico',1,glg-30-01363153-a,a,99.0,dic-moneng-1trad-mul,------
49482,'tráxico',2,glg-30-02973241-a,a,99.0,wnt7-2-noeva,------
49483,'trémulo',1,glg-30-02304565-a,a,99.0,wnt7-1-incorrect,------
49484,'tríade',2,glg-30-13744044-n,n,99.0,xomwn_wikt,------
49485,'tríade',1,glg-30-07986198-n,n,99.0,xomwn_wikt,------
49486,'tríceps',1,glg-30-05579604-n,n,99.0,bootstrap,------
49487,'tríceps_braquial',1,glg-30-05579753-n,n,99.0,bootstrap,------
49488,'tríceps_braquial',2,glg-30-05579604-n,n,99.0,wnt7-1-incorrect,------
49489,'trígono_cerebral',1,glg-30-05227572-n,n,99.0,bootstrap,------
49490,'trímero',1,glg-30-15079795-n,n,99.0,bootstrap,------
49491,'trímero_etanal',1,glg-30-14689325-n,n,99.0,bootstrap,------
49492,'trío',1,glg-30-07986066-n,n,99.0,galipedia,------
49493,'trío',2,glg-30-07986198-n,n,99.0,xomwn_wikt,------
49494,'trío',3,glg-30-13744044-n,n,99.0,xomwn_wikt,------
49495,'trípoli',1,glg-30-14936474-n,n,99.0,bootstrap,------
49496,'tríptico',1,glg-30-04485423-n,n,99.0,wnt7-1-noeva-c,------
49497,'tríscele',1,glg-30-04485884-n,n,99.0,galipedia,------
49498,'trópico',1,glg-30-08675145-n,n,99.0,dic-moneng-1trad-uni,------
49499,'trópico',2,glg-30-08665281-n,n,99.0,dbpedia_ili,------
49500,'trópicos',1,glg-30-08665281-n,n,99.0,dbpedia_ili,------
49501,'tsar',1,glg-30-09987239-n,n,99.0,dic-moneng-1trad-uni,------
49502,'tse-tse',1,glg-30-02191273-n,n,99.0,xomwn_wikt,------
49503,'tsunami',1,glg-30-07349299-n,n,99.0,wnt7-1-noeva-c_03,------
49504,'tsutsugamushi',1,glg-30-14142326-n,n,99.0,medicalnet,3_especializado
49505,'tswana',1,glg-30-06995664-n,n,99.0,xomwn_cldr,------
49506,'tuatara',1,glg-30-01673282-n,n,99.0,wnt6dic_02,------
49507,'tuba',1,glg-30-02804252-n,n,99.0,galipedia,------
49508,'tubaxe_de_auga',1,glg-30-04561167-n,n,99.0,semcor_br-f13,------
49509,'tuber',1,glg-30-05542686-n,n,99.0,bootstrap,------
49510,'tuberculina',1,glg-30-15111903-n,n,99.0,bootstrap,------
49511,'tuberculose',1,glg-30-14143415-n,n,99.0,dic-moneng-1trad-uni,------
49512,'tuberculose_miliar',1,glg-30-14143818-n,n,99.0,medicalnet,3_especializado
49513,'tuberculose_pulmonar',1,glg-30-14144064-n,n,99.0,medicalnet,3_especializado
49514,'tuberculum',1,glg-30-14211440-n,n,99.0,medicalnet,3_especializado
49515,'tuberosidade',1,glg-30-05542686-n,n,99.0,bootstrap,------
49516,'tuberosidade_deltoidea',1,glg-30-05248921-n,n,99.0,bootstrap,------
49517,'tubo',1,glg-30-04493505-n,n,99.0,bootstrap,------
49518,'tubo',2,glg-30-05246511-n,n,99.0,bootstrap,------
49519,'tubo',3,glg-30-03854815-n,n,99.0,wnt7-1-noeva-c,------
49520,'tubo',4,glg-30-13901321-n,n,99.0,xomwn_wikt,------
49521,'tubo',5,glg-30-04494204-n,n,99.0,semcor_br-e25B,------
49522,'tubo_bronquial',1,glg-30-05531511-n,n,99.0,bootstrap,------
49523,'tubo_cartilaxinoso',1,glg-30-05531379-n,n,99.0,bootstrap,------
49524,'tubo_de_ensaio',1,glg-30-04415921-n,n,99.0,wnt7-1-noeva-c_03,------
49525,'tubo_de_escape',1,glg-30-03302938-n,n,99.0,wnt6dic_02,------
49526,'tubo_dixestivo',1,glg-30-05532225-n,n,99.0,bootstrap,------
49527,'tubo_lactífero',1,glg-30-05554051-n,n,99.0,bootstrap,------
49528,'tubo_neural',1,glg-30-01463933-n,n,99.0,wnt6dic_02,------
49529,'tubo_polínico',1,glg-30-11680596-n,n,99.0,wnt7-1-noeva-c,------
49530,'tubo_uterino',1,glg-30-05518870-n,n,99.0,bootstrap,------
49531,'tubocurarina',1,glg-30-15111609-n,n,99.0,bootstrap,------
49532,'tubular',1,glg-30-02264807-a,a,99.0,wnt7-2-noeva,------
49533,'tubérculo',1,glg-30-05542686-n,n,99.0,bootstrap,------
49534,'tubérculo',2,glg-30-14211440-n,n,99.0,medicalnet,3_especializado
49535,'tubérculo_de_Montgomery',1,glg-30-05328695-n,n,99.0,bootstrap,------
49536,'tucano',1,glg-30-01843383-n,n,99.0,wnt7-1-incorrect,------
49537,'tudesco',1,glg-30-09747722-n,n,99.0,xomwn_wikt,------
49538,'tufo',1,glg-30-14931323-n,n,99.0,bootstrap,------
49539,'tufo',2,glg-30-14931212-n,n,99.0,bootstrap,------
49540,'tufo',3,glg-30-05715150-n,n,99.0,galnedit,------
49541,'tufo_calcario',1,glg-30-14931323-n,n,99.0,bootstrap,------
49542,'tugrik',1,glg-30-13708631-n,n,99.0,cies_lex,------
49543,'tugurio',1,glg-30-03547054-n,n,99.0,dic-moneng-multitrad,------
49544,'tugurio',2,glg-30-03601335-n,n,99.0,semcor_br-c01,------
49545,'tuia_xigante',1,glg-30-11644046-n,n,99.0,wnt6dic_03,------
49546,'tule',1,glg-30-04496614-n,n,99.0,dic-moneng-1trad-uni,------
49547,'tulio',1,glg-30-14658546-n,n,99.0,bootstrap,------
49548,'tulipán',1,glg-30-12454159-n,n,99.0,galipedia,------
49549,'tumba',1,glg-30-03455033-n,n,99.0,dic-moneng-1trad-mul,------
49550,'tumba',2,glg-30-15143726-n,n,99.0,semcor_br-f14,------
49551,'tumor',1,glg-30-14235200-n,n,99.0,bootstrap,------
49552,'tumor',2,glg-30-14239918-n,n,99.0,singalnet,------
49553,'tumor_adiposo',1,glg-30-14239322-n,n,99.0,medicalnet,3_especializado
49554,'tumor_benigno',1,glg-30-14236226-n,n,99.0,medicalnet,3_especializado
49555,'tumor_canceroso',1,glg-30-14239425-n,n,99.0,medicalnet,3_especializado
49556,'tumor_cerebral',1,glg-30-14236743-n,n,99.0,medicalnet,3_especializado
49557,'tumor_coloide',1,glg-30-14248669-n,n,99.0,medicalnet,3_especializado
49558,'tumor_de_Ewing',1,glg-30-14240587-n,n,99.0,medicalnet,3_especializado
49559,'tumor_de_Wilms',1,glg-30-14246097-n,n,99.0,medicalnet,3_especializado
49560,'tumor_dérmico',1,glg-30-14235667-n,n,99.0,medicalnet,3_especializado
49561,'tumor_fibroide',1,glg-30-14238393-n,n,99.0,medicalnet,3_especializado
49562,'tumor_maligno',1,glg-30-14239425-n,n,99.0,medicalnet,3_especializado
49563,'tumor_mucoso',1,glg-30-14248669-n,n,99.0,medicalnet,3_especializado
49564,'tumor_papilar',1,glg-30-14250081-n,n,99.0,medicalnet,3_especializado
49565,'tumor_vascular',1,glg-30-14235928-n,n,99.0,medicalnet,3_especializado
49566,'tumor_xelatinoso',1,glg-30-14248669-n,n,99.0,medicalnet,3_especializado
49567,'tumultuoso',1,glg-30-01667110-a,a,99.0,dic-moneng-1trad-mul,------
49568,'tumultuoso',2,glg-30-01923720-a,a,99.0,dic-moneng-multitrad,------
49569,'tundra',1,glg-30-09463226-n,n,99.0,dic-moneng-1trad-uni,------
49570,'tunesino',1,glg-30-09734760-n,n,99.0,dic-moneng-1trad-uni,------
49571,'tungstato',1,glg-30-15081957-n,n,99.0,bootstrap,------
49572,'tungsteno',1,glg-30-14659512-n,n,99.0,bootstrap,------
49573,'tungsteno_de_ferro_e_manganeso',1,glg-30-15103226-n,n,99.0,bootstrap,------
49574,'tunica_conjunctiva_palpebrarum',1,glg-30-05315612-n,n,99.0,bootstrap,------
49575,'tunicado',1,glg-30-01468238-n,n,99.0,dbpedia_multi,------
49576,'turba',2,glg-30-08184600-n,n,99.0,xomwn_wikt,------
49577,'turba',1,glg-30-14689493-n,n,99.0,bootstrap,------
49578,'turbador',1,glg-30-01189386-a,a,99.0,dic-moneng-multitrad,------
49579,'turbante',1,glg-30-04498389-n,n,99.0,wnt7-1-noeva-c_02,------
49580,'turbar',1,glg-30-02157731-v,v,99.0,singalnet_rev,------
49581,'turbelarios',1,glg-30-01925133-n,n,99.0,wnt6dic-0_01,------
49582,'turbina',1,glg-30-04498523-n,n,99.0,dic-moneng-1trad-uni,------
49583,'turbio',1,glg-30-02466566-a,a,99.0,wnt7-2-noeva,------
49584,'turbio',2,glg-30-00781168-a,a,99.0,singalnet,------
49585,'turbulencia',1,glg-30-11520989-n,n,99.0,galipedia,------
49586,'turbulencia',2,glg-30-13979173-n,n,99.0,dbpedia_multi,------
49587,'turbulento',1,glg-30-00087597-a,a,99.0,semcor_br-f16,------
49588,'turco',1,glg-30-03023852-a,a,99.0,wnt7-4-noeva,------
49589,'turco',1,glg-30-09734885-n,n,99.0,dic-moneng-1trad-mul,------
49590,'turco',2,glg-30-06926798-n,n,99.0,dic-moneng-1trad-mul,------
49591,'turcomán',1,glg-30-06926889-n,n,99.0,xomwn_cldr,------
49592,'turiferario',1,glg-30-09798534-n,n,99.0,dic-moneng-multitrad,------
49593,'turismo',1,glg-30-02958343-n,n,99.0,bootstrap,------
49594,'turismo',2,glg-30-00298161-n,n,99.0,dic-moneng-1trad-uni,------
49595,'turista',1,glg-30-10718131-n,n,99.0,dic-moneng-1trad-uni,------
49596,'turmalina',1,glg-30-15076619-n,n,99.0,bootstrap,------
49597,'turmalina_negra',1,glg-30-15020905-n,n,99.0,bootstrap,------
49598,'turquesa',1,glg-30-15082198-n,n,99.0,bootstrap,------
49599,'turrar',1,glg-30-01448100-v,v,99.0,xomwn_wikt,------
49600,'turrar_da_corda',1,glg-30-00744776-v,v,99.0,fralnet_idioms,1_coloquial
49601,'turrar_da_lingua',1,glg-30-00744776-v,v,99.0,fralnet_idioms,1_coloquial
49602,'turrón_de_améndoas',1,glg-30-07608339-n,n,99.0,dic-moneng-1trad-uni,------
49603,'turxescente',1,glg-30-01084486-a,a,99.0,singalnet,------
49604,'turíbulo',1,glg-30-02993368-n,n,99.0,dicsingal_04,------
49605,'turístico',1,glg-30-01816696-a,a,99.0,wnt7-3-noeva,------
49606,'tusido',1,glg-30-14359174-n,n,99.0,dic-moneng-multitrad,------
49607,'tusir',1,glg-30-00005815-v,v,99.0,wnt7-2-noeva,------
49608,'tutsi',1,glg-30-09693809-n,n,99.0,dic-moneng-1trad-uni,------
49609,'tutti-frutti',1,glg-30-07615569-n,n,99.0,cies_lex,------
49610,'tutti_frutti',1,glg-30-07615569-n,n,99.0,cies_lex,------
49611,'tympanum',1,glg-30-05324888-n,n,99.0,bootstrap,------
49612,'tympanum',2,glg-30-05318831-n,n,99.0,bootstrap,------
49613,'typha',1,glg-30-12155583-n,n,99.0,wnt7-1-noeva-c_03,------
49614,'typhaceae',1,glg-30-12155259-n,n,99.0,galipedia,------
49615,'tyrannosaurus_rex',1,glg-30-01713764-n,n,99.0,galipedia,------
49616,'táboa',3,glg-30-08266235-n,n,99.0,semcor_br-f13,------
49617,'táboa',2,glg-30-15101854-n,n,99.0,bootstrap,------
49618,'táboa',1,glg-30-02856463-n,n,99.0,bootstrap,------
49619,'táboa_con_clip',1,glg-30-03044418-n,n,99.0,wnt6dic-0_02,------
49620,'táboa_de_surf',1,glg-30-04363559-n,n,99.0,wnt6dic_02,------
49621,'tácito',1,glg-30-00942163-a,a,99.0,dic-moneng-1trad-uni,------
49622,'táctica',1,glg-30-05905152-n,n,99.0,dic-moneng-multitrad,------
49623,'táctica',2,glg-30-06248968-n,n,99.0,semcor_br-f22,------
49624,'táctico',1,glg-30-02951000-a,a,99.0,wnt6dic_01,------
49625,'táctil',1,glg-30-02869097-a,a,99.0,wnt7-2-noeva,------
49626,'tálamo',1,glg-30-05499172-n,n,99.0,bootstrap,------
49627,'tálpidos',1,glg-30-01889328-n,n,99.0,wnt6dic-rev_03,------
49628,'támil',1,glg-30-06980315-n,n,99.0,xomwn_cldr,------
49629,'tándem',1,glg-30-02835271-n,n,99.0,wnt6dic_02,------
49630,'tántalo',1,glg-30-14656666-n,n,99.0,bootstrap,------
49631,'tántrico',1,glg-30-02926025-a,a,99.0,dic-moneng-1trad-uni,------
49632,'tártago',1,glg-30-02213239-n,n,99.0,wnt6dic-0_03,------
49633,'tártaro',1,glg-30-06927228-n,n,99.0,xomwn_cldr,------
49634,'tártaro_emético',1,glg-30-14955391-n,n,99.0,bootstrap,------
49635,'té',3,glg-30-12929783-n,n,99.0,wnt6dic_02,------
49636,'té',2,glg-30-07933274-n,n,99.0,wnt7-3-noeva,------
49637,'té',1,glg-30-07932841-n,n,99.0,galipedia,------
49638,'té_verde',1,glg-30-07935152-n,n,99.0,wnt7-1-noeva-c,------
49639,'técnica',1,glg-30-05665146-n,n,99.0,semcor_br-e22,------
49640,'técnica',2,glg-30-05643190-n,n,99.0,semcor_br-c01,------
49641,'técnico',2,glg-30-02809220-a,a,99.0,wnt7-5-noeva,------
49642,'técnico',1,glg-30-01108716-a,a,99.0,bootstrap,------
49643,'télex',1,glg-30-04404200-n,n,99.0,dic-moneng-1trad-uni,------
49644,'témero',1,glg-30-00195383-a,a,99.0,cies_lex,------
49645,'ténar',1,glg-30-05565937-n,n,99.0,bootstrap,------
49646,'tépalo',1,glg-30-11551044-n,n,99.0,galipedia,------
49647,'tépedo',1,glg-30-02529581-a,a,99.0,xomwn_wikt,------
49648,'térmico',1,glg-30-02814453-a,a,99.0,wnt7-4-noeva,------
49649,'térmite',1,glg-30-02223266-n,n,99.0,dic-moneng-1trad-uni,------
49650,'tétano',1,glg-30-14185803-n,n,99.0,galipedia,------
49651,'tétrico',1,glg-30-01137378-a,a,99.0,xomwn_wikt,------
49652,'téxtil',1,glg-30-03124541-a,a,99.0,dic-moneng-1trad-uni,------
49653,'tía',1,glg-30-09823502-n,n,99.0,dic-moneng-1trad-mul,------
49654,'tía_avoa',1,glg-30-10145239-n,n,99.0,dic-moneng-1trad-uni,------
49655,'tímido',4,glg-30-00265989-a,a,99.0,dic-moneng-1trad-mul,------
49656,'tímido',3,glg-30-00339941-a,a,99.0,bootstrap,------
49657,'tímido',2,glg-30-00204077-a,a,99.0,bootstrap,------
49658,'tímido',1,glg-30-00251809-a,a,99.0,bootstrap,------
49659,'tímpano',1,glg-30-05318831-n,n,99.0,bootstrap,------
49660,'tímpano_perforado',1,glg-30-05324388-n,n,99.0,bootstrap,------
49661,'tío',1,glg-30-09908025-n,n,99.0,dic-moneng-1trad-mul,------
49662,'tío_avó',1,glg-30-10146209-n,n,99.0,dic-moneng-1trad-uni,------
49663,'típico',1,glg-30-02468635-a,a,99.0,bootstrap,------
49664,'típico',2,glg-30-00357556-a,a,99.0,semcor_br-j29,------
49665,'título',4,glg-30-06343520-n,n,99.0,semcor_br-e26,------
49666,'título',3,glg-30-06697331-n,n,99.0,semcor_br-e26,------
49667,'título',2,glg-30-06478582-n,n,99.0,dic-moneng-1trad-mul,------
49668,'título',1,glg-30-06339416-n,n,99.0,bootstrap,------
49669,'título_académico',1,glg-30-06697331-n,n,99.0,wnt6dic-0_01,------
49670,'tónica',1,glg-30-07929172-n,n,99.0,wnt6dic_02,------
49671,'tónica',2,glg-30-07927512-n,n,99.0,cies_lex,------
49672,'tónico',2,glg-30-02319538-a,a,99.0,singalnet_rev,------
49673,'tónico',1,glg-30-02320751-a,a,99.0,bootstrap,------
49674,'tórax',1,glg-30-05553618-n,n,99.0,bootstrap,------
49675,'tórax',2,glg-30-05552607-n,n,99.0,bootstrap,------
49676,'tótem',1,glg-30-04458633-n,n,99.0,wnt6dic_02,------
49677,'tóxico',1,glg-30-02449430-a,a,99.0,bootstrap,------
49678,'tögrög',1,glg-30-13708631-n,n,99.0,cies_lex,------
49679,'túbulo',1,glg-30-05246796-n,n,99.0,bootstrap,------
49680,'túbulo_seminífero',1,glg-30-05524243-n,n,99.0,bootstrap,------
49681,'túbulo_urinifero',1,glg-30-05247178-n,n,99.0,bootstrap,------
49682,'túmulo',3,glg-30-03455033-n,n,99.0,xomwn_wikt,------
49683,'túmulo',2,glg-30-02981198-n,n,99.0,singalnet,------
49684,'túmulo',1,glg-30-02922292-n,n,99.0,dic-moneng-1trad-uni,------
49685,'túnel',1,glg-30-04497962-n,n,99.0,galipedia,------
49686,'túnel_carpiano',1,glg-30-05272110-n,n,99.0,bootstrap,------
49687,'túnica',2,glg-30-04497570-n,n,99.0,galipedia,------
49688,'túnica',1,glg-30-05606633-n,n,99.0,bootstrap,------
49689,'túnica_adventicia',1,glg-30-05606633-n,n,99.0,bootstrap,------
49690,'túnica_albuxínea_do_testículo',1,glg-30-05606429-n,n,99.0,bootstrap,------
49691,'túnica_conxuntiva_bulbar',1,glg-30-05315382-n,n,99.0,bootstrap,------
49692,'túrxido',1,glg-30-01084486-a,a,99.0,dicsingal_04,------
49693,'u',1,glg-30-06833328-n,n,99.0,galipedia,------
49694,'uadi',1,glg-30-09474010-n,n,99.0,dic-moneng-1trad-uni,------
49695,'uapití',1,glg-30-02431785-n,n,99.0,dbpedia_ili,------
49696,'ubicuidade',1,glg-30-13958456-n,n,99.0,xomwn_wikt,------
49697,'ubicuo',1,glg-30-01847515-a,a,99.0,wnt7-2-incorrect,------
49698,'ubiquinona',1,glg-30-15082890-n,n,99.0,bootstrap,------
49699,'ubre',1,glg-30-02370360-n,n,99.0,dic-moneng-1trad-uni,------
49700,'uces',1,glg-30-12233410-n,n,99.0,wnt7-0-noeva-c_03,------
49701,'ucraíno',1,glg-30-02963665-a,a,99.0,wnt7-2-noeva,------
49702,'ucraíno',1,glg-30-06944623-n,n,99.0,dic-moneng-1trad-uni,------
49703,'udómetro',1,glg-30-04049585-n,n,99.0,xomwn_wikt,------
49704,'ugandés',1,glg-30-03127583-a,a,99.0,xomwn_wikt,------
49705,'ugandés',1,glg-30-09736945-n,n,99.0,dic-moneng-1trad-uni,------
49706,'ugli',1,glg-30-07748574-n,n,99.0,xomwn_wikt,------
49707,'uigur',1,glg-30-06927486-n,n,99.0,xomwn_cldr,------
49708,'ukelele',1,glg-30-04506289-n,n,99.0,galipedia,------
49709,'ulatrofia',1,glg-30-14081297-n,n,99.0,medicalnet,4_culto
49710,'ulceroso',1,glg-30-01175158-a,a,99.0,dic-moneng-1trad-uni,------
49711,'ulema',1,glg-30-08380017-n,n,99.0,dic-moneng-1trad-uni,------
49712,'ulemorraxia',1,glg-30-14371082-n,n,99.0,medicalnet,3_especializado
49713,'ulido',1,glg-30-04980008-n,n,99.0,singalnet_rev,------
49714,'ulido',2,glg-30-05713737-n,n,99.0,dbpedia_ili,------
49715,'ulir',1,glg-30-02125460-v,v,99.0,bootstrap,------
49716,'ulir',2,glg-30-02123672-v,v,99.0,xomwn_wikt,------
49717,'ulir',3,glg-30-02124748-v,v,99.0,xomwn_wikt,------
49718,'ulite',1,glg-30-14081216-n,n,99.0,medicalnet,4_culto
49719,'ulmaceae',1,glg-30-12404943-n,n,99.0,galipedia,------
49720,'ulmeiro_de_montaña',1,glg-30-12407079-n,n,99.0,wnt6dic_02,------
49721,'ulna',1,glg-30-05593476-n,n,99.0,xomwn_wikt,------
49722,'ulterior',1,glg-30-00122844-a,a,99.0,singalnet,------
49723,'ulterior',2,glg-30-00122626-a,a,99.0,dicsingal_04,------
49724,'ulterior',3,glg-30-00123485-a,a,99.0,singalnet_rev,------
49725,'ulterior',4,glg-30-00451291-a,a,99.0,cies_lex,------
49726,'ultimamente',1,glg-30-00107416-r,r,99.0,wnt7-3-noeva,------
49727,'ultimato',1,glg-30-07191696-n,n,99.0,wnt6dic_01,------
49728,'ultrasonicamente',1,glg-30-00006729-r,r,99.0,semcor_br-e25C,------
49729,'ultrasón',1,glg-30-00901789-n,n,99.0,galipedia,------
49730,'ultrasónico',1,glg-30-00175300-a,a,99.0,semcor_br-e25B,------
49731,'ultravioleta',1,glg-30-02518601-a,a,99.0,dic-moneng-1trad-uni,------
49732,'umbela',1,glg-30-13131028-n,n,99.0,galipedia,------
49733,'umbilical',1,glg-30-02840935-a,a,99.0,wnt7-2-noeva,------
49734,'umbilicus',1,glg-30-05556595-n,n,99.0,bootstrap,------
49735,'umbo',1,glg-30-05324553-n,n,99.0,bootstrap,------
49736,'umeiro',1,glg-30-12405714-n,n,99.0,xomwn_wikt,------
