,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
15301,físico,1,por-30-05002352-n,n,75,WEB API,------
15302,físico,1,por-30-05064037-n,n,75,WEB API,------
15303,físico,2,por-30-00627204-a,a,52.7947,triangulation pt/en/,------
15304,físico,3,por-30-00874092-a,a,52.7947,triangulation pt/en/,------
15305,físico,4,por-30-01574259-a,a,52.7947,triangulation pt/en/,------
15306,físico,5,por-30-01778212-a,a,54.192,triangulation pt/en/,------
15307,físico,6,por-30-01778935-a,a,52.4792,triangulation pt/en/,------
15308,físico,7,por-30-02779774-a,a,52.7947,triangulation pt/en/,------
15309,físico,8,por-30-05217168-n,n,73,tri GL CA ES,------
15310,físico,9,por-30-10428004-n,n,73,tri GL CA ES,------
15311,físico,10,por-30-04998530-n,n,73,tri GL CA ES,------
15312,fístula,1,por-30-05548032-n,n,52.7077,triangulation pt/en/,------
15313,fórmico,1,por-30-02730770-a,a,52.791,triangulation pt/en/,------
15314,fórmula,1,por-30-00235435-n,n,75,WEB API,------
15315,fórmula,1,por-30-05667613-n,n,52.8568,triangulation pt/en/,------
15316,fórmula,2,por-30-06731802-n,n,52.8568,triangulation pt/en/,------
15317,fórmula,3,por-30-06732013-n,n,52.8568,triangulation pt/en/,------
15318,fórmula,4,por-30-06788785-n,n,52.8568,triangulation pt/en/,------
15319,fórmula,5,por-30-14873641-n,n,54.2451,triangulation pt/en/,------
15320,fórum,1,por-30-80000947-n,n,52.1834,triangulation pt/en/,------
15321,fósforo,1,por-30-03728437-n,n,52.8768,triangulation pt/en/,------
15322,fósforo,2,por-30-14649036-n,n,52.8768,triangulation pt/en/,------
15323,fósforo,3,por-30-14649197-n,n,52.8768,triangulation pt/en/,------
15324,fóssil,1,por-30-09284589-n,n,73,tri GL CA ES,------
15325,fôlego,1,por-30-00831191-n,n,75,WEB API,------
15326,fôlego,1,por-30-14841770-n,n,73,tri GL CA ES,------
15327,fúnebre,1,por-30-00364881-a,a,75,WEB API,------
15328,fúria,1,por-30-05037813-n,n,75,WEB API,------
15329,fútil,1,por-30-01866812-a,a,75,WEB API,------
15330,g,1,por-30-06831819-n,n,73,tri GL CA ES,------
15331,gabapentina,1,por-30-03409070-n,n,52.9942,triangulation pt/en/,------
15332,gabar,1,por-30-00883226-v,v,75,WEB API,------
15333,gabar-se,1,por-30-00883226-v,v,75,WEB API,------
15334,gabarito,1,por-30-14429985-n,n,75,WEB API,------
15335,gabarolice,1,por-30-06756407-n,n,75,WEB API,------
15336,gabinete,1,por-30-00631712-n,n,52.2392,triangulation pt/en/,------
15337,gabinete,2,por-30-08381820-n,n,52.2392,triangulation pt/en/,------
15338,gabinete,3,por-30-03175081-n,n,73,tri GL CA ES,------
15339,gadelhudo,1,por-30-00212173-a,a,75,WEB API,------
15340,gaiato,1,por-30-09917593-n,n,75,WEB API,------
15341,gaio,1,por-30-01367651-a,a,75,WEB API,------
15342,gala,1,por-30-00518669-n,n,52.7317,triangulation pt/en/,------
15343,gala,2,por-30-00521085-n,n,73,tri GL CA ES,------
15344,galactose,1,por-30-14876771-n,n,52.6965,triangulation pt/en/,------
15345,galante,1,por-30-01265308-a,a,75,WEB API,------
15346,galante,1,por-30-01801029-a,a,75,WEB API,------
15347,galardoar,1,por-30-02546075-v,v,78,DicAberto 1,------
15348,galardão,1,por-30-13284283-n,n,73,tri GL CA ES,------
15349,galdério,1,por-30-10485440-n,n,75,WEB API,------
15350,galego,1,por-30-06966454-n,n,73,tri GL CA ES,------
15351,galeria,1,por-30-03239399-n,n,52.4122,triangulation pt/en/,------
15352,galeria,2,por-30-03411762-n,n,52.4122,triangulation pt/en/,------
15353,galeria,3,por-30-03411927-n,n,52.4122,triangulation pt/en/,------
15354,galeria,4,por-30-03412058-n,n,52.4122,triangulation pt/en/,------
15355,galeria,5,por-30-04527648-n,n,52.4122,triangulation pt/en/,------
15356,galgar,1,por-30-01153486-v,v,75,WEB API,------
15357,galgar,1,por-30-01921772-v,v,75,WEB API,------
15358,galhardete,1,por-30-06705891-n,n,52.2962,triangulation pt/en/,------
15359,galho,1,por-30-07503430-n,n,75,WEB API,------
15360,galhofar,1,por-30-06778102-n,n,75,WEB API,------
15361,galhofar,1,por-30-00850501-v,v,75,WEB API,------
15362,galinha,1,por-30-01792640-n,n,52.4691,triangulation pt/en/,------
15363,galinha,2,por-30-07646067-n,n,52.4691,triangulation pt/en/,------
15364,galinheiro,1,por-30-08565506-n,n,75,WEB API,------
15365,galiza,1,por-30-09028204-n,n,73,tri GL CA ES,------
15366,galo,1,por-30-01792158-n,n,73,tri GL CA ES,------
15367,galopante,1,por-30-00016005-a,a,71,FTT,------
15368,galreador,1,por-30-09911570-n,n,75,WEB API,------
15369,galrão,1,por-30-09911570-n,n,75,WEB API,------
15370,galucho,1,por-30-10363913-n,n,75,WEB API,------
15371,galvanizar,1,por-30-00090513-v,v,52.1621,triangulation pt/en/,------
15372,galvanizar,1,por-30-01812720-v,v,75,WEB API,------
15373,galvanizar,2,por-30-01821634-v,v,52.1621,triangulation pt/en/,------
15374,galvanização,1,por-30-00713250-n,n,52.8414,triangulation pt/en/,------
15375,galvanização,2,por-30-13485968-n,n,52.8414,triangulation pt/en/,------
15376,galáxia,1,por-30-08271042-n,n,52.5221,triangulation pt/en/,------
15377,galáxia,1,por-30-09466280-n,n,75,WEB API,------
15378,gama,1,por-30-06834351-n,n,52.866,triangulation pt/en/,------
15379,gama,2,por-30-06857487-n,n,53.3704,triangulation pt/en/,------
15380,gameta,1,por-30-05456945-n,n,52.0475,triangulation pt/en/,------
15381,gana,1,por-30-07503430-n,n,75,WEB API,------
15382,ganancioso,1,por-30-00104318-a,a,71,FTT,------
15383,ganancioso,1,por-30-00745642-a,a,75,WEB API,------
15384,ganancioso,2,por-30-00029343-a,a,71,FTT,------
15385,gangrena,1,por-30-00097394-v,v,71,FTT,------
15386,gangrena,2,por-30-00089973-v,v,71,FTT,------
15387,gangrena,3,por-30-00090075-v,v,71,FTT,------
15388,gangrenar,1,por-30-02579447-v,v,75,WEB API,------
15389,ganhador,1,por-30-00228025-a,a,73,tri GL CA ES,------
15390,ganhar,1,por-30-01100145-v,v,52.4084,triangulation pt/en/,------
15391,ganhar,2,por-30-02020590-v,v,52.4084,triangulation pt/en/,------
15392,ganhar,3,por-30-02289295-v,v,52.4084,triangulation pt/en/,------
15393,ganhar,4,por-30-02290196-v,v,52.4084,triangulation pt/en/,------
15394,ganhar,5,por-30-02290461-v,v,52.4084,triangulation pt/en/,------
15395,ganhar,6,por-30-02292125-v,v,52.4084,triangulation pt/en/,------
15396,ganhar,7,por-30-01101913-v,v,73,tri GL CA ES,------
15397,ganhar,8,por-30-00205046-v,v,73,tri GL CA ES,------
15398,ganhar,9,por-30-00107110-v,v,71,FTT,------
15399,ganhar_a,1,por-30-01108148-v,v,75,WEB API,------
15400,ganho,1,por-30-13254805-n,n,73,tri GL CA ES,------
15401,ganho,2,por-30-05109324-n,n,73,tri GL CA ES,------
15402,ganho,3,por-30-05157574-n,n,73,tri GL CA ES,------
15403,ganância,1,por-30-00758525-n,n,75,WEB API,------
15404,garante,1,por-30-10149527-n,n,53.1248,triangulation pt/en/,------
15405,garantia,1,por-30-04754780-n,n,52.6858,triangulation pt/en/,------
15406,garantia,2,por-30-05697363-n,n,52.003,triangulation pt/en/,------
15407,garantia,3,por-30-06685456-n,n,52.6858,triangulation pt/en/,------
15408,garantia,4,por-30-06687358-n,n,52.6858,triangulation pt/en/,------
15409,garantia,5,por-30-07227772-n,n,52.6858,triangulation pt/en/,------
15410,garantia,6,por-30-13349395-n,n,52.6858,triangulation pt/en/,------
15411,garantia,7,por-30-13350702-n,n,52.6858,triangulation pt/en/,------
15412,garantir,1,por-30-00889555-v,v,52.7166,triangulation pt/en/,------
15413,garantir,2,por-30-00890100-v,v,52.7166,triangulation pt/en/,------
15414,garantir,3,por-30-00890590-v,v,52.7166,triangulation pt/en/,------
15415,garantir,4,por-30-00891936-v,v,52.7166,triangulation pt/en/,------
15416,garantir,5,por-30-00896803-v,v,52.3245,triangulation pt/en/,------
15417,garantir,6,por-30-02349706-v,v,52.3245,triangulation pt/en/,------
15418,garbo,1,por-30-05003423-n,n,52.004,triangulation pt/en/,------
15419,gargalhada,1,por-30-00030366-v,v,71,FTT,------
15420,gargalhada,2,por-30-07127790-n,n,73,tri GL CA ES,------
15421,gargalhada,3,por-30-00029742-v,v,71,FTT,------
15422,garganta,1,por-30-04428763-n,n,52.6618,triangulation pt/en/,------
15423,garganta,1,por-30-05546540-n,n,75,WEB API,------
15424,garganta,2,por-30-04428920-n,n,52.6618,triangulation pt/en/,------
15425,garganta,3,por-30-09263912-n,n,52.5536,triangulation pt/en/,------
15426,garganta,4,por-30-09290444-n,n,52.5536,triangulation pt/en/,------
15427,garoto,1,por-30-09917593-n,n,73,tri GL CA ES,------
15428,garoto,2,por-30-10285313-n,n,73,tri GL CA ES,------
15429,garrafa,1,por-30-02876657-n,n,52.5827,triangulation pt/en/,------
15430,garrafa,2,por-30-13765396-n,n,52.5827,triangulation pt/en/,------
15431,garrir,1,por-30-02763740-v,v,75,WEB API,------
15432,garrulice,1,por-30-07090108-n,n,75,WEB API,------
15433,gaseificação,1,por-30-13442998-n,n,52.2707,triangulation pt/en/,------
15434,gasolina,1,por-30-14686913-n,n,54.1676,triangulation pt/en/,------
15435,gastador,1,por-30-10479561-n,n,75,WEB API,------
15436,gastar,1,por-30-01157517-v,v,75,WEB API,------
15437,gastar,1,por-30-01158181-v,v,75,WEB API,------
15438,gastar,1,por-30-01158872-v,v,75,WEB API,------
15439,gastar,1,por-30-01254324-v,v,73,tri GL CA ES,------
15440,gastar,1,por-30-02762468-v,v,75,WEB API,------
15441,gastar,2,por-30-00388635-v,v,73,tri GL CA ES,------
15442,gastar,3,por-30-02267060-v,v,73,tri GL CA ES,------
15443,gasto,1,por-30-13275288-n,n,73,tri GL CA ES,------
15444,gasto,2,por-30-01122601-n,n,73,tri GL CA ES,------
15445,gasto,3,por-30-13275495-n,n,73,tri GL CA ES,------
15446,gastroenterite,1,por-30-14172005-n,n,52.0221,triangulation pt/en/,------
15447,gastroenterologia,1,por-30-06050490-n,n,52.9374,triangulation pt/en/,------
15448,gastronómico,1,por-30-02975840-a,a,52.6989,triangulation pt/en/,------
15449,gastronômico,1,por-30-02975840-a,a,73,tri GL CA ES,------
15450,gastrostomia,1,por-30-00675064-n,n,53,triangulation pt/en/,------
15451,gata,1,por-30-01832945-a,a,75,WEB API,------
15452,gatilho,1,por-30-03470629-n,n,52.0564,triangulation pt/en/,------
15453,gato,1,por-30-00752431-n,n,75,WEB API,------
15454,gato,1,por-30-02121620-n,n,52.8253,triangulation pt/en/,------
15455,gato,2,por-30-02122725-n,n,73,tri GL CA ES,------
15456,gatunar,1,por-30-02276866-v,v,75,WEB API,------
15457,gatunice,1,por-30-00780889-n,n,75,WEB API,------
15458,gaucho,1,por-30-10122441-n,n,52.2344,triangulation pt/en/,------
15459,gel,1,por-30-14590542-n,n,52.6533,triangulation pt/en/,------
15460,geladeira,1,por-30-04070727-n,n,75,WEB API,------
15461,gelado,1,por-30-01252151-a,a,75,WEB API,------
15462,gelar,1,por-30-01818972-v,v,73,tri GL CA ES,------
15463,gelar,2,por-30-00375865-v,v,73,tri GL CA ES,------
15464,gelar,3,por-30-00445711-v,v,73,tri GL CA ES,------
15465,gelar,4,por-30-00370921-v,v,73,tri GL CA ES,------
15466,gelar,5,por-30-00443116-v,v,73,tri GL CA ES,------
15467,gelo,1,por-30-03558176-n,n,52.5458,triangulation pt/en/,------
15468,gelo,2,por-30-09308398-n,n,52.5458,triangulation pt/en/,------
15469,gelo,3,por-30-14915184-n,n,52.5458,triangulation pt/en/,------
15470,gemer,1,por-30-01045419-v,v,52.8434,triangulation pt/en/,------
15471,gemer,2,por-30-00066025-v,v,73,tri GL CA ES,------
15472,gemfibrozil,1,por-30-03433079-n,n,52.7904,triangulation pt/en/,------
15473,gemido,1,por-30-07211950-n,n,75,WEB API,------
15474,gene,1,por-30-05436752-n,n,52.5164,triangulation pt/en/,------
15475,genealogia,1,por-30-08101937-n,n,75,WEB API,------
15476,genealogia,1,por-30-08102402-n,n,52.9972,triangulation pt/en/,------
15477,genealógico,1,por-30-03067329-a,a,52.8827,triangulation pt/en/,------
15478,general,1,por-30-00526062-a,a,73,tri GL CA ES,------
15479,general,2,por-30-10123844-n,n,73,tri GL CA ES,------
15480,general,3,por-30-01426077-a,a,73,tri GL CA ES,------
15481,general,4,por-30-00783840-a,a,73,tri GL CA ES,------
15482,general,5,por-30-01101391-a,a,73,tri GL CA ES,------
15483,general,6,por-30-01839663-a,a,73,tri GL CA ES,------
15484,generalidade,1,por-30-04764412-n,n,52.1692,triangulation pt/en/,------
15485,generalidade,2,por-30-05913275-n,n,52.1692,triangulation pt/en/,------
15486,generalizar,1,por-30-01022420-v,v,52.6989,triangulation pt/en/,------
15487,generalizar,2,por-30-01022906-v,v,52.6989,triangulation pt/en/,------
15488,generalizar,3,por-30-00104465-v,v,71,FTT,------
15489,generalização,1,por-30-05780104-n,n,52.6708,triangulation pt/en/,------
15490,generalização,2,por-30-05913275-n,n,52.6708,triangulation pt/en/,------
15491,genericamente,1,por-30-00347474-r,r,52.4446,triangulation pt/en/,------
15492,generosidade,1,por-30-01085937-n,n,52.7609,triangulation pt/en/,------
15493,generosidade,2,por-30-04831727-n,n,52.7609,triangulation pt/en/,------
15494,generosidade,3,por-30-04832716-n,n,52.7582,triangulation pt/en/,------
15495,generoso,1,por-30-00106182-a,a,52.8951,triangulation pt/en/,------
15496,generoso,1,por-30-01081340-a,a,75,WEB API,------
15497,generoso,2,por-30-01111016-a,a,52.8951,triangulation pt/en/,------
15498,generoso,3,por-30-01114434-a,a,52.8951,triangulation pt/en/,------
15499,generoso,4,por-30-01111418-a,a,73,tri GL CA ES,------
15500,geneticamente,1,por-30-00123924-r,r,52.775,triangulation pt/en/,------
15501,gengiva,1,por-30-05304932-n,n,52.3346,triangulation pt/en/,------
15502,gengival,1,por-30-02735812-a,a,52.2081,triangulation pt/en/,------
15503,gengivite,1,por-30-14081216-n,n,52.5416,triangulation pt/en/,------
15504,genial,1,por-30-01285376-a,a,75,WEB API,------
15505,genial,1,por-30-01676517-a,a,75,WEB API,------
15506,genital,1,por-30-02881567-a,a,52.6905,triangulation pt/en/,------
15507,genocídio,1,por-30-01245159-n,n,73,tri GL CA ES,------
15508,genoma,1,por-30-08457543-n,n,52.9055,triangulation pt/en/,------
15509,genotípico,1,por-30-02942542-a,a,52.9656,triangulation pt/en/,------
15510,gentamicina,1,por-30-03435382-n,n,52.731,triangulation pt/en/,------
15511,gente,1,por-30-08180190-n,n,73,tri GL CA ES,------
15512,gente,2,por-30-07942152-n,n,73,tri GL CA ES,------
15513,genuinamente,1,por-30-00037226-r,r,71,FTT,------
15514,genuinidade,1,por-30-04783247-n,n,75,WEB API,------
15515,genuíno,1,por-30-00764484-a,a,75,WEB API,------
15516,genuíno,1,por-30-01115349-a,a,52.7461,triangulation pt/en/,------
15517,genuíno,2,por-30-02460964-a,a,52.7461,triangulation pt/en/,------
15518,genérico,1,por-30-01102164-a,a,52.8287,triangulation pt/en/,------
15519,genérico,2,por-30-01109599-a,a,52.8287,triangulation pt/en/,------
15520,genérico,3,por-30-02734016-a,a,52.8287,triangulation pt/en/,------
15521,genética,1,por-30-06075527-n,n,52.0446,triangulation pt/en/,------
15522,genético,1,por-30-01314537-a,a,52.9183,triangulation pt/en/,------
15523,geoestratégico,1,por-30-02735476-a,a,52.1527,triangulation pt/en/,------
15524,geografia,1,por-30-06122178-n,n,52.5354,triangulation pt/en/,------
15525,geográfico,1,por-30-01470496-a,a,52.9477,triangulation pt/en/,------
15526,geográfico,2,por-30-02841066-a,a,52.1536,triangulation pt/en/,------
15527,geológico,1,por-30-02905591-a,a,52.7496,triangulation pt/en/,------
15528,geometricamente,1,por-30-00090103-r,r,71,FTT,------
15529,geométrico,1,por-30-01981009-a,a,52.7969,triangulation pt/en/,------
15530,geopolítico,1,por-30-02907935-a,a,52.8027,triangulation pt/en/,------
15531,gerador,1,por-30-03433877-n,n,52.7766,triangulation pt/en/,------
15532,geral,1,por-30-00526062-a,a,52.4657,triangulation pt/en/,------
15533,geral,2,por-30-00527188-a,a,52.6776,triangulation pt/en/,------
15534,geral,3,por-30-00783840-a,a,52.6776,triangulation pt/en/,------
15535,geral,4,por-30-01101391-a,a,52.6776,triangulation pt/en/,------
15536,geral,5,por-30-01426077-a,a,52.6776,triangulation pt/en/,------
15537,geral,6,por-30-01839663-a,a,52.6776,triangulation pt/en/,------
15538,geral,7,por-30-10123844-n,n,73,tri GL CA ES,------
15539,geralmente,1,por-30-00106921-r,r,71,FTT,------
15540,geralmente,2,por-30-00041954-r,r,52.0774,triangulation pt/en/,------
15541,geranium,1,por-30-12685431-n,n,52.3341,triangulation pt/en/,------
15542,gerar,1,por-30-00056683-v,v,71,FTT,------
15543,gerar,2,por-30-01627355-v,v,52.8166,triangulation pt/en/,------
15544,gerar,3,por-30-01628197-v,v,52.4538,triangulation pt/en/,------
15545,gerar,4,por-30-01629000-v,v,52.4538,triangulation pt/en/,------
15546,gerar,5,por-30-01649024-v,v,52.8166,triangulation pt/en/,------
15547,gerar,6,por-30-00054628-v,v,52.8166,triangulation pt/en/,------
15548,geração,1,por-30-00849982-n,n,52.9132,triangulation pt/en/,------
15549,geração,1,por-30-10373998-n,n,75,WEB API,------
15550,geração,2,por-30-07324380-n,n,52.9132,triangulation pt/en/,------
15551,geração,3,por-30-08368907-n,n,52.9132,triangulation pt/en/,------
15552,geração,4,por-30-08369406-n,n,52.9132,triangulation pt/en/,------
15553,geração,5,por-30-15249636-n,n,52.9132,triangulation pt/en/,------
15554,germinar,1,por-30-00357332-v,v,52.5083,triangulation pt/en/,------
15555,germinar,2,por-30-01738597-v,v,52.5083,triangulation pt/en/,------
15556,germinação,1,por-30-13487207-n,n,52.086,triangulation pt/en/,------
15557,gesso,1,por-30-14677778-n,n,52.6938,triangulation pt/en/,------
15558,gesso,2,por-30-14806598-n,n,52.6938,triangulation pt/en/,------
15559,gesso,3,por-30-14992287-n,n,52.6938,triangulation pt/en/,------
15560,gestacional,1,por-30-02983097-a,a,52.6803,triangulation pt/en/,------
15561,gestação,1,por-30-14046202-n,n,52.2898,triangulation pt/en/,------
15562,gestação,2,por-30-15226214-n,n,52.2898,triangulation pt/en/,------
15563,gesto,1,por-30-00334509-n,n,52.9391,triangulation pt/en/,------
15564,gesto,2,por-30-01228380-n,n,52.9391,triangulation pt/en/,------
15565,gesto,3,por-30-06876144-n,n,52.9391,triangulation pt/en/,------
15566,gesto,4,por-30-06876309-n,n,52.9391,triangulation pt/en/,------
15567,gestor,1,por-30-09931640-n,n,52.264,triangulation pt/en/,------
15568,gestor,2,por-30-10014939-n,n,52.264,triangulation pt/en/,------
15569,gestão,1,por-30-01133281-n,n,52.7599,triangulation pt/en/,------
15570,gestão,2,por-30-01135952-n,n,52.8153,triangulation pt/en/,------
15571,gestão,3,por-30-08381165-n,n,52.7599,triangulation pt/en/,------
15572,gestão,4,por-30-07148192-n,n,73,tri GL CA ES,------
15573,geólogo,1,por-30-10127689-n,n,52.0434,triangulation pt/en/,------
15574,giboso,1,por-30-01019000-a,a,75,WEB API,------
15575,gigabits,1,por-30-13629132-n,n,53,triangulation pt/en/,------
15576,gigabytes,1,por-30-13628955-n,n,52.4744,triangulation pt/en/,------
15577,gigante,1,por-30-01323781-n,n,52.6558,triangulation pt/en/,------
15578,gigante,2,por-30-08056471-n,n,52.6558,triangulation pt/en/,------
15579,gigante,3,por-30-09488711-n,n,52.6558,triangulation pt/en/,------
15580,gigante,4,por-30-10128909-n,n,52.6558,triangulation pt/en/,------
15581,gigante,5,por-30-10129133-n,n,52.6558,triangulation pt/en/,------
15582,gigante,6,por-30-01385773-a,a,73,tri GL CA ES,------
15583,gigantesco,1,por-30-01385255-a,a,52.6321,triangulation pt/en/,------
15584,gigantesco,2,por-30-01385773-a,a,52.6321,triangulation pt/en/,------
15585,gigantismo,1,por-30-05106220-n,n,52.7723,triangulation pt/en/,------
15586,gin,1,por-30-07904395-n,n,52.6037,triangulation pt/en/,------
15587,ginasta,1,por-30-09820263-n,n,75,WEB API,------
15588,ginecologista,1,por-30-10154013-n,n,52.5926,triangulation pt/en/,------
15589,ginecomastia,1,por-30-14506020-n,n,52.8043,triangulation pt/en/,------
15590,ginete,1,por-30-10185793-n,n,73,tri GL CA ES,------
15591,girar,1,por-30-02096167-v,v,73,tri GL CA ES,------
15592,girar,2,por-30-02047857-v,v,73,tri GL CA ES,------
15593,girar,3,por-30-01909812-v,v,73,tri GL CA ES,------
15594,girar,4,por-30-02046572-v,v,73,tri GL CA ES,------
15595,girar,5,por-30-02046755-v,v,73,tri GL CA ES,------
15596,girar,6,por-30-02043982-v,v,73,tri GL CA ES,------
15597,girar,7,por-30-02089420-v,v,73,tri GL CA ES,------
15598,girar,8,por-30-01866192-v,v,73,tri GL CA ES,------
15599,girar,9,por-30-01907258-v,v,73,tri GL CA ES,------
15600,girassol,1,por-30-11978233-n,n,52.7891,triangulation pt/en/,------
15601,giro,1,por-30-00346532-n,n,73,tri GL CA ES,------
15602,giro,2,por-30-00345454-n,n,73,tri GL CA ES,------
15603,giro,3,por-30-00342755-n,n,73,tri GL CA ES,------
15604,giro,4,por-30-00350030-n,n,73,tri GL CA ES,------
15605,giro,5,por-30-00343249-n,n,73,tri GL CA ES,------
15606,gizar,1,por-30-01006421-v,v,75,WEB API,------
15607,glacial,1,por-30-01252151-a,a,52.2235,triangulation pt/en/,------
15608,glacial,2,por-30-01258264-a,a,52.2235,triangulation pt/en/,------
15609,glacial,3,por-30-02736015-a,a,52.2235,triangulation pt/en/,------
15610,gladiador,1,por-30-10477077-n,n,52.0348,triangulation pt/en/,------
15611,gladíolo,1,por-30-12417382-n,n,52.4067,triangulation pt/en/,------
15612,glasnost,1,por-30-06659397-n,n,52.9563,triangulation pt/en/,------
15613,glicina,1,por-30-14606993-n,n,52.4358,triangulation pt/en/,------
15614,glicosídeos,1,por-30-14887305-n,n,52.4156,triangulation pt/en/,------
15615,glipizida,1,por-30-03440024-n,n,52.5351,triangulation pt/en/,------
15616,global,1,por-30-00515380-a,a,75,WEB API,------
15617,global,1,por-30-00525453-a,a,53.5831,triangulation pt/en/,------
15618,global,2,por-30-00526062-a,a,53.5831,triangulation pt/en/,------
15619,global,3,por-30-00527188-a,a,52.3887,triangulation pt/en/,------
15620,global,4,por-30-00774182-a,a,52.3365,triangulation pt/en/,------
15621,global,5,por-30-01567694-a,a,52.3887,triangulation pt/en/,------
15622,global,6,por-30-01568684-a,a,53.5831,triangulation pt/en/,------
15623,global,7,por-30-01582946-a,a,52.3887,triangulation pt/en/,------
15624,global,8,por-30-02041229-a,a,52.3887,triangulation pt/en/,------
15625,globalizar,1,por-30-00540739-v,v,54.0143,triangulation pt/en/,------
15626,globalização,1,por-30-13488110-n,n,52.9466,triangulation pt/en/,------
15627,globo,1,por-30-02778669-n,n,75,WEB API,------
15628,globular,1,por-30-02040652-a,a,75,WEB API,------
15629,glomerular,1,por-30-03009594-a,a,52.8506,triangulation pt/en/,------
15630,gloriar,1,por-30-00860620-v,v,75,WEB API,------
15631,glorificar,1,por-30-00489299-v,v,52.6679,triangulation pt/en/,------
15632,glorificar,1,por-30-02546876-v,v,75,WEB API,------
15633,glorificar,2,por-30-00580512-v,v,52.6679,triangulation pt/en/,------
15634,glorificar,3,por-30-00860620-v,v,52.6679,triangulation pt/en/,------
15635,glorificação,1,por-30-01219075-n,n,52.7751,triangulation pt/en/,------
15636,glorificação,2,por-30-06693198-n,n,78,DicAberto 1,------
15637,gloriosamente,1,por-30-00348911-r,r,53,triangulation pt/en/,------
15638,glorioso,1,por-30-00219389-a,a,52.852,triangulation pt/en/,------
15639,glorioso,2,por-30-01120925-a,a,52.852,triangulation pt/en/,------
15640,glosar,1,por-30-00824767-v,v,75,WEB API,------
15641,glossite,1,por-30-14346909-n,n,52.7147,triangulation pt/en/,------
15642,glossodinia,1,por-30-14326880-n,n,52.3816,triangulation pt/en/,------
15643,glucagon,1,por-30-05410131-n,n,52.1172,triangulation pt/en/,------
15644,glutamato,1,por-30-14884581-n,n,52.4058,triangulation pt/en/,------
15645,glutinoso,1,por-30-00053691-a,a,75,WEB API,------
15646,glutonaria,1,por-30-00758525-n,n,75,WEB API,------
15647,glutoneria,1,por-30-00758525-n,n,75,WEB API,------
15648,glutão,1,por-30-00011327-a,a,71,FTT,------
15649,glândula,1,por-30-05327767-n,n,52.6275,triangulation pt/en/,------
15650,glória,1,por-30-04684358-n,n,52.8925,triangulation pt/en/,------
15651,glória,2,por-30-14437134-n,n,52.8925,triangulation pt/en/,------
15652,glória,3,por-30-13987905-n,n,73,tri GL CA ES,------
15653,glúteo,1,por-30-02736276-a,a,52.0013,triangulation pt/en/,------
15654,goiabas,1,por-30-12333530-n,n,52.138,triangulation pt/en/,------
15655,goleiro,1,por-30-10134001-n,n,73,tri GL CA ES,------
15656,goleiro,2,por-30-10026553-n,n,73,tri GL CA ES,------
15657,goleiro,3,por-30-10742111-n,n,73,tri GL CA ES,------
15658,golfar,1,por-30-00076400-v,v,75,WEB API,------
15659,golfar,1,por-30-02068413-v,v,75,WEB API,------
15660,golfe,1,por-30-00464894-n,n,52.1804,triangulation pt/en/,------
15661,golpe,1,por-30-00349369-n,n,52.104,triangulation pt/en/,------
15662,golpe,1,por-30-14287113-n,n,75,WEB API,------
15663,golpe,2,por-30-00565302-n,n,52.104,triangulation pt/en/,------
15664,golpe,3,por-30-01173038-n,n,53.1559,triangulation pt/en/,------
15665,golpe,4,por-30-07298982-n,n,52.104,triangulation pt/en/,------
15666,golpe,5,por-30-07338681-n,n,52.104,triangulation pt/en/,------
15667,golpe,6,por-30-07410207-n,n,52.104,triangulation pt/en/,------
15668,golpe,7,por-30-14288871-n,n,73,tri GL CA ES,------
15669,golpe,8,por-30-00963241-n,n,73,tri GL CA ES,------
15670,golpe,9,por-30-00133338-n,n,73,tri GL CA ES,------
15671,golpe,10,por-30-01250335-n,n,73,tri GL CA ES,------
15672,golpe,11,por-30-00064504-n,n,73,tri GL CA ES,------
15673,golpe,12,por-30-00977301-n,n,73,tri GL CA ES,------
15674,golpe,13,por-30-00065336-n,n,71,FTT,------
15675,golpe_de_mestre,1,por-30-00037090-n,n,71,FTT,------
15676,golpear,1,por-30-01229976-v,v,75,WEB API,------
15677,golpear,1,por-30-01624897-v,v,73,tri GL CA ES,------
15678,golpear,1,por-30-01793177-v,v,75,WEB API,------
15679,golpear,2,por-30-01414916-v,v,73,tri GL CA ES,------
15680,golpear,3,por-30-01410223-v,v,73,tri GL CA ES,------
15681,golpear,4,por-30-01238640-v,v,73,tri GL CA ES,------
15682,golpear,5,por-30-01397210-v,v,73,tri GL CA ES,------
15683,golpear,6,por-30-02187693-v,v,73,tri GL CA ES,------
15684,golpear,7,por-30-02185373-v,v,73,tri GL CA ES,------
15685,golpear,8,por-30-01236164-v,v,73,tri GL CA ES,------
15686,golpear,9,por-30-01400044-v,v,73,tri GL CA ES,------
15687,goma,1,por-30-14702875-n,n,52.4463,triangulation pt/en/,------
15688,goma,2,por-30-14898470-n,n,52.4463,triangulation pt/en/,------
15689,gomar,1,por-30-00357332-v,v,75,WEB API,------
15690,google,1,por-30-06578905-n,n,73,tri GL CA ES,------
15691,goraz,1,por-30-02590702-n,n,52.4509,triangulation pt/en/,------
15692,gordo,1,por-30-00991838-a,a,52.0849,triangulation pt/en/,------
15693,gordura,1,por-30-04999401-n,n,52.4958,triangulation pt/en/,------
15694,gordura,1,por-30-05000342-n,n,75,WEB API,------
