,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
18780,fosilizatu,2,eus-30-00507664-v,v,99.0,None,------
18781,fosilizatu,1,eus-30-00249556-v,v,99.0,None,------
18782,fosilizatze,2,eus-30-13483726-n,n,99.0,None,------
18783,fosilizatze,1,eus-30-00201269-n,n,99.0,None,------
18784,fosiltze,1,eus-30-13483726-n,n,99.0,None,------
18785,fotodisoziazio,1,eus-30-80000647-n,n,99.0,None,------
18786,fotograbatu,4,eus-30-06679167-n,n,99.0,None,------
18787,fotograbatu,2,eus-30-03478261-n,n,99.0,None,------
18788,fotograbatu,1,eus-30-01103492-n,n,99.0,None,------
18789,fotograbatu,3,eus-30-03478400-n,n,99.0,None,------
18790,fotografi_emultsio,1,eus-30-03284482-n,n,99.0,None,------
18791,fotografia,2,eus-30-13536794-n,n,99.0,None,------
18792,fotografia,3,eus-30-00903559-n,n,99.0,None,------
18793,fotografia,1,eus-30-03925226-n,n,99.0,None,------
18794,fotografiatu,2,eus-30-02734653-v,v,99.0,None,------
18795,fotografiatu,1,eus-30-01003249-v,v,99.0,None,------
18796,fotografo,1,eus-30-10426749-n,n,99.0,None,------
18797,fotograma,1,eus-30-03391464-n,n,99.0,None,------
18798,fotograma,2,eus-30-04319248-n,n,99.0,None,------
18799,fotoi,1,eus-30-09391223-n,n,99.0,None,------
18800,fotokimika,1,eus-30-06090397-n,n,99.0,None,------
18801,fotokopia,1,eus-30-03924811-n,n,99.0,None,------
18802,fotokopiagailu,1,eus-30-03924679-n,n,99.0,None,------
18803,fotokopiagailu,2,eus-30-03257586-n,n,99.0,None,------
18804,fotokopiatu,1,eus-30-01736299-v,v,99.0,None,------
18805,fotolitografia,1,eus-30-03926757-n,n,99.0,None,------
18806,fotolitografia,2,eus-30-06680195-n,n,99.0,None,------
18807,fotometro,1,eus-30-03667664-n,n,99.0,None,------
18808,fotometro,2,eus-30-03926876-n,n,99.0,None,------
18809,fotosintesi,1,eus-30-13537429-n,n,99.0,None,------
18810,fototrofo,1,eus-30-80000218-n,n,99.0,None,------
18811,fototropismo,1,eus-30-00862399-n,n,99.0,None,------
18812,fox-trot,1,eus-30-00535956-n,n,96.0,None,------
18813,fragata,1,eus-30-03466600-n,n,99.0,None,------
18814,fraide,2,eus-30-10112129-n,n,99.0,None,------
18815,fraide,1,eus-30-10111903-n,n,99.0,None,------
18816,fraidearen,1,eus-30-10112129-n,n,99.0,None,------
18817,frak,1,eus-30-03239054-n,n,99.0,None,------
18818,fraktal,1,eus-30-05931152-n,n,99.0,None,------
18819,fraktografia,1,eus-30-80000309-n,n,99.0,None,------
18820,frakzio,3,eus-30-14922107-n,n,62.0,None,------
18821,frakzio,2,eus-30-13732078-n,n,99.0,None,------
18822,frakzio,1,eus-30-03390207-n,n,99.0,None,------
18823,frakzio_hamartar,1,eus-30-13736197-n,n,99.0,None,------
18824,framazoneria,1,eus-30-08235513-n,n,99.0,None,------
18825,franbesia,1,eus-30-14144761-n,n,96.0,None,------
18826,franela,1,eus-30-03356982-n,n,99.0,None,------
18827,franelazko,1,eus-30-03357081-n,n,74.0,None,------
18828,frankeatu,1,eus-30-01274104-v,v,99.0,None,------
18829,frankizia,1,eus-30-05187446-n,n,99.0,None,------
18830,frankizia,2,eus-30-06526811-n,n,99.0,None,------
18831,frankmazoi,1,eus-30-10111144-n,n,99.0,None,------
18832,frankmazoneria,1,eus-30-13930073-n,n,99.0,None,------
18833,franko,1,eus-30-13662190-n,n,99.0,None,------
18834,frankofilo,1,eus-30-10108719-n,n,99.0,None,------
18835,frankotiratzaile,1,eus-30-10616899-n,n,99.0,None,------
18836,frantses,2,eus-30-09708405-n,n,99.0,None,------
18837,frantses,1,eus-30-06964901-n,n,99.0,None,------
18838,frantses,3,eus-30-09732903-n,n,99.0,None,------
18839,frantses-irakasle,1,eus-30-10111601-n,n,99.0,None,------
18840,frantses-patata,1,eus-30-07719058-n,n,99.0,None,------
18841,frantses-porru,1,eus-30-12441183-n,n,99.0,None,------
18842,frantximent,1,eus-30-09708648-n,n,99.0,None,------
18843,frantziar,1,eus-30-09708405-n,n,99.0,None,------
18844,frantziar,2,eus-30-09732903-n,n,99.0,None,------
18845,frantzio,1,eus-30-14637864-n,n,99.0,None,------
18846,frantziskotar,1,eus-30-10778553-n,n,99.0,None,------
18847,fraseatze,1,eus-30-01012608-n,n,99.0,None,------
18848,fraseologia,1,eus-30-07081739-n,n,99.0,None,------
18849,fratrizidio,1,eus-30-00221981-n,n,99.0,None,------
18850,freno,1,eus-30-02889425-n,n,99.0,None,------
18851,frenoaren_zapata,1,eus-30-02890940-n,n,99.0,None,------
18852,fresatzeko_makina,1,eus-30-03766044-n,n,99.0,None,------
18853,freskagarri,1,eus-30-07927197-n,n,99.0,None,------
18854,freskatu,1,eus-30-00024649-v,v,99.0,None,------
18855,freskatu,2,eus-30-00164444-v,v,99.0,None,------
18856,freskatu,3,eus-30-00369864-v,v,99.0,None,------
18857,fresko,1,eus-30-00937105-n,n,99.0,None,------
18858,fresko,2,eus-30-03395630-n,n,99.0,None,------
18859,freskotasun,1,eus-30-14051056-n,n,99.0,None,------
18860,freskura,1,eus-30-14051056-n,n,99.0,None,------
18861,freskura,2,eus-30-00401783-n,n,99.0,None,------
18862,frijitu,1,eus-30-00325328-v,v,99.0,None,------
18863,frijitze,1,eus-30-00246940-n,n,99.0,None,------
18864,frisiera,1,eus-30-06955242-n,n,99.0,None,------
18865,friso,1,eus-30-03246454-n,n,99.0,None,------
18866,friso,2,eus-30-03397087-n,n,99.0,None,------
18867,friso,4,eus-30-03158542-n,n,62.0,None,------
18868,friso,3,eus-30-03396997-n,n,99.0,None,------
18869,froga,1,eus-30-05824739-n,n,99.0,None,------
18870,froga,2,eus-30-06647614-n,n,99.0,None,------
18871,froga,3,eus-30-06733939-n,n,99.0,None,------
18872,froga-harri,1,eus-30-07260623-n,n,99.0,None,------
18873,frogagarritasun,1,eus-30-04755466-n,n,96.0,None,------
18874,frogaketa,1,eus-30-00639975-n,n,99.0,None,------
18875,frogaketa,2,eus-30-06647864-n,n,99.0,None,------
18876,frogantza,1,eus-30-06647864-n,n,99.0,None,------
18877,frogapen,1,eus-30-06647960-n,n,99.0,None,------
18878,frogapen,2,eus-30-06647614-n,n,99.0,None,------
18879,frogatu,4,eus-30-02131963-v,v,99.0,None,------
18880,frogatu,2,eus-30-00820976-v,v,99.0,None,------
18881,frogatu,1,eus-30-00664788-v,v,99.0,None,------
18882,frogatu,3,eus-30-00920336-v,v,99.0,None,------
18883,frogatu,6,eus-30-00867644-v,v,99.0,None,------
18884,frogatu,5,eus-30-02633881-v,v,99.0,None,------
18885,frogatze,1,eus-30-05826291-n,n,99.0,None,------
18886,frogatze,2,eus-30-06647864-n,n,99.0,None,------
18887,fronde,1,eus-30-13154494-n,n,99.0,None,------
18888,fronte,2,eus-30-11460488-n,n,99.0,None,------
18889,fronte,1,eus-30-08573674-n,n,99.0,None,------
18890,fronte,3,eus-30-11461080-n,n,99.0,None,------
18891,fronte,4,eus-30-14514491-n,n,99.0,None,------
18892,fronte_aktibo,1,eus-30-80000727-n,n,99.0,None,------
18893,frontispizio,1,eus-30-03399391-n,n,89.0,None,------
18894,frontoi,1,eus-30-03904657-n,n,99.0,None,------
18895,frotis,1,eus-30-04367746-n,n,62.0,None,------
18896,fruitu,2,eus-30-13134947-n,n,99.0,None,------
18897,fruitu,1,eus-30-07294550-n,n,99.0,None,------
18898,fruitu-saltzaile,1,eus-30-10113997-n,n,99.0,None,------
18899,fruitu-zuku,1,eus-30-07924033-n,n,99.0,None,------
18900,fruitu_eman,3,eus-30-01652731-v,v,99.0,None,------
18901,fruitu_eman,1,eus-30-00506539-v,v,99.0,None,------
18902,fruitu_eman,2,eus-30-00506672-v,v,99.0,None,------
18903,fruitu_lehorraren_oskol,1,eus-30-11683747-n,n,99.0,None,------
18904,fruitu_mamitsu,1,eus-30-80000416-n,n,99.0,None,------
18905,fruitupen,1,eus-30-13485408-n,n,96.0,None,------
18906,fruitutze,1,eus-30-13485408-n,n,99.0,None,------
18907,fruktosa,1,eus-30-14874932-n,n,99.0,None,------
18908,frustrazio,1,eus-30-07518663-n,n,99.0,None,------
18909,frustrazio,2,eus-30-07540866-n,n,99.0,None,------
18910,fruta,1,eus-30-07705931-n,n,99.0,None,------
18911,fruta,2,eus-30-07600506-n,n,99.0,None,------
18912,fruta-arbola,1,eus-30-12651821-n,n,99.0,None,------
18913,fruta-denda,1,eus-30-03457686-n,n,99.0,None,------
18914,fruta_konfitatu,1,eus-30-07600506-n,n,99.0,None,------
18915,frutarentzako_otarre,1,eus-30-04024862-n,n,99.0,None,------
18916,frutari,1,eus-30-10113997-n,n,99.0,None,------
18917,frutategi,1,eus-30-03457686-n,n,99.0,None,------
18918,frutu-zuku,1,eus-30-07924033-n,n,99.0,None,------
18919,ftaleina,1,eus-30-80000176-n,n,99.0,None,------
18920,fuel-olio,1,eus-30-14686585-n,n,99.0,None,------
18921,fuel-tanke,1,eus-30-03973945-n,n,99.0,None,------
18922,fuga,1,eus-30-07043675-n,n,99.0,None,------
18923,fugazitate,1,eus-30-05055878-n,n,99.0,None,------
18924,fukoxantina,1,eus-30-80000435-n,n,99.0,None,------
18925,fuksia,2,eus-30-12343480-n,n,99.0,None,------
18926,fuksia,1,eus-30-04964586-n,n,99.0,None,------
18927,fukusa,1,eus-30-01405250-n,n,99.0,None,------
18928,fular,1,eus-30-03386726-n,n,99.0,None,------
18929,fumigatze,1,eus-30-00712979-n,n,99.0,None,------
18930,fumigatzen_duen_substantzia,1,eus-30-14876206-n,n,99.0,None,------
18931,funanbulu,1,eus-30-10539015-n,n,99.0,None,------
18932,fundamentalismo,1,eus-30-06231328-n,n,99.0,None,------
18933,fundamentalista,1,eus-30-10116370-n,n,99.0,None,------
18934,fundatu,1,eus-30-01753788-v,v,99.0,None,------
18935,fundatzaile,1,eus-30-10107303-n,n,99.0,None,------
18936,fundazio,1,eus-30-08406486-n,n,99.0,None,------
18937,fundazio,3,eus-30-07328942-n,n,99.0,None,------
18938,fundazio,2,eus-30-00240184-n,n,99.0,None,------
18939,fungizida,1,eus-30-02720201-n,n,99.0,None,------
18940,funikular,1,eus-30-02934641-n,n,99.0,None,------
18941,funikular,2,eus-30-04469813-n,n,99.0,None,------
18942,funikulu,1,eus-30-11678199-n,n,99.0,None,------
18943,funts,1,eus-30-05171045-n,n,99.0,None,------
18944,funts,2,eus-30-05921123-n,n,99.0,None,------
18945,funts,3,eus-30-06604066-n,n,99.0,None,------
18946,funts,5,eus-30-13356112-n,n,99.0,None,------
18947,funts,8,eus-30-13790712-n,n,99.0,None,------
18948,funts,4,eus-30-05793554-n,n,99.0,None,------
18949,funts,7,eus-30-05823932-n,n,99.0,None,------
18950,funts,6,eus-30-05821646-n,n,99.0,None,------
18951,funtsezko_oinarri,1,eus-30-00148836-n,n,96.0,None,------
18952,funtzio,4,eus-30-13783816-n,n,99.0,None,------
18953,funtzio,3,eus-30-06891493-n,n,99.0,None,------
18954,funtzio,2,eus-30-06582403-n,n,99.0,None,------
18955,funtzio,1,eus-30-00720565-n,n,99.0,None,------
18956,funtzio,5,eus-30-05149325-n,n,99.0,None,------
18957,funtzio_potentzial,1,eus-30-80000302-n,n,99.0,None,------
18958,funtzioaren_barruti,1,eus-30-08000304-n,n,99.0,None,------
18959,funtzionalismo,1,eus-30-05962043-n,n,99.0,None,------
18960,funtzionalismo,2,eus-30-06140054-n,n,99.0,None,------
18961,funtzionalista,1,eus-30-10116246-n,n,99.0,None,------
18962,funtzionamendu,1,eus-30-13525549-n,n,99.0,None,------
18963,funtzionamendu_oker,1,eus-30-07318476-n,n,99.0,None,------
18964,funtzionario,1,eus-30-10372373-n,n,99.0,None,------
18965,funtzionario,2,eus-30-10149867-n,n,99.0,None,------
18966,funtzionario,3,eus-30-08357258-n,n,99.0,None,INFL
18967,funtzionatu,1,eus-30-01525666-v,v,99.0,None,------
18968,furgoneta,3,eus-30-02814533-n,n,89.0,None,------
18969,furgoneta,2,eus-30-04520170-n,n,99.0,None,------
18970,furgoneta,1,eus-30-03930630-n,n,99.0,None,------
18971,furkula,1,eus-30-01895355-n,n,99.0,None,------
18972,furkula,2,eus-30-01895511-n,n,99.0,None,------
18973,furriel,1,eus-30-10498986-n,n,99.0,None,------
18974,fusa,1,eus-30-06871675-n,n,99.0,None,------
18975,fusaerdi,1,eus-30-06871828-n,n,99.0,None,------
18976,fuselaje,1,eus-30-03408054-n,n,99.0,None,------
18977,fusible,1,eus-30-03034244-n,n,99.0,None,------
18978,fusible,2,eus-30-03407369-n,n,99.0,None,------
18979,fusible_elektriko,1,eus-30-03407369-n,n,99.0,None,------
18980,fusilari,2,eus-30-10530571-n,n,99.0,None,------
18981,fusilari,1,eus-30-10116579-n,n,99.0,None,------
18982,fusio,1,eus-30-00380568-n,n,99.0,None,------
18983,fusio,2,eus-30-01238424-n,n,99.0,None,------
18984,fusio,3,eus-30-07373602-n,n,99.0,None,------
18985,fusio,4,eus-30-13485767-n,n,99.0,None,------
18986,fusio,5,eus-30-13485525-n,n,99.0,None,------
18987,fusio,6,eus-30-14418662-n,n,99.0,None,------
18988,fuste,1,eus-30-04182708-n,n,99.0,None,------
18989,futbol,1,eus-30-00468480-n,n,99.0,None,------
18990,futbol,2,eus-30-00478262-n,n,99.0,None,------
18991,futbol-pilota,1,eus-30-03378765-n,n,99.0,None,------
18992,futbol-talde,1,eus-30-08080025-n,n,99.0,None,------
18993,futbol-zelai,1,eus-30-03378915-n,n,99.0,None,------
18994,futbol_jokaldi,1,eus-30-80000132-n,n,99.0,None,------
18995,futbol_liga,1,eus-30-08232496-n,n,99.0,None,------
18996,futbolari,1,eus-30-10101634-n,n,99.0,None,------
18997,futbolista,1,eus-30-10101634-n,n,99.0,None,------
18998,futurismo,1,eus-30-08468084-n,n,99.0,None,------
18999,futurista,1,eus-30-10078529-n,n,99.0,None,------
19000,gabai,1,eus-30-02060411-n,n,99.0,None,------
19001,gabardina,3,eus-30-04479046-n,n,99.0,None,------
19002,gabardina,2,eus-30-03703590-n,n,99.0,None,------
19003,gabardina,1,eus-30-03409297-n,n,99.0,None,------
19004,gabarra,1,eus-30-02792552-n,n,99.0,None,------
19005,gabarra,3,eus-30-03981566-n,n,99.0,None,------
19006,gabarra,2,eus-30-03981464-n,n,99.0,None,------
19007,gabarrari,1,eus-30-10261388-n,n,99.0,None,------
19008,gabarraz_eraman,1,eus-30-01950502-v,v,99.0,None,------
19009,gabatxo,1,eus-30-09708648-n,n,99.0,None,------
19010,gabetasun,2,eus-30-14449405-n,n,99.0,None,------
19011,gabetasun,1,eus-30-01150200-n,n,99.0,None,------
19012,gabetu,1,eus-30-00172732-v,v,99.0,None,------
19013,gabetu,2,eus-30-02313250-v,v,99.0,None,------
19014,gabetze,1,eus-30-00209132-n,n,99.0,None,------
19015,gabezia,2,eus-30-14449405-n,n,99.0,None,------
19016,gabezia,1,eus-30-01150200-n,n,99.0,None,------
19017,gabezia,7,eus-30-05162985-n,n,99.0,None,------
19018,gabezia,6,eus-30-14493613-n,n,99.0,None,------
19019,gabezia,3,eus-30-14493716-n,n,99.0,None,------
19020,gabezia,4,eus-30-05117140-n,n,99.0,None,------
19021,gabezia,5,eus-30-14493145-n,n,99.0,None,------
19022,gabi,1,eus-30-03936466-n,n,99.0,None,------
19023,gabi,2,eus-30-04050410-n,n,99.0,None,------
19024,gabia,1,eus-30-04455652-n,n,99.0,None,------
19025,gabiforme,1,eus-30-02048698-n,n,96.0,None,------
19026,gabirai,1,eus-30-01606672-n,n,99.0,None,------
19027,gabirai,3,eus-30-14272915-n,n,62.0,None,------
19028,gabirai,2,eus-30-01612122-n,n,99.0,None,------
19029,gabon-kanta,2,eus-30-07035747-n,n,99.0,None,------
19030,gabon-kanta,1,eus-30-00546613-n,n,99.0,None,------
19031,gabon-kantak_abestu,1,eus-30-01731828-v,v,99.0,None,------
19032,gabon-kantak_kantatu,1,eus-30-01731828-v,v,99.0,None,------
19033,gabon_kantari,1,eus-30-09896401-n,n,99.0,None,------
19034,gabondar,1,eus-30-09710041-n,n,99.0,None,------
19035,gabonzahar-gau,1,eus-30-15182053-n,n,99.0,None,------
19036,gabota,2,eus-30-07055502-n,n,99.0,None,------
19037,gabota,1,eus-30-00533224-n,n,99.0,None,------
19038,gadolinio,1,eus-30-14638041-n,n,99.0,None,------
19039,gaeliko,2,eus-30-09688233-n,n,99.0,None,------
19040,gaeliko,1,eus-30-06960566-n,n,99.0,None,------
19041,gag,1,eus-30-06778777-n,n,99.0,None,------
19042,gai,5,eus-30-05855904-n,n,99.0,None,------
19043,gai,8,eus-30-07029247-n,n,99.0,None,------
19044,gai,2,eus-30-00022903-n,n,99.0,None,------
19045,gai,3,eus-30-04347225-n,n,99.0,None,------
19046,gai,9,eus-30-00019613-n,n,99.0,None,------
19047,gai,7,eus-30-06635509-n,n,99.0,None,------
19048,gai,6,eus-30-06599788-n,n,99.0,None,------
19049,gai,4,eus-30-05814291-n,n,99.0,None,------
19050,gai,1,eus-30-00020827-n,n,99.0,None,------
19051,gai,11,eus-30-05996646-n,n,99.0,None,------
19052,gai,10,eus-30-05920272-n,n,99.0,None,------
19053,gai-zerrenda,1,eus-30-06485261-n,n,99.0,None,------
19054,gai-zerrenda,2,eus-30-05910940-n,n,99.0,None,------
19055,gai_garbitzaile,1,eus-30-15097209-n,n,99.0,None,------
19056,gai_izan,1,eus-30-00972191-v,v,99.0,None,------
19057,gai_lehergarri,1,eus-30-03008275-n,n,99.0,None,------
19058,gai_zerrenda,1,eus-30-06485800-n,n,99.0,None,------
19059,gailendu,1,eus-30-02644234-v,v,99.0,None,------
19060,gailendu,2,eus-30-02648502-v,v,99.0,None,------
19061,gailentasun,1,eus-30-04765355-n,n,99.0,None,------
19062,gailentasun,2,eus-30-14435445-n,n,99.0,None,------
19063,gaileta,1,eus-30-07681926-n,n,99.0,None,------
19064,gailu,1,eus-30-03183080-n,n,99.0,None,------
19065,gailu_mekaniko,1,eus-30-03736970-n,n,99.0,None,------
19066,gailupa,1,eus-30-01534155-n,n,99.0,None,------
19067,gailur,5,eus-30-08677801-n,n,99.0,None,------
19068,gailur,3,eus-30-08312359-n,n,99.0,None,------
19069,gailur,4,eus-30-08617963-n,n,99.0,None,------
19070,gailur,6,eus-30-09409512-n,n,99.0,None,------
19071,gailur,2,eus-30-07417043-n,n,99.0,None,------
19072,gailur,1,eus-30-04089152-n,n,99.0,None,------
19073,gailur,7,eus-30-05307521-n,n,99.0,None,------
19074,gailur,8,eus-30-13940456-n,n,99.0,None,------
19075,gailur,9,eus-30-08547544-n,n,99.0,None,------
19076,gailur-ertz,1,eus-30-09205509-n,n,99.0,None,------
19077,gailur-lerro,1,eus-30-13902048-n,n,99.0,None,------
19078,gailurrera_igo,1,eus-30-02693168-v,v,99.0,None,------
19079,gain,8,eus-30-08547544-n,n,99.0,None,------
19080,gain,2,eus-30-03168107-n,n,99.0,None,------
19081,gain,9,eus-30-08663354-n,n,99.0,None,------
19082,gain,3,eus-30-07847198-n,n,99.0,None,------
19083,gain,4,eus-30-09303008-n,n,99.0,None,------
19084,gain,1,eus-30-03792048-n,n,99.0,None,------
19085,gain,5,eus-30-08617963-n,n,99.0,None,------
19086,gain,6,eus-30-03650173-n,n,99.0,None,------
19087,gain,7,eus-30-09366317-n,n,99.0,None,------
19088,gain,10,eus-30-08663860-n,n,99.0,None,------
19089,gainazpikaldi,1,eus-30-00348312-n,n,99.0,None,------
19090,gainazpikaldi,2,eus-30-00554850-n,n,99.0,None,------
19091,gainazpiketa,1,eus-30-00335653-n,n,99.0,None,------
19092,gainbalio,1,eus-30-13311830-n,n,99.0,None,------
19093,gainbalio,2,eus-30-13312190-n,n,99.0,None,------
19094,gainbegirale,2,eus-30-10676877-n,n,99.0,None,------
19095,gainbegirale,1,eus-30-06580351-n,n,99.0,None,------
19096,gainbegiratu,1,eus-30-00143626-n,n,99.0,None,------
19097,gainbegiratu,2,eus-30-00877625-n,n,99.0,None,------
19098,gainbegiratzaile,1,eus-30-10676877-n,n,99.0,None,------
19099,gainbegiratze,1,eus-30-01135529-n,n,99.0,None,------
19100,gainbehera,1,eus-30-13456567-n,n,99.0,None,------
19101,gainbehera,2,eus-30-13456715-n,n,99.0,None,------
19102,gainbehera,7,eus-30-14440875-n,n,99.0,None,------
19103,gainbehera,4,eus-30-13470491-n,n,99.0,None,------
19104,gainbehera,3,eus-30-13859512-n,n,99.0,None,------
19105,gainbehera,8,eus-30-07318133-n,n,99.0,None,------
19106,gainbehera,6,eus-30-14560612-n,n,99.0,None,------
19107,gainbehera,5,eus-30-13556509-n,n,99.0,None,------
19108,gainbehera_etorri,1,eus-30-00203866-v,v,99.0,None,------
19109,gainbeheratze,1,eus-30-13460299-n,n,99.0,None,------
19110,gainbeheratze,2,eus-30-14440875-n,n,99.0,None,------
19111,gainditze,1,eus-30-00065575-n,n,99.0,None,------
19112,gaineakatu,1,eus-30-00452220-v,v,99.0,None,------
19113,gainean_jarri,1,eus-30-01606574-v,v,99.0,None,------
19114,gainegitura,1,eus-30-04358874-n,n,99.0,None,------
19115,gainegitura,2,eus-30-04455835-n,n,99.0,None,------
19116,gaineko_azal,1,eus-30-03258456-n,n,99.0,None,------
19117,gaineko_pasabide,2,eus-30-03865557-n,n,99.0,None,------
19118,gaineko_pasabide,1,eus-30-02986920-n,n,99.0,None,------
19119,gainelikadura,1,eus-30-01059096-n,n,99.0,None,------
19120,gaineratiko,1,eus-30-05119714-n,n,99.0,None,------
19121,gaineratu,1,eus-30-00398138-v,v,99.0,None,------
19122,gaineratu,2,eus-30-01328513-v,v,99.0,None,------
19123,gaineratu,3,eus-30-01027174-v,v,99.0,None,------
19124,gainerre,1,eus-30-00320246-v,v,99.0,None,------
19125,gainestaldura,1,eus-30-04187233-n,n,99.0,None,------
19126,gainetik_bustitze,1,eus-30-00247955-n,n,99.0,None,------
19127,gainetik_deskribatu,1,eus-30-01006421-v,v,99.0,None,------
19128,gainetik_iragan,1,eus-30-02081178-v,v,99.0,None,------
19129,gainetik_irakurri,1,eus-30-01209953-v,v,99.0,None,------
19130,gainetik_irakurri,2,eus-30-02089837-v,v,99.0,None,------
19131,gainetik_irakurri,3,eus-30-80000064-v,v,99.0,None,------
19132,gainetik_kendu,1,eus-30-02224055-v,v,99.0,None,------
19133,gainetik_kendu,2,eus-30-02350175-v,v,99.0,None,------
19134,gainetik_pasatu,1,eus-30-02081178-v,v,99.0,None,------
19135,gainezartze,2,eus-30-05048833-n,n,74.0,None,------
19136,gainezartze,1,eus-30-03641706-n,n,99.0,None,------
19137,gainezka_egin,2,eus-30-00944415-v,v,99.0,None,------
19138,gainezka_egin,1,eus-30-00452220-v,v,99.0,None,------
19139,gainezka_izan,1,eus-30-02714974-v,v,99.0,None,------
19140,gainezka_izan,2,eus-30-02715279-v,v,99.0,None,------
19141,gainezkatze,1,eus-30-07407272-n,n,99.0,None,------
19142,gaingabetu,1,eus-30-01261018-v,v,99.0,None,------
19143,gaingona,1,eus-30-03866082-n,n,96.0,None,------
19144,gaininpresio,1,eus-30-03865704-n,n,99.0,None,------
19145,gainjantzi,1,eus-30-03045337-n,n,99.0,None,------
19146,gainjantzi,3,eus-30-04605446-n,n,62.0,None,------
19147,gainjantzi,2,eus-30-02955767-n,n,99.0,None,------
19148,gainjanzki,1,eus-30-03315990-n,n,99.0,None,------
19149,gainjartze,2,eus-30-05048833-n,n,74.0,None,------
19150,gainjartze,1,eus-30-03641706-n,n,99.0,None,------
19151,gainkarga,1,eus-30-03864994-n,n,99.0,None,------
19152,gainkarga,2,eus-30-03865171-n,n,99.0,None,------
19153,gainkargatu,1,eus-30-00750842-v,v,99.0,None,------
19154,gainkargu,2,eus-30-10494643-n,n,62.0,None,------
19155,gainkargu,1,eus-30-10675346-n,n,99.0,None,------
19156,gainleiho,1,eus-30-04473108-n,n,99.0,None,------
19157,gainpopulazio,1,eus-30-08178935-n,n,99.0,None,------
19158,gainprodukzio,1,eus-30-00914343-n,n,99.0,None,------
19159,gainsari,1,eus-30-13273154-n,n,99.0,None,------
19160,gainzahartzapen,1,eus-30-80000690-n,n,99.0,None,------
19161,gainzerga,1,eus-30-13315364-n,n,99.0,None,------
19162,gainzerga,2,eus-30-13325505-n,n,99.0,None,------
19163,gaio,1,eus-30-05516711-n,n,99.0,None,------
19164,gaita,1,eus-30-02775483-n,n,99.0,None,------
19165,gaita-soinu,1,eus-30-07393988-n,n,89.0,None,------
19166,gaitajole,1,eus-30-10435041-n,n,99.0,None,------
19167,gaitaren_soinu,1,eus-30-07393988-n,n,99.0,None,------
19168,gaitasun,4,eus-30-05640433-n,n,99.0,None,------
19169,gaitasun,2,eus-30-05616246-n,n,99.0,None,------
19170,gaitasun,3,eus-30-14530836-n,n,99.0,None,------
19171,gaitasun,1,eus-30-05200169-n,n,99.0,None,------
19172,gaitasun_ez,1,eus-30-05207130-n,n,99.0,None,------
19173,gaitasun_froga,1,eus-30-00794614-n,n,99.0,None,------
19174,gaitasuna_galdu,1,eus-30-00093979-v,v,99.0,None,------
19175,gaitasunik_ez,1,eus-30-04721058-n,n,99.0,None,------
19176,gaitasunik_ez,2,eus-30-05207963-n,n,99.0,None,------
19177,gaitasunik_ez,3,eus-30-05648459-n,n,99.0,None,------
19178,gaitasunik_ez,4,eus-30-05644922-n,n,99.0,None,------
19179,gaitu,1,eus-30-00300761-v,v,99.0,None,------
19180,gaitu,2,eus-30-00972191-v,v,99.0,None,------
19181,gaitun,1,eus-30-80000360-n,n,99.0,None,------
19182,gaitz,5,eus-30-00403092-n,n,99.0,None,------
19183,gaitz,3,eus-30-14061805-n,n,99.0,None,------
19184,gaitz,1,eus-30-05144663-n,n,99.0,None,------
19185,gaitz,2,eus-30-07420770-n,n,99.0,None,------
19186,gaitz,4,eus-30-14055408-n,n,99.0,None,------
19187,gaitzeko,1,eus-30-04574234-n,n,99.0,None,------
19188,gaitzerran,1,eus-30-00848169-v,v,99.0,None,------
19189,gaitzesale,2,eus-30-09979072-n,n,99.0,None,------
19190,gaitzesale,1,eus-30-09986532-n,n,99.0,None,------
19191,gaitzespen,2,eus-30-00874621-n,n,99.0,None,------
19192,gaitzespen,3,eus-30-06200741-n,n,99.0,None,------
19193,gaitzespen,5,eus-30-07234657-n,n,99.0,None,------
19194,gaitzespen,1,eus-30-01190172-n,n,99.0,None,------
19195,gaitzespen,4,eus-30-06709533-n,n,99.0,None,------
19196,gaitzespen,9,eus-30-07207273-n,n,99.0,None,------
19197,gaitzespen,8,eus-30-00203342-n,n,99.0,None,------
19198,gaitzespen,6,eus-30-13937554-n,n,99.0,None,------
19199,gaitzespen,7,eus-30-07502829-n,n,99.0,None,------
19200,gaitzeste,1,eus-30-00203649-n,n,99.0,None,------
19201,gaitzetsi,1,eus-30-00674340-v,v,99.0,None,------
19202,gaitzetsi,2,eus-30-00757544-v,v,99.0,None,------
19203,gaitzetsi,4,eus-30-00825975-v,v,99.0,None,------
19204,gaitzetsi,5,eus-30-00856429-v,v,99.0,None,------
19205,gaitzetsi,6,eus-30-00907657-v,v,99.0,None,------
19206,gaitzetsi,7,eus-30-01774136-v,v,99.0,None,------
19207,gaitzetsi,8,eus-30-01774426-v,v,99.0,None,------
19208,gaitzetsi,3,eus-30-00823669-v,v,99.0,None,------
19209,gaitzetsi,9,eus-30-00856578-v,v,99.0,None,------
19210,gaitzikortasun,1,eus-30-05653710-n,n,99.0,None,------
19211,gaitzizen,2,eus-30-06338278-n,n,99.0,None,------
19212,gaitzizen,1,eus-30-06337693-n,n,99.0,None,------
19213,gaitzizen,3,eus-30-06338158-n,n,99.0,None,------
