,Synset Source,W_Num Source,Synset Target,W_Num Target
614,201023259,0,201023574,0
615,201023574,0,201023259,0
616,201026728,0,202676054,0
617,201028748,0,200971015,1
618,201028748,0,202601456,0
619,201030397,0,202402112,1
620,201030678,1,200760402,0
621,201031966,1,201007027,0
622,201033527,0,202514187,0
623,201033527,0,202629793,0
624,201035530,1,200805376,0
625,201042531,0,200907930,0
626,201060746,0,201069638,1
627,201061017,0,202079933,0
628,201061320,1,201449974,0
629,201062739,1,200789448,0
630,201063695,0,200752764,0
631,201066433,0,200812298,0
632,201067816,1,201731031,1
633,201067995,1,200971015,1
634,201068793,1,200822746,1
635,201068985,1,201069090,1
636,201069090,1,201068985,1
637,201069190,1,201069391,1
638,201069391,1,201069190,1
639,201069638,1,200748616,1
640,201069638,1,201060746,0
641,201070777,1,200345761,0
642,201070968,1,202601680,1
643,201071328,1,201071474,1
644,201071474,1,201071328,1
645,201071474,1,201071632,1
646,201071632,1,201071474,1
647,201072949,1,201079480,0
648,201074509,1,201074701,1
649,201074701,1,201074509,1
650,201076615,0,200879356,0
651,201079480,0,201072949,1
652,201079480,0,201079873,1
653,201079480,0,201080064,1
654,201079480,0,201080691,1
655,201079873,1,201079480,0
656,201079873,1,201149470,1
657,201080064,1,201079480,0
658,201080064,1,201149470,1
659,201080235,1,201080523,1
660,201080523,1,201080235,1
661,201080691,1,201079480,0
662,201081652,1,201715185,1
663,201082454,1,201439190,0
664,201084588,1,201084724,1
665,201084588,1,201084866,1
666,201084724,1,201084588,1
667,201084866,1,201084588,1
668,201088547,1,202420991,1
669,201094661,1,201094898,1
670,201094898,1,201094661,1
671,201095218,1,202411621,1
672,201096305,1,202393894,1
673,201100672,1,201101416,1
674,201100672,1,201101571,1
675,201101416,1,201100672,1
676,201101416,1,202586121,0
677,201101571,1,201100672,1
678,201101913,0,201104852,0
679,201104852,0,201101913,0
680,201110661,0,202505807,0
681,201112584,1,200669970,1
682,201113473,1,201140654,1
683,201115916,0,202702120,0
684,201118449,0,201119169,0
685,201119169,0,201118449,0
686,201123415,1,201123609,1
687,201123609,1,201123415,1
688,201123887,0,201137138,0
689,201123887,0,201209135,0
690,201129201,1,202687916,0
691,201129876,0,202441897,1
692,201134781,0,201137138,0
693,201137138,0,201123887,0
694,201137138,0,201134781,0
695,201137138,0,202484570,0
696,201138911,1,201156115,1
697,201140654,1,201113473,1
698,201142490,1,201142636,1
699,201142636,1,201142490,1
700,201143838,0,201144657,1
701,201143838,0,202092309,1
702,201144657,1,201143838,0
703,201148296,1,201148580,1
704,201148580,1,201148296,1
705,201149470,1,201079873,1
706,201149470,1,201080064,1
707,201152214,0,201152670,1
708,201152670,1,201152214,0
709,201153947,0,202344243,1
710,201155090,0,202018372,1
711,201155687,0,201156115,1
712,201156115,1,201138911,1
713,201156115,1,201155687,0
714,201157517,0,202267989,0
715,201158872,0,202561332,0
716,201162754,0,202116980,1
717,201166351,1,201168468,1
718,201168468,1,201166351,1
719,201168468,1,201179865,0
720,201169704,1,201186428,0
721,201171183,0,201172275,0
722,201172275,0,201171183,0
723,201176232,0,202261642,1
724,201176897,1,201177118,1
725,201177118,1,201176897,1
726,201179865,0,201168468,1
727,201180351,0,201181295,0
728,201181295,0,201180351,0
729,201185981,0,201186208,0
730,201186208,0,201185981,0
731,201186428,0,201169704,1
732,201187740,0,201187948,1
733,201187948,1,201187740,0
734,201192773,0,201192992,1
735,201192992,1,201192773,0
736,201197338,1,200481555,1
737,201203074,1,201740320,1
738,201204439,1,201576165,0
739,201205696,0,202710402,0
740,201207951,0,201332730,1
741,201209135,0,201123887,0
742,201209678,0,202127613,1
743,201210152,1,202127613,1
744,201210352,0,202127613,1
745,201212230,0,201359432,0
746,201212230,0,202686625,0
747,201218084,1,202556537,1
748,201218084,1,202682954,1
749,201220885,0,201356750,0
750,201220885,0,201614581,1
751,201224744,0,200597385,0
752,201228396,1,201228524,1
753,201228524,1,201228396,1
754,201232387,1,201365131,1
755,201232387,1,201391538,1
756,201233387,0,201313249,1
757,201235355,0,201741446,0
758,201235355,0,202751271,1
759,201236164,0,201410223,1
760,201240720,1,201870043,0
761,201241881,1,201449974,0
762,201243298,0,201449053,1
763,201243982,1,200555780,1
764,201255222,1,201255355,1
765,201255355,1,201255222,1
766,201270199,0,200557686,0
767,201270199,0,201535246,0
768,201270199,0,201536344,1
769,201271189,1,201271936,1
770,201271454,1,201271658,1
771,201271658,1,201271454,1
772,201271936,1,201271189,1
773,201275762,0,201551195,0
774,201278817,0,200476965,1
775,201282142,0,201540693,0
776,201292169,0,201292366,0
777,201292366,0,201292169,0
778,201292885,0,201293389,1
779,201293389,1,201292885,0
780,201302019,1,202450505,0
781,201302183,0,201302365,0
782,201302365,0,201302183,0
783,201308381,0,202405390,0
784,201308681,1,200052845,1
785,201308681,1,200506952,1
786,201313249,1,201233387,0
