,Synset Source,W_Num Source,Synset Target,W_Num Target
378,300325281,1,400282103,0
379,300325619,0,400281237,0
380,300325619,0,400282364,1
381,300325995,1,400347990,1
382,300326202,0,400292503,0
383,300326436,1,400282444,0
384,300326608,0,400366778,0
385,300329831,1,400114750,1
386,300330904,1,400093731,1
387,300331030,0,400398528,1
388,300331446,1,400114932,1
389,300335421,1,400144722,0
390,300336831,0,400144722,0
391,300337172,0,400182199,1
392,300337404,0,400174232,0
393,300337404,0,400484462,1
394,300338013,0,400322112,0
395,300338275,1,400351456,1
396,300338817,1,400212727,1
397,300339157,1,400266812,1
398,300339941,0,400228910,0
399,300339941,0,400309111,1
400,300343015,1,400112393,0
401,300343015,1,400208557,0
402,300343360,0,400208557,0
403,300343552,1,400112393,0
404,300345189,0,400107722,0
405,300346626,1,400125763,1
406,300346991,1,400482810,0
407,300348018,0,400515298,1
408,300349523,0,400482810,0
409,300349759,1,400371541,1
410,300356648,0,400482810,0
411,300356926,1,400247567,1
412,300357983,1,400247712,1
413,300359459,1,400205699,1
414,300359645,0,400421749,1
415,300360650,1,400283873,0
416,300361125,0,400283873,0
417,300361837,0,400388944,0
418,300362269,1,400388944,0
419,300363291,0,400050297,0
420,300363291,0,400391143,0
421,300363621,0,400280730,0
422,300363621,0,400420260,1
423,300363938,0,400219325,0
424,300364479,0,400082575,1
425,300364881,0,400316734,0
426,300365261,0,400461152,0
427,300366691,1,400064361,1
428,300375969,0,400242961,1
429,300381097,0,400506216,1
430,300389310,0,400351040,0
431,300405179,0,400322666,1
432,300405879,0,400416996,1
433,300407420,0,400341051,0
434,300408445,0,400417139,0
435,300413622,0,400246934,1
436,300417413,1,400285561,1
437,300418364,0,400464523,1
438,300419289,0,400312377,0
439,300420650,0,400500226,0
440,300421590,0,400312377,0
441,300421875,0,400461506,0
442,300424787,0,400278188,1
443,300425002,0,400279398,1
444,300425002,0,400432907,1
445,300425313,0,400459521,0
446,300426907,1,400514781,1
447,300428404,1,400039058,1
448,300428404,1,400202341,0
449,300429355,0,400389595,0
450,300429909,1,400212062,1
451,300430191,1,400039217,1
452,300430756,0,400209227,0
453,300431004,0,400232600,0
454,300431774,0,400480584,1
455,300433529,0,400405169,1
456,300438063,1,400446437,0
457,300438909,0,400272587,0
458,300439252,0,400187455,0
459,300439252,0,400430261,0
460,300439588,1,400175344,0
461,300440489,0,400175344,0
462,300440579,0,400323315,0
463,300441781,1,400254369,1
464,300442057,0,400254059,0
465,300445548,1,400319635,1
466,300445937,1,400305683,1
467,300446921,1,400034500,1
468,300446921,1,400160440,1
469,300448314,0,400500759,1
470,300449079,0,400504043,1
471,300451510,1,400160659,0
472,300453053,0,400336567,1
473,300453308,1,400015007,0
474,300457998,0,400406288,1
475,300461609,0,400354425,1
476,300461609,0,400403052,1
477,300462409,0,400508771,1
478,300464962,1,400286518,1
479,300465221,0,400294289,1
480,300465221,0,400315918,1
481,300466077,1,400475094,1
482,300466808,1,400117082,0
483,300467913,1,400320237,1
484,300468795,0,400421324,1
485,300471348,1,400200927,1
486,300476249,0,400444832,0
487,300476819,0,400155020,1
488,300477284,0,400187120,0
489,300477284,0,400193511,1
490,300478015,1,400155187,1
491,300478872,0,400402938,1
492,300479330,1,400154885,1
493,300480753,1,400318951,1
494,300480965,1,400448418,1
495,300481463,0,400020676,1
496,300481737,1,400260532,0
497,300481737,1,400318303,0
498,300482059,1,400318143,1
499,300482673,0,400318303,0
500,300483048,0,400318501,1
501,300483146,1,400077497,1
502,300485044,1,400511205,1
503,300485711,1,400106921,0
504,300487653,1,400484801,1
505,300488187,0,400084223,0
506,300488187,0,400502710,0
507,300488998,1,400485264,1
508,300489108,1,400106921,0
509,300489491,0,400210768,1
510,300489491,0,400211061,1
511,300490035,1,400107230,0
512,300491089,1,400084223,0
513,300493012,1,400162938,1
514,300493297,1,400162765,1
515,300493460,0,400083541,1
516,300493460,0,400207668,0
517,300494027,0,400058573,1
518,300494409,0,400137915,0
519,300497964,0,400128763,0
520,300499530,0,400128660,1
521,300500310,1,400128456,1
522,300500889,0,400279278,1
523,300501004,0,400447865,1
524,300501820,0,400112090,0
525,300502180,1,400287601,1
526,300502180,1,400300002,1
527,300503982,1,400370597,1
528,300504592,0,400370421,0
529,300506299,1,400238281,0
530,300507292,0,400238529,0
531,300507292,0,400339149,1
532,300507464,1,400287749,1
533,300508036,1,400353590,1
534,300508192,1,400287842,1
535,300510050,1,400185172,0
536,300510348,0,400185172,0
537,300510644,0,400235843,0
538,300511214,1,400185400,0
539,300511526,0,400228253,0
540,300511739,0,400236020,1
541,300512487,0,400243314,1
542,300512941,0,400328539,1
543,300513165,1,400243448,1
544,300513799,0,400288307,1
545,300513981,0,400346185,1
546,300513981,0,400419144,0
547,300514278,1,400288091,1
548,300514884,1,400008007,0
549,300515380,0,400008007,0
550,300517554,1,400007884,1
551,300519668,1,400310290,1
552,300520214,1,400008007,0
553,300520214,1,400157624,1
554,300520892,0,400008997,0
555,300522463,0,400057388,0
556,300522885,0,400010466,0
557,300523479,1,400209381,1
558,300523786,1,400057388,0
559,300523978,0,400157811,1
560,300524693,1,400007703,0
561,300525105,0,400455780,1
562,300525453,1,400288450,1
563,300526062,0,400150925,1
564,300528167,1,400425872,1
565,300529075,0,400288556,1
566,300529266,1,400286889,0
567,300529657,0,400186756,1
568,300529657,0,400186904,1
569,300529657,0,400450234,1
570,300530354,0,400286889,0
571,300530772,0,400295545,0
572,300532892,0,400202341,0
573,300534250,0,400247084,1
574,300534524,0,400296836,0
575,300535293,0,400413725,1
576,300535452,1,400499823,1
577,300537339,0,400499711,1
578,300539009,1,400299753,0
579,300539793,1,400320074,1
580,300540487,1,400190466,1
581,300542359,0,400463245,1
582,300542359,0,400477060,1
583,300543200,0,400513396,1
584,300544860,1,400460894,1
585,300545015,1,400485341,1
586,300545746,0,400243086,0
587,300545746,0,400295545,0
588,300546646,1,400289860,0
589,300547166,1,400289860,0
590,300547317,0,400290308,0
591,300547641,0,400231457,0
592,300547641,0,400474902,0
593,300548316,0,400424937,0
594,300548579,1,400474902,0
595,300549236,0,400492543,0
596,300550282,1,400092985,0
597,300550777,1,400093139,1
598,300551416,0,400408632,0
599,300553732,0,400106316,0
600,300553899,1,400236164,0
601,300556318,0,400088777,1
602,300556318,0,400179212,1
603,300556709,0,400087188,0
604,300556881,0,400465418,1
605,300560586,1,400302340,1
606,300562469,1,400370763,1
607,300564667,1,400063172,0
608,300570322,0,400382031,1
609,300570590,1,400242663,1
610,300571643,1,400242810,1
611,300573093,1,400245716,1
612,300576680,1,400120474,0
613,300577920,1,400120841,1
614,300579084,1,400208390,0
615,300580039,0,400006034,1
616,300580039,0,400142002,1
617,300580039,0,400340933,1
618,300580805,0,400208390,0
619,300581401,0,400371171,1
620,300583581,0,400466005,0
621,300583581,0,400489670,1
622,300584820,1,400295006,1
623,300586183,1,400309515,1
624,300586617,0,400496555,1
625,300587697,0,400303534,1
626,300588797,0,400238169,1
627,300589067,0,400287940,1
628,300589448,0,400459345,1
629,300589624,0,400313436,1
630,300591147,0,400308559,0
631,300591406,0,400483042,0
632,300591513,0,400482810,0
633,300592222,1,400088931,1
634,300592880,0,400176880,1
635,300592880,0,400514889,1
636,300593071,0,400217857,0
637,300593071,0,400272512,1
638,300593071,0,400420679,1
639,300593374,1,400212974,0
640,300593664,0,400340621,1
641,300593664,0,400463340,1
642,300593836,1,400380458,1
643,300594413,0,400282858,0
644,300595299,0,400020280,0
645,300595299,0,400227968,1
646,300595299,0,400282858,0
647,300596511,0,400020142,1
648,300597424,1,400191656,1
649,300599821,1,400485504,1
650,300600192,0,400240865,1
651,300601783,1,400302622,0
652,300602117,0,400005343,1
653,300602563,0,400302622,0
654,300602721,0,400302791,1
655,300603039,0,400483042,0
656,300603367,1,400318830,0
657,300603804,0,400318830,0
658,300604617,1,400197395,0
659,300604897,1,400197395,0
660,300605128,1,400197561,1
661,300605516,1,400023574,1
662,300606347,0,400469473,0
663,300606602,1,400023721,1
664,300607977,0,400466246,1
665,300608791,0,400415496,1
666,300608791,0,400513500,1
667,300611047,1,400476807,1
668,300614990,1,400192511,1
669,300615457,0,400192636,1
670,300619972,1,400163340,0
671,300620341,0,400515803,1
672,300620731,1,400500015,0
673,300621207,0,400314597,0
674,300621524,0,400247859,1
675,300623356,0,400515681,1
676,300624026,1,400014285,0
677,300624416,1,400006610,1
678,300625055,0,400014285,0
679,300631193,1,400211517,1
680,300631798,0,400204798,1
681,300631798,0,400368287,0
682,300632438,0,400336065,0
683,300632949,1,400195542,0
684,300633235,0,400195542,0
685,300633235,0,400336065,0
686,300633937,1,400199137,1
687,300637267,0,400417671,1
688,300638981,1,400182775,1
689,300639230,1,400216788,1
690,300639356,1,400182907,1
691,300639594,0,400216964,1
692,300640106,0,400284489,0
693,300640660,0,400279523,0
694,300640660,0,400297319,0
695,300640931,0,400484570,1
696,300641036,1,400220824,1
697,300641158,1,400218479,0
698,300641460,0,400218479,0
699,300641640,1,400218681,0
700,300641944,0,400218681,0
701,300642152,0,400218681,0
702,300642379,0,400337892,1
703,300642725,0,400338018,1
704,300643250,0,400176139,1
705,300643598,0,400337068,0
706,300643863,0,400208934,1
707,300643863,0,400381776,1
708,300644560,0,400209073,1
709,300644839,0,400244641,1
710,300644839,0,400296131,0
711,300645493,0,400244787,1
712,300645493,0,400295825,0
713,300646117,0,400295825,0
714,300646413,1,400296658,0
715,300647070,1,400296425,0
716,300647247,0,400296425,0
717,300647867,0,400281834,1
718,300648238,1,400082492,1
719,300648614,0,400446437,0
720,300648816,1,400184909,1
721,300649586,1,400184778,1
722,300651039,0,400015953,0
723,300651039,0,400351238,1
724,300652893,0,400293824,1
725,300655779,0,400292934,1
726,300664449,1,400081881,0
727,300664879,0,400081881,0
728,300664879,0,400241871,1
729,300664879,0,400357692,0
730,300665156,0,400434764,1
731,300666058,1,400048268,0
732,300669478,0,400297563,0
733,300670635,0,400297563,0
734,300670741,0,400003771,1
735,300675928,0,400137562,1
736,300676271,0,400284813,1
737,300678473,1,400227818,1
738,300683185,1,400247326,1
739,300683531,0,400459521,0
740,300684163,1,400388747,0
741,300684480,1,400298413,1
742,300685113,0,400506577,1
743,300685483,1,400298560,1
744,300685638,1,400298765,0
745,300685924,0,400145992,1
746,300686081,1,400298910,1
747,300686573,0,400146120,0
748,300687163,0,400380590,1
749,300687614,1,400154307,1
750,300688074,0,400276528,0
751,300688296,1,400189278,1
752,300689336,0,400183823,0
753,300689471,0,400305153,0
754,300690058,1,400305570,0
755,300691696,1,400451438,1
756,300692762,1,400173353,0
757,300693020,0,400057892,1
758,300693237,1,400173353,0
759,300695209,0,400199437,1
760,300695523,0,400198661,0
761,300696207,1,400412708,0
762,300701178,1,400298266,1
763,300701299,0,400036935,0
764,300701479,1,400203783,1
765,300702245,0,400511825,1
766,300703109,1,400299161,0
767,300703615,0,400232314,1
768,300703615,0,400317766,0
769,300704898,0,400194915,1
770,300704898,0,400227423,0
771,300705891,1,400102463,0
772,300706311,0,400102463,0
773,300706311,0,400304283,1
774,300706800,1,400391058,1
775,300707366,1,400500990,1
776,300707795,0,400479965,1
777,300710260,1,400502447,1
778,300711059,0,400469302,0
779,300712419,1,400365284,0
780,300712877,0,400143068,1
781,300713205,1,400365284,0
782,300713351,1,400072849,0
783,300713558,0,400072849,0
784,300713558,0,400430706,1
785,300713995,0,400278633,0
786,300714320,1,400278633,0
787,300715140,1,400122427,1
788,300716370,1,400188669,1
789,300717417,1,400122630,1
790,300719442,0,400281491,1
791,300720296,1,400326968,1
792,300720524,0,400326852,1
793,300720524,0,400352482,1
794,300721505,1,400485902,1
795,300723542,0,400515573,1
796,300724081,0,400223395,0
797,300724861,0,400223635,0
798,300726723,0,400023412,1
799,300727268,1,400116180,1
800,300727564,1,400180611,1
801,300730985,0,400475697,1
802,300732682,1,400301354,1
803,300733541,1,400003925,1
804,300733905,0,400485012,0
805,300739273,0,400372174,1
806,300744916,0,400091678,1
807,300746451,0,400432218,1
808,300749230,1,400147876,0
809,300749230,1,400148139,0
810,300749749,0,400196999,1
811,300750054,0,400148139,0
812,300750296,0,400326770,1
813,300750926,1,400210446,0
814,300752110,0,400241383,0
815,300752555,0,400211231,0
816,300753504,1,400514696,1
817,300754107,1,400312027,1
818,300754393,0,400227558,1
819,300754393,0,400272305,1
820,300754682,0,400373723,1
821,300754873,1,400409090,1
822,300755220,0,400409009,1
823,300755482,0,400387254,0
824,300758459,0,400203201,1
825,300758459,0,400203353,1
826,300758800,0,400458454,1
827,300759826,0,400425223,1
828,300760916,1,400051848,0
829,300761844,0,400489507,1
830,300763407,0,400397197,1
831,300763901,1,400058128,0
832,300764301,1,400279523,0
833,300764484,0,400279523,0
834,300764484,0,400314835,0
835,300764484,0,400415633,1
836,300765862,1,400004038,1
837,300766102,0,400051017,0
838,300766102,0,400051590,0
839,300766457,1,400058359,1
840,300768098,0,400310169,1
841,300768397,0,400500355,0
842,300769761,1,400175919,0
843,300770316,1,400048739,0
844,300770316,1,400504153,1
845,300770480,0,400504281,1
846,300772137,1,400430261,0
847,300772910,1,400372660,1
848,300772910,1,400372914,1
849,300773759,1,400070765,0
850,300773759,1,400433363,0
851,300774006,1,400433363,0
852,300774182,0,400472163,1
853,300775693,1,400448282,1
854,300778363,1,400176253,1
855,300778828,1,400386587,1
856,300779374,1,400181901,0
857,300779374,1,400307479,1
858,300780011,0,400285687,0
