,Synset,Glosa
52883,109834885,None
52884,109835017,None
52885,109835153,None
52886,109835230,None
52887,109835348,None
52888,109835506,None
52889,109836057,None
52890,109836160,Persona que toreja
52891,109836343,None
52892,109836519,None
52893,109836658,None
52894,109836786,None
52895,109836976,None
52896,109837088,None
52897,109837201,None
52898,109837360,None
52899,109837459,None
52900,109837580,None
52901,109837720,None
52902,109837824,Persona que dirigeix o posseeix un banc
52903,109837981,None
52904,109838117,None
52905,109838200,None
52906,109838295,None
52907,109838370,None
52908,109838511,None
52909,109838621,None
52910,109838701,None
52911,109838895,None
52912,109839022,None
52913,109839085,None
52914,109839167,None
52915,109839343,None
52916,109839436,Cantant que té la veu entre la de tenor i la de baix
52917,109839515,None
52918,109839702,None
52919,109839774,None
52920,109839860,None
52921,109840050,None
52922,109840217,None
52923,109840435,Noble britànic de categoria inferior
52924,109840520,"Noble la categoria del qual varia segons el país, a Espanya es troba per sota del vescomte"
52925,109840639,None
52926,109840871,None
52927,109840963,None
52928,109841188,Persona encarregada de preparar i servir begudes en un bar
52929,109841400,None
52930,109841515,None
52931,109841696,None
52932,109841865,None
52933,109841955,None
52934,109842047,None
52935,109842288,None
52936,109842395,None
52937,109842528,None
52938,109842629,None
52939,109842716,None
52940,109842823,None
52941,109843048,None
52942,109843200,None
52943,109843309,Dona que posseeix el títol nobiliari de baró
52944,109843443,None
52945,109843602,None
52946,109843716,None
52947,109843824,None
52948,109843956,None
52949,109844221,None
52950,109844356,None
52951,109844457,None
52952,109844566,None
52953,109844685,Vagabund que viu a la platja
52954,109844770,None
52955,109844898,None
52956,109845016,None
52957,109845191,None
52958,109845401,None
52959,109845589,Persona extremadament àvida
52960,109845737,None
52961,109845849,None
52962,109845999,None
52963,109846142,None
52964,109846265,None
52965,109846355,None
52966,109846469,None
52967,109846586,None
52968,109846755,None
52969,109846894,None
52970,109847010,None
52971,109847267,None
52972,109847344,Dona que mendica
52973,109847425,None
52974,109847543,Dona que es troba a la tercera edat
52975,109847629,None
52976,109847727,None
52977,109848110,None
52978,109848285,None
52979,109848489,None
52980,109848775,None
52981,109848916,None
52982,109849012,Dona jove que és la més guapa entre diverses rivals
52983,109849167,None
52984,109849256,None
52985,109849349,None
52986,109849462,None
52987,109849598,Persona estimada; utilitzat com a expressió afectuosa
52988,109849801,None
52989,109849874,None
52990,109849990,None
52991,109850121,None
52992,109850317,None
52993,109850457,None
52994,109850642,None
52995,109850760,None
52996,109850974,None
52997,109851087,None
52998,109851165,Persona que sobresurt més en algun aspecte
52999,109851371,L''amic més pròxim a algú
53000,109851465,None
53001,109851575,None
53002,109851719,None
53003,109851876,None
53004,109852081,None
53005,109852179,None
53006,109852289,None
53007,109852430,None
53008,109852558,None
53009,109852679,None
53010,109852826,None
53011,109852979,None
53012,109853087,None
53013,109853184,None
53014,109853305,None
53015,109853467,None
53016,109853541,None
53017,109853645,None
53018,109853881,None
53019,109854218,None
53020,109854290,None
53021,109854421,None
53022,109854510,None
53023,109854708,None
53024,109854813,None
53025,109854915,Persona que es dedica a la bioquímica
53026,109855433,Persona que realitza una biografia
53027,109855630,Persona dedicada a la biologia
53028,109856267,None
53029,109856401,None
53030,109856500,None
53031,109856671,None
53032,109856827,None
53033,109857007,Persona atreta sexualment tant per homes com per dones
53034,109857200,Prelat superior a càrrec d''una diòcesi
53035,109857852,None
53036,109857957,None
53037,109858165,None
53038,109858299,None
53039,109858560,None
53040,109858733,None
53041,109858913,None
53042,109859038,None
53043,109859152,None
53044,109859285,None
53045,109859412,None
53046,109859557,None
53047,109859684,None
53048,109859818,None
53049,109859975,None
53050,109860130,None
53051,109860248,None
53052,109860415,None
53053,109860506,None
53054,109860653,None
53055,109860813,None
53056,109860940,None
53057,109861059,None
53058,109861166,None
53059,109861287,None
53060,109861395,None
53061,109861599,None
53062,109861718,None
53063,109861863,None
53064,109861946,None
53065,109862183,None
53066,109862345,None
53067,109862479,None
53068,109862621,None
53069,109862713,None
53070,109862845,None
53071,109863031,None
53072,109863238,None
53073,109863339,None
53074,109863500,None
53075,109863620,None
53076,109863749,None
53077,109863936,None
53078,109864252,None
53079,109864429,None
53080,109864536,None
53081,109864632,None
53082,109864761,El titular dels bons emesos per un govern o una corporació
53083,109864891,None
53084,109864968,None
53085,109865068,None
53086,109865162,None
53087,109865279,None
53088,109865398,None
53089,109865547,None
53090,109865672,None
53091,109865744,None
53092,109865838,None
53093,109865954,None
53094,109866115,None
53095,109866222,None
53096,109866354,None
53097,109866473,None
53098,109866559,None
53099,109866661,None
53100,109866817,None
53101,109866922,None
53102,109867069,None
53103,109867154,None
53104,109867311,None
53105,109867437,None
53106,109867633,None
53107,109867818,None
53108,109867956,Persona que s''encarrega de contractar treballadors
53109,109868157,None
53110,109868270,None
53111,109868703,None
53112,109868782,None
53113,109868899,None
53114,109869009,None
53115,109869171,None
53116,109869317,None
53117,109869447,None
53118,109869578,None
53119,109869706,None
53120,109869830,None
53121,109869961,None
53122,109870096,None
53123,109870208,Persona que es dedica a la boxa
53124,109870746,None
53125,109870926,None
53126,109871095,None
53127,109871229,Terme familiar per a adreçar-se a un noi
53128,109871364,Home o noi que manté una relació amorosa amb algú
53129,109871580,None
53130,109871681,None
53131,109871867,None
53132,109871952,None
53133,109872066,None
53134,109872285,None
53135,109872464,None
53136,109872557,None
53137,109872782,None
53138,109872996,None
53139,109873135,None
53140,109873242,None
53141,109873348,None
53142,109873473,None
53143,109873604,None
53144,109873769,None
53145,109873899,None
53146,109874014,None
53147,109874118,None
53148,109874260,None
53149,109874428,None
53150,109874518,None
53151,109874618,Dona que s''ha casat recentment
53152,109874725,Dona que participa en la seva pròpia cerimònia de boda
53153,109874862,None
53154,109875025,None
53155,109875188,None
53156,109875353,None
53157,109875540,None
53158,109875663,Terme d''argot per designar una dona
53159,109875786,None
53160,109875979,None
53161,109876152,None
53162,109876308,None
53163,109876454,Persona de sexe masculí que té els mateixos pares que una altra
53164,109876701,None
53165,109876892,"Home membre d''una germandat, especialment religiosa"
53166,109877124,None
53167,109877288,None
53168,109877370,None
53169,109877443,None
53170,109877587,None
53171,109877750,None
53172,109877856,None
53173,109877951,Amic que t''acompanya en les teves activitats
53174,109878179,None
53175,109878275,Persona que es dedica a fer edificis
53176,109878559,None
53177,109878702,None
53178,109878921,None
53179,109879144,None
53180,109879297,Persona que sempre es vol barallar
53181,109879552,None
53182,109879616,None
53183,109879744,None
53184,109880075,None
53185,109880189,None
53186,109880338,None
53187,109880427,Un funcionari que perteny a la burocràcia
53188,109880646,None
53189,109880741,None
53190,109880881,None
53191,109881009,None
53192,109881133,None
53193,109881265,None
53194,109881358,None
53195,109881519,None
53196,109881613,None
53197,109881748,None
53198,109881895,None
53199,109882007,Una persona que es dedica a activitats comercials o industrials (sobretot el propietari o l''executiu)
53200,109882615,"Dona que té o dirigeix un negoci, empresa o indústria"
53201,109882716,"Persona que té o dirigeix un negoci, empresa o indústria"
53202,109883047,None
53203,109883174,None
53204,109883362,None
53205,109883452,None
53206,109883630,None
53207,109883740,None
53208,109883807,None
53209,109883947,None
53210,109884133,None
53211,109884305,None
53212,109884391,None
53213,109884509,None
53214,109884666,Víctima del ridícul o d''una broma
53215,109884815,None
53216,109884934,None
53217,109885059,None
53218,109885145,None
53219,109885334,None
53220,109885416,None
53221,109885534,None
53222,109885676,None
53223,109885769,None
53224,109885866,Fuster que treballa amb fusta de qualitat
53225,109886010,None
53226,109886220,None
53227,109886403,None
53228,109886540,None
53229,109886700,None
53230,109886807,None
53231,109886911,None
53232,109887034,Persona que conta o calcula
53233,109887378,None
53234,109887496,Líder civil i religiós entre els musulmans
53235,109887850,None
53236,109888017,None
53237,109888269,None
53238,109888429,None
53239,109888635,None
53240,109888832,None
53241,109888978,None
53242,109889065,None
53243,109889170,None
53244,109889346,None
53245,109889539,Tècnic que treballa amb una càmera de cine o televisió
53246,109889691,Polític que competeix en unes eleccions
53247,109889941,None
53248,109890072,None
53249,109890192,None
53250,109890296,None
53251,109890411,None
53252,109890507,None
53253,109890662,None
53254,109890749,"Persona que aspira a un premi, un càrrec, una posició, etc."
53255,109890894,None
53256,109890987,None
53257,109891079,None
53258,109891300,None
53259,109891470,None
53260,109891613,None
53261,109891730,Un especialista en dret canònic
53262,109891864,None
53263,109892066,None
53264,109892156,None
53265,109892262,None
53266,109892410,None
53267,109892513,None
53268,109892693,None
53269,109892831,Persona al cap d''una embarcació
53270,109893015,None
53271,109893191,Oficial de l''exèrcit amb grau superior al tinent i inferior al comandat que té al seu càrrec un grup de soldats
53272,109893344,Líder d''un grup
53273,109893502,None
53274,109893600,None
53275,109893746,None
53276,109893916,None
53277,109894040,None
53278,109894143,None
53279,109894445,Metge especialitzat en el sistema cardiològic
53280,109894654,None
53281,109894909,Un jugador professional de cartes que es guanya la vida fent trampes en els jocs de cartes
53282,109895138,None
53283,109895222,None
53284,109895480,None
53285,109895561,None
53286,109895701,None
53287,109895902,"Funcionari nomenat per al''exercici de funcions pròpies de funcionari de carrera, per raons justificades de necessitat i urgència"
53288,109896084,None
53289,109896170,Persona que dibuixa caricatures
53290,109896311,None
53291,109896401,None
53292,109896520,None
53293,109896685,None
53294,109896826,None
53295,109896973,None
53296,109897170,None
53297,109897350,None
53298,109897603,None
53299,109897696,None
53300,109897914,None
53301,109898020,None
53302,109898107,None
53303,109898215,Persona que fa mapes
53304,109898346,Persona especialitzada en la creació de dibuixos animats
53305,109898692,None
53306,109898797,None
53307,109898892,None
53308,109899134,None
53309,109899289,None
53310,109899438,Persona que ha sofert un naufragi
53311,109899534,None
53312,109899671,None
53313,109899782,None
53314,109899929,None
53315,109900153,None
53316,109900284,None
53317,109900391,None
53318,109900499,None
53319,109900711,None
53320,109900873,None
53321,109900981,una persona considerada com una bona perspectiva matrimonial
53322,109901143,None
53323,109901337,Persona que ensenya el catecisme
53324,109901502,None
53325,109901642,None
53326,109901786,None
53327,109901921,None
53328,109902017,None
53329,109902128,None
53330,109902256,None
53331,109902353,None
53332,109902611,None
53333,109902731,None
53334,109902851,None
53335,109902954,None
53336,109903153,Persona molt coneguda
53337,109903367,None
53338,109903501,Músic que toca el violoncel
53339,109903639,Persona encarregada de revisar qualsevol tipus de publicació i de proposar la seva modificació o prohibició
53340,109903936,None
53341,109904057,Funcionari encarregat de fer els censos
53342,109904208,None
53343,109904321,Futbolista que juga en posició central
53344,109904556,None
53345,109904708,"Persona que juga en posició de centre, en hockey"
53346,109904837,None
53347,109905050,None
53348,109905185,None
53349,109905530,None
53350,109905697,None
53351,109905842,None
53352,109905965,None
53353,109906079,None
53354,109906195,None
53355,109906293,None
53356,109906449,None
53357,109906538,Persona que lluita
53358,109906704,Persona que ha obtingut el primer lloc en una competició
53359,109906848,None
53360,109906986,Cap de govern en varis països
53361,109907196,None
53362,109907408,None
53363,109907566,None
53364,109907717,None
53365,109907804,None
53366,109907919,None
53367,109908025,None
53368,109908273,None
53369,109908508,None
53370,109908678,None
53371,109908769,None
53372,109908853,Persona que condueix per professió
53373,109908986,None
53374,109909060,Persona peculiar
53375,109909363,None
53376,109909477,None
53377,109909660,None
53378,109909760,None
53379,109909929,Funcionari amb carrec ad interim de reemplaçar l''ambaixador en la seva absència
53380,109910084,None
53381,109910222,None
53382,109910374,None
53383,109910556,None
53384,109910719,None
53385,109910840,None
53386,109911051,None
53387,109911226,None
53388,109911465,None
53389,109911570,None
53390,109911849,None
53391,109912075,None
53392,109912243,None
53393,109912431,None
53394,109912598,None
53395,109912681,None
53396,109912765,None
53397,109912907,None
53398,109912995,None
53399,109913110,None
53400,109913240,None
53401,109913329,None
53402,109913455,None
53403,109913593,None
53404,109913741,None
53405,109913824,Persona especialista en química
53406,109915434,None
53407,109915577,None
53408,109915651,None
53409,109915834,Persona que juga a escacs
53410,109915964,None
53411,109916109,None
53412,109916209,None
53413,109916348,None
53414,109916601,None
53415,109916788,"Jutge que convoca, presideix i dirigeix la Sala de Govern del Tribunal Suprem"
53416,109917214,None
53417,109917345,None
53418,109917481,None
53419,109917593,Persona jove de qualsevol sexe (entre la infància i la juventut)
53420,109918248,Descendent jove directe de qualsevol edat
53421,109918554,Persona inmadura i infantil
53422,109918762,Membre d''un clan o d''una tribu
53423,109918867,None
53424,109919061,None
53425,109919200,None
53426,109919297,None
53427,109919451,None
53428,109919690,None
53429,109919771,None
53430,109919899,None
53431,109920106,None
53432,109920283,Persona que crea la coreografia d''un espectacle
53433,109920771,None
53434,109920901,None
53435,109921034,None
53436,109921168,None
53437,109921291,None
53438,109921409,None
53439,109921673,None
53440,109921792,None
53441,109922485,None
53442,109922659,Sacerdot que és el titular duna capella
53443,109922799,Oficial eclesiàstic
53444,109923003,None
53445,109923101,None
53446,109923186,None
53447,109923263,None
53448,109923418,None
53449,109923561,None
53450,109923673,Habitant o originari d''un indret
53451,109923996,None
53452,109924106,None
53453,109924195,None
53454,109924313,None
53455,109924437,None
53456,109924540,None
53457,109924742,Ciutadà no militar
53458,109924854,None
53459,109924996,None
53460,109925459,Empleat de l''administració pública
53461,109925592,None
53462,109925824,None
53463,109925953,None
53464,109926088,None
53465,109926246,None
53466,109926426,None
53467,109926519,None
53468,109926656,None
53469,109926862,None
53470,109926991,None
53471,109927089,None
53472,109927305,None
53473,109927451,None
53474,109928136,Persona que ha rebut els ordes d''una religió cristiana
53475,109928364,None
53476,109928451,Persona que treballa en una oficina
53477,109928845,None
53478,109929005,None
53479,109929202,None
53480,109929298,None
53481,109929577,None
53482,109929770,None
53483,109929861,None
53484,109929988,None
53485,109930102,None
53486,109930257,None
53487,109930464,None
53488,109930628,None
53489,109930772,None
53490,109930876,None
53491,109931165,None
53492,109931267,None
53493,109931418,None
53494,109931640,Persona que prepara esportistes
53495,109931989,None
53496,109932098,None
53497,109932227,None
53498,109932336,None
53499,109932429,None
53500,109932508,None
53501,109932616,None
53502,109932706,None
53503,109932788,None
53504,109932892,None
53505,109933020,None
53506,109933098,None
53507,109933235,None
53508,109933324,None
53509,109933411,Un demandat que s''ha unit amb un o més acusats en una mateixa acció
53510,109933613,None
53511,109933842,None
53512,109933972,None
53513,109934085,None
53514,109934213,None
53515,109934337,None
53516,109934488,None
53517,109934647,None
53518,109934774,None
53519,109934846,None
53520,109934921,None
53521,109935107,None
53522,109935233,None
53523,109935351,None
53524,109935434,None
53525,109935793,Algú que col·labora amb una força enemiga d''ocupació
53526,109935990,Persona que té la mateixa professió
53527,109936215,Persona amb qui es manté una relació de feina
53528,109936362,None
53529,109936620,None
53530,109936825,None
53531,109936892,None
53532,109937056,None
53533,109937250,None
53534,109937489,None
53535,109937688,None
53536,109937802,None
53537,109937903,None
53538,109938080,None
53539,109938272,None
53540,109938449,None
53541,109938554,None
53542,109938672,None
53543,109938851,None
53544,109938991,Persona de molta importància o reputació
53545,109939154,None
53546,109939313,None
53547,109939827,None
53548,109940026,None
53549,109940146,Actor que interpreta comèdies
53550,109940725,None
53551,109940818,None
53552,109940987,None
53553,109941089,Persona amb un futur prometedor
53554,109941172,None
53555,109941383,None
53556,109941571,None
53557,109941787,None
53558,109941964,Militar que té el comandament en una unitat militar
53559,109942275,Soldat entrenat per a fer incursions en terreny enemic
53560,109942431,Persona que expressa la seva opinió sobre un tema en els mitjans de comunicació
53561,109942587,None
53562,109942697,None
53563,109942871,None
53564,109942970,None
53565,109943239,None
53566,109943541,None
53567,109943811,None
53568,109944022,None
53569,109944160,None
53570,109944337,None
53571,109944430,None
53572,109944529,None
53573,109944677,None
53574,109944763,Membre del govern d''un ajuntament
53575,109944931,None
53576,109945021,None
53577,109945223,None
53578,109945319,Partidari del comunisme
53579,109945603,Membre del partit comunista
53580,109945745,None
53581,109945905,Persona que acompanya freqüentment a una altra
53582,109946278,None
53583,109946437,None
53584,109946574,None
53585,109946672,None
53586,109946814,None
53587,109946957,None
53588,109947127,None
53589,109947232,Persona que compon obres musicals
53590,109949946,None
53591,109950150,None
53592,109950318,None
53593,109950457,None
53594,109950728,None
53595,109950917,None
53596,109951070,Persona que ha estudiat la ciència de la informàtica
53597,109951274,None
53598,109951524,None
53599,109951616,None
53600,109951717,None
53601,109951835,None
53602,109951953,None
53603,109952163,None
53604,109952393,None
53605,109952539,Persona que dirigeix una orquestra
53606,109953052,None
53607,109953178,None
53608,109953275,None
53609,109953350,None
53610,109953483,None
53611,109953615,None
53612,109953775,None
53613,109953965,None
53614,109954081,None
53615,109954246,None
53616,109954355,None
53617,109954479,None
53618,109954639,None
53619,109954804,None
53620,109954879,None
53621,109955015,None
53622,109955406,None
53623,109955517,None
53624,109955643,None
53625,109955781,Representant al Congrés dels Diputats
53626,109955944,None
53627,109956035,Porveïdor (especialment de narcòtics)
53628,109956147,(normalment en plural) Persona que és influent i a la qual et trobes vinculat d''alguna manera (per família o amistats)
53629,109956387,None
53630,109956578,None
53631,109956780,None
53632,109957013,None
53633,109957156,Persona d''idees tradicionals
53634,109957523,None
53635,109957614,None
53636,109957834,None
53637,109958133,None
53638,109958292,None
53639,109958447,None
53640,109958569,None
53641,109958724,None
53642,109958892,None
53643,109959142,None
53644,109959258,None
53645,109959387,Partidari del govern constitucional
53646,109959527,None
53647,109959658,None
53648,109959797,Un diplomàtic encarregat pel govern d''un estat de protegir els interessos comercials i dels sues ciutadans en un estat estranger
53649,109960001,None
53650,109960117,Persona que serveix de relació entre altres
53651,109960315,None
53652,109960417,None
53653,109960545,None
53654,109960688,None
53655,109960891,(dret) una de les parts d''un contracte
53656,109961012,None
53657,109961198,None
53658,109961331,None
53659,109961469,None
53660,109961605,None
53661,109961739,None
53662,109961889,None
53663,109961999,None
53664,109962214,None
53665,109962414,None
53666,109962612,None
53667,109962789,None
53668,109962966,Persona que compleix una sentència de presó
53669,109963159,None
53670,109963320,None
53671,109963574,None
53672,109963680,None
53673,109963773,None
53674,109963914,None
53675,109964064,None
53676,109964202,None
53677,109964315,None
53678,109964411,None
53679,109964659,None
53680,109964805,None
53681,109965021,None
53682,109965134,None
53683,109965424,None
53684,109965515,None
53685,109965625,None
53686,109965787,None
53687,109965905,None
53688,109965985,"Un funcionari públic, un metge, que s''ocupa de qüestions sobre la mort no natural de persones"
53689,109966139,Oficial sense graduació militar
53690,109966255,None
53691,109966470,None
53692,109966554,None
53693,109966710,None
53694,109966941,None
53695,109967063,None
53696,109967159,None
53697,109967270,None
53698,109967406,None
53699,109967555,None
53700,109967816,None
53701,109967967,None
53702,109968128,None
53703,109968259,None
53704,109968433,None
53705,109968549,None
53706,109968652,None
53707,109968741,None
53708,109968845,Persona que aconsella sobre temes personals
53709,109969062,None
53710,109969218,Home noble que té el títol nobiliari de comte
53711,109969375,None
53712,109969491,None
53713,109969589,None
53714,109969718,None
53715,109969869,None
53716,109970088,None
53717,109970192,None
53718,109970295,None
53719,109970402,Dona noble que té el títol de comte
53720,109970493,None
53721,109970699,None
53722,109970822,None
53723,109970963,None
53724,109971047,None
53725,109971135,Persona del camp
53726,109971273,Persona del camp
53727,109971385,None
53728,109971595,None
53729,109971682,None
53730,109971839,None
53731,109972010,None
53732,109972157,Persona que dissenya roba
53733,109972458,None
53734,109972587,None
53735,109972661,None
53736,109972946,None
53737,109973072,None
53738,109973209,None
53739,109973422,None
53740,109973490,None
53741,109973624,None
53742,109973749,None
53743,109973903,None
53744,109974054,None
53745,109974177,None
53746,109974278,None
53747,109974496,None
53748,109974648,Persona que realitza un treball bàsicament manual
53749,109975425,Artista amb gran habilitat pels treballs manuals
53750,109975630,None
53751,109975806,None
53752,109975933,None
53753,109976024,None
53754,109976119,None
53755,109976283,None
53756,109976429,Ésser humà
53757,109976551,None
53758,109976728,Una persona que té dret a demanar diners al deutor; algú que exigeix ??el compliment d''una obligació
53759,109976917,None
53760,109977082,None
53761,109977178,None
53762,109977326,None
53763,109977520,None
53764,109977660,Persona que sovint vulnera la llei
53765,109978442,None
53766,109978566,None
53767,109978697,None
53768,109978889,None
53769,109979072,None
53770,109979321,Persona que exposa una opinió argumentada
53771,109979589,Persona dedicada professionalment a la crítica
53772,109979913,None
53773,109979985,None
53774,109980090,None
53775,109980275,None
53776,109980458,None
53777,109980658,None
53778,109980805,None
53779,109980985,None
53780,109981092,None
53781,109981183,None
53782,109981278,Muller d''un príncep
53783,109981365,None
53784,109981540,None
53785,109981740,None
53786,109981834,None
53787,109981939,None
53788,109982013,None
53789,109982152,None
53790,109982277,None
53791,109982370,None
53792,109982525,None
53793,109982760,None
53794,109982873,None
53795,109983053,None
53796,109983214,None
53797,109983314,None
53798,109983444,None
53799,109983572,Eclesiàstic que s''encarrega d''una parròquia
53800,109983889,None
53801,109984047,None
53802,109984187,None
53803,109984298,None
53804,109984659,None
53805,109984960,None
53806,109985075,Persona que busca el consell d''un professional
53807,109985207,None
53808,109985279,None
53809,109985470,None
53810,109985577,None
53811,109985683,None
53812,109985809,None
53813,109985978,None
53814,109986189,Persona que va amb bicicleta
53815,109986450,None
53816,109986532,None
53817,109986700,None
53818,109986904,None
53819,109987045,None
53820,109987161,None
53821,109987239,Títol que es donava a l''emperador de Rússia
53822,109987573,Muller o viuda del tsar
53823,109987696,None
53824,109987927,None
53825,109988063,Pare (familiar)
53826,109988216,None
53827,109988311,None
53828,109988392,None
53829,109988493,None
53830,109988597,None
53831,109988703,None
53832,109988918,None
53833,109989045,Terme d''argot per designar una dona jove
53834,109989168,None
53835,109989290,Dona refinada
53836,109989502,Persona que balla
53837,109990415,None
53838,109990690,None
53839,109990777,None
53840,109990904,None
53841,109991026,None
53842,109991285,None
53843,109991406,None
53844,109991530,None
53845,109991740,None
53846,109991867,Persona que mereix una afecció especial
53847,109992138,None
53848,109992238,None
53849,109992331,None
53850,109992429,None
53851,109992538,Persona que participa en una cita
53852,109992746,Pintor que no té habilitat
53853,109992837,Descendent femení directe
53854,109993040,Dona del fill
53855,109993122,None
53856,109993252,None
53857,109993651,None
53858,109993822,None
53859,109993901,None
53860,109994119,None
53861,109994319,None
53862,109994400,None
53863,109994520,Membre de l''Església inferior al sacerdot
53864,109994673,Membre no ordenat de l''església protestant que assisteix el sacerdot
53865,109994808,Dona diaca (en la religió protestant)
53866,109994878,None
53867,109994943,Gent que ja no viu
53868,109995253,None
53869,109995398,None
53870,109995573,None
53871,109995757,None
53872,109995829,None
53873,109995925,None
53874,109996039,None
53875,109996149,None
53876,109996304,None
53877,109996481,None
53878,109996636,None
53879,109996784,None
53880,109996920,None
53881,109997068,None
53882,109997212,None
53883,109997404,None
53884,109997622,"Una persona que deu a un creditor, algú que té l''obligació de pagar un deute"
53885,109997834,Persona que realitza una cosa per primera vegada
53886,109997939,None
53887,109998101,Persona que realitza una estafa
53888,109998788,None
53889,109998907,Persona que es dedica al món de la decoració
53890,109999036,None
53891,109999135,None
53892,109999443,None
53893,109999532,Algú que no compleix una obligació econòmica
53894,109999683,None
53895,109999795,None
53896,110000007,None
53897,110000158,Advocat que representa la defensa en un judici
53898,110000294,None
53899,110000459,None
53900,110000616,None
53901,110000787,None
53902,110000945,None
53903,110001058,None
53904,110001217,None
53905,110001481,None
53906,110001647,None
53907,110001764,None
53908,110001882,None
53909,110002031,Partidari de la democràcia
53910,110002151,"Membre d''un dels dos grups que dominen la vida política dels Estats Units, el partit demòcrata"
53911,110002257,None
53912,110002477,None
53913,110002644,None
53914,110002760,None
53915,110002982,Algú que mostra un article a un possible comprador
53916,110003120,None
53917,110003283,None
53918,110003476,None
53919,110003575,None
53920,110003782,None
53921,110003870,None
53922,110004019,None
53923,110004171,None
53924,110004282,None
53925,110004539,None
53926,110004718,None
53927,110004804,None
53928,110005006,None
53929,110005163,None
53930,110005280,None
53931,110005548,None
53932,110005721,None
53933,110005934,Membre electe d''una cambra o parlament
53934,110006081,None
53935,110006177,None
53936,110006337,None
53937,110006511,None
53938,110006748,None
53939,110006842,"Persona que abandona un partit, país, etc. per a passar al bàndol contrari"
53940,110007109,None
53941,110007511,None
53942,110007684,None
53943,110007809,None
53944,110007995,None
53945,110008123,None
53946,110008254,None
53947,110008388,None
53948,110008535,None
53949,110008716,None
53950,110009162,None
53951,110009276,Oficial de policia que investiga crims
53952,110009484,Un investigador contractat o empleat en l''obtenció de la informació que no està fàcilment disponible al públic
53953,110009671,None
53954,110009926,None
53955,110010062,None
53956,110010243,None
53957,110010400,None
53958,110010525,None
53959,110010632,None
53960,110010767,None
53961,110010864,None
53962,110010977,None
53963,110011074,None
53964,110011360,None
53965,110011486,None
53966,110011659,None
53967,110011785,None
53968,110011902,Persona que governa un territori abusant de la seva autoritat
53969,110012244,None
53970,110012377,None
53971,110012484,None
53972,110012713,None
53973,110012815,None
53974,110012989,None
53975,110013114,None
53976,110013242,None
53977,110013399,None
53978,110013614,None
53979,110013811,None
53980,110013927,Un funcionari que es dedica a les negociacions internacionals
53981,110014658,None
53982,110014771,None
53983,110014939,"Persona que dirigeix, regeix, governa o comanda"
53984,110015215,Persona que supervisa els actors i dirigeix l''acció en una podrucció
53985,110015485,Persona que forma part d''una junta de direcció
53986,110015607,None
53987,110015792,None
53988,110015897,None
53989,110016103,None
53990,110016954,None
53991,110017190,None
53992,110017272,None
53993,110017422,None
53994,110017664,None
53995,110017794,None
53996,110017890,Una persona obligada a fugir de casa o del país
53997,110018021,Persona que es mostra contrària a alguna norma establerta
53998,110018373,None
53999,110018532,None
54000,110018653,None
54001,110018747,None
54002,110018861,None
54003,110019072,None
54004,110019187,None
54005,110019308,None
54006,110019406,None
54007,110019552,Persona que practica el submarinisme amb escafandre
54008,110019733,None
54009,110019888,None
54010,110020031,None
54011,110020366,None
54012,110020533,Dona que anteriorment havia estat l''esposa d''un home
54013,110020670,Un advocat especialitzat en matèria de dret de família i que s''ocupa de divorcis
54014,110020807,None
54015,110020890,Persona amb autorització acadèmica per exercir la medicina
54016,110021892,Persona que ha cursat el doctorat
54017,110022111,"Persona declarada autoritat en qüestions de fe i moral per l''Esglèsia Catòlica, Apostòlica i Romana"
54018,110022645,None
54019,110022759,None
54020,110022908,None
54021,110023039,None
54022,110023129,None
54023,110023264,Títol que tenia el príncep o el magistrat suprem de les repúbliques de Venècia i Gènova
54024,110023381,None
54025,110023506,None
54026,110023656,None
54027,110023885,None
54028,110024025,None
54029,110024119,Persona assalariada que realitza feines domèstiques
54030,110024362,None
54031,110024621,None
54032,110024784,None
54033,110024937,None
54034,110025060,None
54035,110025195,Tractament de respecte cap a un home
54036,110025295,None
54037,110025391,None
54038,110025487,None
54039,110025635,None
54040,110025730,None
54041,110026058,None
54042,110026261,None
54043,110026367,None
54044,110026553,Persona encarregada de vigilar i mantenir l''entrada d''un edifici
54045,110026763,None
54046,110026976,None
54047,110027105,None
54048,110027246,Persona que s''assembla molt físicament a alguna persona (especialment un actor)
54049,110027476,None
54050,110027590,None
54051,110027798,None
54052,110027953,None
54053,110028123,None
54054,110028289,None
54055,110028402,None
54056,110028541,None
54057,110028638,None
54058,110028765,None
54059,110028977,None
54060,110029068,Artista especialitzat en el dibuix
54061,110029269,Persona que dibuixa plans d''edificis o màquines
54062,110029429,None
54063,110029729,None
54064,110029831,None
54065,110029985,None
54066,110030147,None
54067,110030277,Autor d''obres de teatre
54068,110032190,None
54069,110032342,None
54070,110032524,None
54071,110032676,None
54072,110032884,None
54073,110032987,None
54074,110033082,None
54075,110033225,None
54076,110033412,None
54077,110033572,None
54078,110033663,None
54079,110033888,None
54080,110034020,None
54081,110034201,None
54082,110034614,None
54083,110034785,None
54084,110034906,Operador d''un vehicle de motor
54085,110035314,None
54086,110035430,None
54087,110035655,None
54088,110035809,None
54089,110035952,Addicte als narcòtics
54090,110036135,None
54091,110036266,None
54092,110036444,None
54093,110036574,None
54094,110036692,Batonista de percussió
54095,110036802,None
54096,110036929,None
54097,110037080,None
54098,110037194,None
54099,110037385,None
54100,110037588,None
54101,110037922,None
54102,110038119,None
54103,110038226,None
