jokalari	3	asteburu oro, pastoralean jokalari modura jardungo duten 70 herritarrak biltzen dira	n	eus-30-10415638-n
abertzale	1	abertzaleen arteko elkarlanaren garrantzia nabarmendu zuen Joseba Egibar EAJko bozeramaileak	n	eus-30-10407310-n
parlamentari	1	bestalde, EHko parlamentariek bukatzear dagoen ekitaldi politikoaren azterketa egin zuten atzo	n	eus-30-10400309-n
jabe	3	Mecanizados Alberdi enpresaren jabea Miguel Alberdi da	n	eus-30-10388924-n
nagusi	7	gasolindegietako nagusien aburuz, orain arte Espainiako Gobernuak hartutako neurriak ezerezak izan dira	n	eus-30-10388924-n
aurkari	3	baina hiru kilometro beherago agerian utzi zuen ez dela garaitezina, ez dagoela bere aurkarien gainetik	n	eus-30-10379620-n
langile	6	telefono guneko langilea da	n	eus-30-10378412-n
amona	4	amona zurrungaria!, pentsatzen du Juttak	n	eus-30-10377021-n
funtzionario	1	soldatei dagokienez, EAEko funtzionarioek azken 12 urteetan eros-ahalmenaren %11 galdu dute	n	eus-30-10372373-n
epaile	4	euria eta txingorra zela eta, epaileek lasterketa neutralizatzea erabaki zuten	n	eus-30-10372076-n
emakume	4	utziozu eserlekua emakume horri!	n	eus-30-10332953-n
andre	4	auzoko mutxurdin batek esan zuen behin ea ez ote zen zoroetxetik aldegin eta apaizez jantzirik etorritako norbait, baina jende gehienak txolintzat jo zuen andrea	n	eus-30-10332953-n
ama	5	Pakita Lopez Aldazabal alabak hartu zuen orduan amaren ardura	n	eus-30-10332385-n
eredu	7	Aznarri Jospin eta Blair eredutzat hartzeko eta elkarrizketa bultzatzeko eskatu zion	n	eus-30-10324851-n
adibide	7	jokalari gazte ugarik parte hartzen du; Andres Nocioni da horren adibide argienetakoa, hamabost urte zituenerako egin zuen debuta Argentinako txapelketan	n	eus-30-10324851-n
jaun	7	Aznar jaunak sofisma ero bat aplikatzen du: ETAk erailtzen du, eta krimen horren ardura EAJri leporatzen dio	n	eus-30-06341340-n
ministro	2	bileran ez zuten parte hartu DUP alderdi unionista erradikaleko bi ministroek	n	eus-30-10320863-n
taldekide	3	izena, Ainhoa, Ainhoa Gozategi taldekidearen omenez jarri diote diskoari	n	eus-30-10307234-n
alkate	1	alkateak baimena eman zuen saltoki guztiak 17:30ean ixteko	n	eus-30-10303814-n
mutil	8	etxeko lanetaz gain kortakoak ere egin zituen mutilak goiz hartan	n	eus-30-10292192-n
mutil	7	Irakasleek uste dute neskak eta mutilak berdin tratatzen dituztela, baina ohituraz maskulinotzat jo diren curriculum ikasketetan irakasleak gogotsuago aritzen dira mutilekin neskekin baino	n	eus-30-10285313-n
bizitza	11	Ondorengo hamar segundutan dena oso azkar gertatu zen eta ez zen bizitza hura salbatzerik izan	n	eus-30-10260706-n
ikasle	2	ikasketak euskaraz egin dituzten ikasleen portzentaia areagotu da	n	eus-30-10251779-n
abokatu	2	haien abokatuak salatu du ez dela kontuan izan adin txikikoak izatea, eta, haien eskubideak urratu direla hasieratik	n	eus-30-10249950-n
lurjabe	1	joan den otsailean hasi ziren istiluak gerra beteranoen eta lurjabe zurien artean	n	eus-30-10245639-n
senide	3	askorentzat 'ezezaguna den' euskal presoen eta senideen egoera salatu zuen	n	eus-30-10235549-n
bahitzaile	1	bahitzaileak lau haur aske jarri zituen egunean zehar	n	eus-30-10230801-n
legelari	2	eskaintzaileek Erregistroaren ardura duen legelariak emandako ziurtagiriaren kopia aurkez dezakete nortasuna egiaztatzeko eskatu diren agirien ordez	n	eus-30-10227985-n
epaile	2	legean oinarrituriko administrazio-izaerako erabakiak epaileek ez dute bertan behera uzterik	n	eus-30-10225219-n
juje	1	jujeek erabaki zuten epaiketa datorren irailaren 14era atzeratzea	n	eus-30-10225219-n
magistratu	1	juratu batek ez badu onartzen , ordezkoari deituko dio magistratuak	n	eus-30-10225219-n
kazetari	3	gero kazetariekin hitz egin zuen, eta Jose Maria Aznarren adierazpenei erantzun zien	n	eus-30-10224578-n
atezain	5	neska gaztea ariko da atezain eta garbiketa lanetan eta kultur dinamizatzaile gisa, berriz, idazkari zegoena	n	eus-30-10219577-n
probokatzaile	1	EHk aurreko asteko atxiloketak, eta Bilboko jaietan jarrera probokatzailea izan zutela esan zuen	n	eus-30-10209246-n
informatzaile	1	gure informatzaileak eskainitako datuak egiazkoak direla baieztatu behar dizut	n	eus-30-10205985-n
titular	1	Foru Dekretu honen arabera osagarriaren esleipena hartzen dute lanpostuen titularrek	n	eus-30-10202624-n
senar	1	garbi zegoen Arrateren senarra maitale batekin egon zela	n	eus-30-10193967-n
itxaropen	8	Euskal Herrian bazen Olanoren itxaropena	n	eus-30-10184946-n
jabe	1	Nigeriako presidentea presionatzeko asmoa zuten hark jabe zurien lurren okupazioekin buka dezan	n	eus-30-10389398-n
nagusi	17	ezerk ez ditu gehiago lotzen etxeko nagusiaren bihotza eta bere emaztearena aurrez aipatutako arauak gordetzeak baino	n	eus-30-10389398-n
jabe	4	oraingoan ez naiz ni galtzailea izanen, ez behintzat Magnum 45 honen jabe izan bitartean	n	eus-30-10180178-n
jabe	4	baserri horren jabetzaren mugakide direnak titularrak auzitara eraman dituzte	n	eus-30-10180178-n
estatuburu	1	Txileko estatuburu ohiari bahiketa delituaren koegilea izatea leporatu diote	n	eus-30-10164747-n
arduradun	1	Wiranto jenerala Indonesiako armadaburua zen, eta, beraz, Ekialdeko Timorko segurtasunaren arduraduna	n	eus-30-10162991-n
segalari	1	Beran jokatuko da Euskal Herriko Sega Txapelketaren finala , eta lau segalari ariko dira txapelaren bila	n	eus-30-10161363-n
ijito	1	etxetik atera eta ijitoek zirkoa jarria zuten tokiraino ailegatu nintzen	n	eus-30-10154186-n
gimnasta	1	sei aldiz igo da podiumera gimnasta errusiarra	n	eus-30-10153594-n
mutil	6	Bigarren Mailan Sadarren eginiko azken entrenamendua eta partidutxoa izan daiteke atzo Lotinaren mutilek egin zutena	n	eus-30-10153414-n
gida	5	ez da deliberatua izan nor izango den Harispe pastoraleko errejenta, erran nahi baita aktoreen gidaria	n	eus-30-10151570-n
gerrillari	1	guztira bederatzi lagun hil zituzten gerrillariek bi atentatu horietan	n	eus-30-10150556-n
guardia	1	une hartan egoitzaren aurrean zegoen guardia batek telefonoz hots egin zien kideei, esanez tiroka ari zitzaizkiela	n	eus-30-10150415-n
funtzionario	2	azkenaldian funtzionarioak preso hauen ziegetara sartu eta indarrez zutik jartzen dituzte	n	eus-30-10149867-n
amona	3	gurasoek eta amonak Koreako jantzi tradizional koloretsuak janzten dituzte	n	eus-30-10142747-n
lagun	11	nire lagunak ezin izan zuen bion semearen heriotza jasan	n	eus-30-10130686-n
neska	7	mezuarekin Aitor bidali eta Loidisaletxeren neska konkistatzera doa	n	eus-30-10130686-n
neska	5	80 udaberri baditu ere neska galanta dugu amona	n	eus-30-10130447-n
neska	4	behin Las Vegasen neska gaztea agertu zen amuarena eginez mahaian	n	eus-30-10129825-n
guraso	1	guraso batek atelekatzen duenean umea	n	eus-30-10126806-n
jendarme	1	atea gakordez apurtu eta zortzi edo hamar auzoko sartu dira, bi jendarmerekin batera	n	eus-30-10123122-n
jokalari	1	amuak dira, kasinoko jokalariak, hain zuzen ere, eta bezeroen ondoan esertzen dira bakarrik egon ez daitezen	n	eus-30-10118844-n
lagun	10	Park Chang-yong da nire lagunik onena	n	eus-30-10112591-n
aita	7	Antoine Lavoisier 'Kimikaren aita' izan zen flogistoaren teoria behera bota zuena	n	eus-30-10107303-n
hegal	28	batez ere hiru jokalari fitxatu nahi ditugu: base bat Javi Rodriguez utzita doa, hegal bat eta pibot bat	n	eus-30-10105733-n
aita	6	Dabid sasi gerlari bat zen eta emeki emeki eginen du leinu guzien batasuna, ordutik aita gisa hartua izan da	n	eus-30-10102800-n
arrantzale	1	horri gehitu behar zaizkio arrantzaleen bizitzak dituen zailtasunak	n	eus-30-10093658-n
neska	3	eskola orduko errekreotan neskek tortoliska jolasten zuten	n	eus-30-10084295-n
aita	8	aita Hiriart-Urruty zenak eman zion Baionako Elizaren on-iritzia	n	eus-30-10081204-n
aita	4	ba gu ez gara joango aitak oporrak hartu arte -azaldu zuen Joanak-	n	eus-30-10080869-n
ekonomilari	1	ekonomilari batzuentzat, berreskurapena txikiegia izan da eta beherakada handiagoak izan daitezke	n	eus-30-10043643-n
drogazale	2	espetxeetan oso jende pobrea dago, arazo sozialekin, drogazaleak , eta legez kanpoko emigrante asko	n	eus-30-10035952-n
gidari	3	auto oso lehiatsuen gidari izateaz gain, lasterketaren tokia erabat ongi ezagutzen dute	n	eus-30-10034906-n
atezain	3	aspaldian, Donostia aldean etxe askok zuten atezaina	n	eus-30-10026553-n
mediku	2	oso gaizki sentitu nintzen eta medikura joan nintzen	n	eus-30-10020890-n
ikasle	1	Freuden ikasle bazen ere, irauli egiten du maisuaren zientzia	n	eus-30-10016103-n
zuzendari	3	administrazio Kontseiluak aurkeztuko dituen beste asmoen artean konpainiako 18 zuzendarirentzako stock options egitasmoa dago	n	eus-30-10015485-n
diputatu	1	Ramon Rabanera Arabako diputatu nagusiak, bestalde, adierazi du eskatu duela lantalde teknikoa berriro biltzeko	n	eus-30-10005934-n
ordezkari	4	ebazpenaren berri ematea ogasun zinegotziari dagokio, alkatearen ordezkari gisa	n	eus-30-10005280-n
manifestari	1	protesta ibilaldi bat egin zuten 40.000 manifestarik	n	eus-30-10002760-n
demokrata	2	demokrata eta errepublikanoen abokatuek Floridako botoen inguruan alegazioak aurkeztu dituzte	n	eus-30-10002151-n
demokrata	1	lehen egin beharra demokratak berriz elkarrekin mintzatzen hastea da, elkarrekin irtenbideak atzemateko	n	eus-30-10002031-n
hil	2	gertakari honen berri Errusiako Larrialdi Egoeretako Ministerioak zuen eman, baina hil bat eta zenbait zauritu izan zirela zehaztu aurretik	n	eus-30-09994943-n
bihotz	8	ene bihotza!	n	eus-30-09991867-n
aitatxo	1	orain amatxo zegoen oso haserre eta kopetilun eta aitatxoren kontra hasi zen oso altu buila egiten	n	eus-30-09988063-n
txirrindulari	1	euria eta txingorra jasan behar izan zituzten txirrindulariek, eta epaileek lasterketa neutralizatzea erabaki zuten	n	eus-30-09986189-n
epaile	1	Zinemaldiko Sail Nagusiko epaimahaian izango da epaile	n	eus-30-10066732-n
kabo	1	lasaitasunezko irribarrea agertu zen kaboaren aurpegian	n	eus-30-09966139-n
kontsul	1	Nikaraguako kontsula Espainian izana da	n	eus-30-09959797-n
zuzendari	2	Ituren-Zubietako Zanpantzar konpartsaren zuzendariak, sistima honetako pita duen adar bat jotzen du, taldearen koreografia aldaketak zuzentzeko	n	eus-30-09952539-n
atezain	2	hoteleko atezaina zoriontsua zen sasoi batean, orain zapalduta eta makurtuta ikusten du bere burua	n	eus-30-09951953-n
bikote	8	errioxarraren tokian Asier Olaizola ariko da, eta Oscar Lasa hartu du bikote	n	eus-30-10402417-n
entrenatzaile	1	klubak konfirmatu ez duen arren , badirudi Edorta Murua izango dela bigarren taldeko entrenatzaile berria	n	eus-30-09931640-n
ume	15	Israelgo umeak	n	eus-30-09918762-n
haur	5	haurra ematen duzu honelakoak egiten dituzunean	n	eus-30-09918554-n
ume	6	utzi umearen jarrera izateari	n	eus-30-09918554-n
haur	7	familia bizitza normala nahi dugu, hobeki bizi nahi dugu, eta gure haurrak handitzen ikusi nahi ditugu	n	eus-30-09918248-n
ume	12	gaur egungo umeak beste joku batzuekin dibertituko dira, baina garai hartakoak ere ez zuten aspertzeko astirik	n	eus-30-09917593-n
haur	8	eragiketa matematikoak haurrei irakasteko modu grafiko ohikoena marrubi-pastelen marrazkien bidezkoa izan omen da	n	eus-30-09917593-n
xakelari	1	Anand indiarra zen xakelaririk onena, eta jendeak pentsatzen zuen hau izango zela Kasparoven oinordekoa	n	eus-30-09915834-n
lehen	0	Egiptoko eta Siriako lehendakariek, berriz, herri arabiarren arteko goi bilera bat eskatu zuten	n	eus-30-09906986-n
presidente	7	estrategia polizialaren porrota onartzeko eskatu zion Espainiako Gobernuko presidenteari	n	eus-30-09906986-n
kantziler	1	Blair Alemaniako kantzilerrarekin, Gerhard Schroederrekin, elkartu zen ostegun gauean	n	eus-30-09906986-n
irabazle	5	Astillero irabazle izan da Getxon, minutu erdi baino gehiago kendu zioten Oriori	n	eus-30-09906704-n
txapeldun	2	dirua nabarmen irten zen Doneztebeko txapeldunaren alde, baina ez zuten inondik ere asmatu	n	eus-30-09906704-n
kasu	6	hizkuntzarako erabat ezindua dagoenean ezer gutxi egin dezakegu, baina kasu asko dira erabateko ezintasuna baino, alderdi batzuk kalteturik dauzkatenak	n	eus-30-09898892-n
garraiolari	3	garraiolarien greba ia erabatekoa izan da Hego Euskal Herrian	n	eus-30-09897696-n
hautagai	2	Alberto Fujimori lehendakaria zen hautagai bakarra, oposizioko Alejandro Toledo erretiratu baitzen	n	eus-30-09889691-n
enpresaburu	1	lanerako aliantza baten bidez, sindikatuak eta enpresaburuak mahai baten inguruan biltzea lortu zuen	n	eus-30-09882716-n
anaia	2	Auñongo komentuko profesio liburuan Anai Martinek sinatutako orria berrogeita bat urtez egon zen bertan	n	eus-30-09876892-n
anaia	4	Mirenek bi anaia ditu	n	eus-30-09876454-n
neska	1	neska, ez zekinat zein deabruk hartuta hagon	n	eus-30-09875663-n
mutil	4	nire mutila, hilik zegoen	n	eus-30-09871364-n
boxeolari	1	Winstone ezagun egin zen batez ere Vicente Saldivar boxeolari mexikarraren aurka egindako hiru borroka handiengatik	n	eus-30-09870208-n
bihotz	7	ene bihotza!	n	eus-30-09849598-n
defentsa	9	ohiko taktika defentsiboa zelairatuko du: bost defentsa, hiru erdilari, erdi-punta bat eta aurrelari bat	n	eus-30-09830194-n
haur	2	familiako haurra	n	eus-30-09827519-n
auditore	1	Auditorearen jarrera berretsi egin izaten du presidenteak	n	eus-30-09822955-n
atleta	1	Karibeko atletek jauzi handia egin dute erreleboetan	n	eus-30-09820263-n
kirolari	1	hamasei egunez, mundu osoko 10.200 kirolari aritu dira nor baino nor, 28 kirol ezberdinetan Sydneyn	n	eus-30-09820263-n
lagun	3	hizkuntza lan edo ikerketa-tresna duten lagunek Leioan egin zuten bizibidea astebetez	n	eus-30-09816771-n
arkitekto	1	proiektua Mikel Garai arkitektuak egin du	n	eus-30-09805475-n
arkeologo	1	antzinako Egiptoko zibilizazioa aztertzen duten arkeologoek hilobi horiek ikertzen dituzte	n	eus-30-09804806-n
zinegotzi	1	Arrigorriagako zinegotziak esan zuen udalean lortutako akordioa ilusio eta itxaropen sortzaile izan zela	n	eus-30-09782397-n
aurkari	1	botoen %77 zenbatuta, Hugo Chavezek %59,5, Francisco Arias aurkari gogorrenak %37,5 eta Claudio Fermin sozialdemokratak %3 eskuratu dituzte	n	eus-30-09773245-n
gerente	1	errekurtso arrunta aurkez dakioke Industri, Nekazaritza eta Arrantza Saileko Industri, Energi eta Meategien Administraziorako zuzendariari	n	eus-30-10014939-n
eragile	2	abertzaleak bake eszenatoki bat lortuz gero eragile bihurtuko liratekeela azaldu zuen Egibarrek	n	eus-30-09767197-n
akusatu	1	akusatu guztiei desordena publikoak eragitearen delitua leporatzen diete	n	eus-30-09762101-n
errusiar	1	49 soldadu hil direla ziurtatu zuen atzo errusiar ofizial batek	n	eus-30-09728403-n
moro	1	Tanjerko españitar konsulak eskutitz bat bialtzen dio Marruekotako atzerrirako ministroari, moroak Españia`ri egindako iraiñagatik protesta egiñez	n	eus-30-09723361-n
palestinar	1	istiluen aurretik hiletak egin ziren Israelgo soldaduek herenegun hil zituzten lau palestinarren omenez	n	eus-30-09713357-n
musulman	1	musulmanek egunean bost aldiz errezatzen dute, etxean edo meskitan	n	eus-30-09682291-n
langile	2	gauerditik goizeko zortziak bitartean ari dira langileak	n	eus-30-09632518-n
aurrelari	4	Noe, Abrahan, Jakob, Jesukristoren aurrelariak izan zirenak	n	eus-30-09627117-n
herritar	5	giza eskubideen eta herritarren eskubideen aldarrikapena	n	eus-30-09625401-n
gizonezko	2	gizonezko bat atxilotu dute, Sarah Payne neskatoaren hilketagatik	n	eus-30-09624168-n
gizon	10	gizon bat tiroz hil dute Belfasten	n	eus-30-09624168-n
agintari	1	dagokion agintariaren menpe garatuko da babes zibileko boluntarioen lana	n	eus-30-09623038-n
lider	2	hamar urteko espetxe zigorra eskatu du fiskalak Fethullah Gulen lider islamistarentzat	n	eus-30-09623038-n
buruzagi	9	Hernandok biktimismo zinikoa egiteari uzteko eskatu zien atzo Joseba Egibar eta Xabier Arzalluz buruzagi jeltzaleei	n	eus-30-09623038-n
gazte	1	gazte bat ikusi nuen sartzen, nire adinekoa gutxi gorabehera	n	eus-30-09622049-n
jatorri	12	Israelgo Legebiltzarreko jatorri arabiarreko hamabi diputatuetako bat zara	n	eus-30-09621232-n
herritar	4	moldatze lanen kontra agertu da Berako herritar talde bat	n	eus-30-09620078-n
aurpegi	7	atzo ikusi zituzten aspaldiko partez taldekideak tartean hiru aurpegi berri ziren	n	eus-30-09618957-n
aditu	2	Ukraina bertako eta atzerriko adituek diotenez, 2.000-5.000 milioi dolar bitartean beharko dira zentrala ixteko	n	eus-30-09617867-n
ingeniari	1	Txernobilgo zentral nuklearreko ingeniariek gelditu egin zuten martxan zegoen zentraleko azken erreaktorea	n	eus-30-09615807-n
guardia	10	Protecsako guardiek kurtsoko lehen ikastaroa eskaini dute dagoeneko	n	eus-30-09614684-n
egile	2	Herriaren Armada Berria izeneko talde komunista izan liteke atentatuaren egilea, Poliziaren arabera	n	eus-30-09614315-n
hautagai	1	Giroa irabazteko hautagaien artean Gilberto Simoni eta Stefano Garzelli kokatu dira lehen lerroan	n	eus-30-09890749-n
jainko	3	malenkoniatsu sentituko balitz edo zantzu txarren bat ikusiko balu, segidan egingo ditu jainkoak baretzeko zeremoniak	n	eus-30-09505418-n
Afrika	1	Afrika ifarraldean Saharako Desertua dago	n	eus-30-09189411-n
Europa	1	bonba batek hamar atzerritar zauritu zituen, guztiak Ekialdeko Europako herritarrak	n	eus-30-09275473-n
Asia	1	Kang Yong-Koo eta Kang Ji-Koo bikiak Seul-en bizi dira, Hego Koreako hiriburuan, Asiako ekialdean	n	eus-30-09207288-n
Ebro	1	tropa musulmanak Ebro aldetik Arabara sartu ziren	n	eus-30-09271415-n
iturri	15	lurra iragazkorra bada, oso maila sakonetara heldu liteke ura, lur azpiko korronteak osatuz: korronte horiek kanporatu egingo dira gero, iturri, ibai, geiser eta abar bihurturik	n	eus-30-09443453-n
ibai	1	bi ibai hauek aproposak dira amuarrainak arrantzarako ere	n	eus-30-09411430-n
lehor	1	narrastiek ez zuten jadanik uretan erruten; lehorrean baizik	n	eus-30-09334396-n
lur	7	bila ibili ziren lurreko sakonunea aurkitu zuten arte	n	eus-30-09334396-n
landa	3	bigarren inausketa, berriz, saila landatu eta handik 13-15 urtera egin behar da	n	eus-30-09260907-n
lur	6	lurrak emankortasuna galdu zuen	n	eus-30-09335240-n
lur	6	lurraren azala estaltzen duena eta landare-hazkundearen euskarria da lurzorua	n	eus-30-09335240-n
itsaso	1	urrutiko hondartzaren batean ehunka balea itsasoaren altzotik ihesian lehorrera beren egunak bukatzera etortzen dira	n	eus-30-09426788-n
ur	10	ur basatiek beldurtzen naute gehienetan	n	eus-30-09225146-n
planeta	1	benetako data ezagutzen saiatuko da, zenbait zantzu, auzokoen adierazpenetan eta planeten, ilargiaren eta izarren egoeretan oinarrituz egingo du	n	eus-30-09394007-n
mundu	2	mundua eguzkiaren inguruan mugitzen da	n	eus-30-09270894-n
Lurra	1	lurraren kontra tupust egitean, zerua piztu egiten da une batean eta mila argi-puska zirimolatzen dira airean	n	eus-30-09270894-n
penintsula	1	Mundu Gerraren amaieran zatitu zen bitan Koreako penintsula, EEBBak eta Sobiet Batasun ohia ados jarri ez zirelako	n	eus-30-09388848-n
banku	6	banku hareatsu lodien artean, lutita-maila meheak tartekatzen dira	n	eus-30-09213434-n
hondartza	1	urrutiko hondartzaren batean ehundaka balea itsasoaren altzotik ihesian lehorrera beren egunak bukatzera etortzen dira	n	eus-30-09217230-n
koba	1	gure lehen arbasoek kobazuloetan bizi ziren	n	eus-30-09238926-n
begi	9	hasierako eraztun bira luze haiek denboraren igaro neketsua adierazten, beranduago isiltasun eten pare bat euri arrotzarekin, gero eta laburtzenago doan zurrunbiloaren begira inguratu beharra	n	eus-30-09304465-n
aho	8	Entzia inguruko mendietako iturburutik Ebro ibaiaren ahoraino egin zuten ibilaldia	n	eus-30-09362316-n
eremu	13	Saharako eremuetan ere kazkabarra hastera zihoala zirudielarik	n	eus-30-09358751-n
zelai	9	esaten zuenez, lehen 'Kaballeriak' zelaietatik eta soroetatik bidaltzeko erabiltzen zen	n	eus-30-09393605-n
igoera	16	gaurko etapan ez da bakerik izan, hasieratik Espainiako taldeek erritmo bizia ezarri baitute, baina azken igoeran onenak izan gara aurrean	n	eus-30-09437454-n
hegi	3	aspaldi gabe, motokultoreak sartu dituzte, aplikazio anitzekoak, euskal orografiako mendietako hegal aldapatsuetan lan egiteko bereziki diseinatutakoak	n	eus-30-09303528-n
sumendi	1	Sumendiek ere mendiak era ditzakete kraterretik ateratzen den laba solidotu egiten baita eta magma-materiala metatu	n	eus-30-09472597-n
mendi	3	Eli bakarrik dago mendi mortu baten gailurrean	n	eus-30-09359803-n
ibilbide	5	ibilbidean Egues, Ultzama, Elortz, Xulapain, Arakil eta Salado ibaien urak hartzen ditu; 149 km	n	eus-30-09387222-n
bide	20	urakanak ibilitako bidean etxeak suntsiturik geratu ziren	n	eus-30-09387222-n
portu	3	elurra bota eta bota; autora iritsi nintzenean, portua itxita zegoen, eta lanera bueltatu behar nuen	n	eus-30-09386842-n
ate	14	txirrindulariek bigarren mailako Cruz de Hierro mendatea igo beharko dute	n	eus-30-09386842-n
Alpeak	1	hiru amaiera mendian, Hautacam, Mont Ventoux eta Courchevel, eta Alpeak aldenik alde azken astean	n	eus-30-09194357-n
mendi	2	Aralar mendia da mendi guztien artean trikuarrietan txapeldun	n	eus-30-09434345-n
aho	7	geldiketa bikainak egin zituen Athleticeko atezainak, ahoko zuloan eginiko jaurtiketak desbideratuz	n	eus-30-09362469-n
hutsune	4	mitin politiko baten irudi batean jendeak okupatutako maila hutsune handiekin ikusten da	n	eus-30-09379111-n
liga	3	sagardo botilaren azpiko aldean ikus daitekeen liga naturaltasunaren bermea da	n	eus-30-09337406-n
liga	4	beherantz sakatu behar da kafearen liga hondoan gera dadin	n	eus-30-09269972-n
pilo	5	haizeak zuhaitzetatik eroritako hostoak piletan batu zituen	n	eus-30-09270233-n
mundu	6	existitzen den guztia mundukoa besterik ezin da izan	n	eus-30-09466280-n
mutur	20	lorerik ez duen adar mardul bat aukeratu eta 15 cm inguruko muturra ebaki	n	eus-30-09374646-n
mundu	1	intsektuen mundua	n	eus-30-09480809-n
puska	5	granito puska bat behar izan zuen	n	eus-30-09385911-n
zati	10	zientzia modernoaren arabera, materia mota guztia osagai edo zati txikiagoz osaturik dago	n	eus-30-09385911-n
elektroi	1	argiaren eraginez zenbait materialek elektroiak aska ditzake	n	eus-30-09271904-n
masa	3	izotz masa izugarria	n	eus-30-09348055-n
gorputz	6	karga negatibo, edo elektroiak, gorputz batetik bestera aldatzen direnean korronte elektrikoa sortzen dela esaten dugu	n	eus-30-09224911-n
harri	1	manifestariek harriak eta botilak jaurti zizkieten, eta poliziek gas negar eragilea	n	eus-30-09416076-n
eragile	1	baina zein da materiaren aldaketa hauen guztien motore edo eragilea?	n	eus-30-09190918-n
Vietnam	1	Vietnam eta atzerriko langile ugari ari da lanean uholdeek kaltetutakoei laguntzeko	n	eus-30-09163192-n
Venezuela	1	beste 773 kargu publiko ere aukeratu zituen Venezuelako herriak	n	eus-30-09161803-n
Uruguai	1	Bilbao-Bizkaia Ur Partzuergoak Uruguaiko Maldonado departamenturako adjukazio kontratu bat sinatu berri du	n	eus-30-09160295-n
Turkia	1	ez da hor amaitu Turkiako Estatuak islamisten aurka daraman borroka	n	eus-30-09039411-n
Siria	1	Baxar Al Asad Siriako lehendakariak bat egin zuen Hosni Mubaraken goi-bilera eskariarekin	n	eus-30-09033333-n
Suitza	1	Suitzako itzulian nekatuta nenbilen eta erretiratu egin behar izan nuen	n	eus-30-09031653-n
Katalunia	1	egoera larrian dago nazionalismo independentista Katalunian	n	eus-30-09028062-n
Espainia	1	Izaskun Aranburu pasaitarra K-4 500 metroko finalean zortzigarren sailkatu zen atzo Espainiako taldearekin	n	eus-30-09023321-n
Latinoamerika	1	OEAri eskatu diote zigorrak aztertzeko, baina Latinoamerikako herriek ezetz esan dute	n	eus-30-09022831-n
Letonia	1	Letoniako hizkuntz lege berria gaur jarriko da indarrean	n	eus-30-09013074-n
Estonia	1	48 ordu eman zizkien atzo Estoniatik alde egin zezaten	n	eus-30-09012297-n
Bielorrusia	1	Bielorrusiak eta Errusiak diru bakarra izango dute 2005ean	n	eus-30-09011151-n
Portugal	1	Angola 1974 arte, Portugalen kolonia izan zen	n	eus-30-08984788-n
Polonia	1	talde anarkistako kideek su eman zioten atzo goizaldean Poloniak Atenasen duen enbaxadako kide baten autoari	n	eus-30-08982587-n
Peru	1	Venezuela, Kolonbia, Ekuador, Bolivia eta Peruk osatzen dute Andeetako Komunitateak	n	eus-30-08979054-n
Paraguai	1	honen arabera Txile, Argentina, Bolivia, Brasil, Paraguai eta Uruguaiko diktaduretako polizia sekretuek bat egin zuten ezkerreko militanteak atzemateko	n	eus-30-08978343-n
Pakistan	1	Gasherbrum II mendian Felix anaia hil zitzaionetik oso une gogorrak igaro ditu Pakistan aldean	n	eus-30-08975902-n
Nigeria	1	bi urteetan horrelako ezbehar ugari gertatu dira Nigerian oliobideen egoera kaskarrarengatik	n	eus-30-08973776-n
Luxenburgo	1	Espainiako Gobernuak erabaki hori Luxenburgoko Justizia Auzitegiaren aurrean errekurritu zuen	n	eus-30-08960987-n
Libia	1	Jasser Arafat Libiako presidente Muammar el Gaddafirekin adiskidetu zen	n	eus-30-08959683-n
Libano	1	haren hitzetan, Xebaako landetxeak Libanorenak dira eta Israelek lehenbailehen alde egin beharko luke bertatik	n	eus-30-08957381-n
Frantzia	1	Frankiz Breizh erakundeko Pierre Fourelek 'Frantziako populuek lurraldetasunerako eskubidea' dutela aldarrikatu du	n	eus-30-08929922-n
Irak	1	urte horretan beste bost militar britainiar hil zituen Irak inguruan	n	eus-30-08913434-n
Iran	1	Israelen alde espiatzeaz akusatutako 12 lagun espetxera zigortu dituzte Iranen	n	eus-30-08910668-n
Indonesia	1	Timorreko ordezkaritzako kideek azaldu dutenez, Indonesiaren aldeko miliziek Diliko boxeo jimnasioa txikitu zuten	n	eus-30-08907606-n
India	1	azokara sartu ziren eta tiroka hasi ziren, Indiako Gobernuko iturriek adierazi zutenez	n	eus-30-08900535-n
Eskozia	1	Eskozia, Britainia Handia eta beste zenbait lurraldetako sindikatuak daude kongresuan ordezkatuta	n	eus-30-08890097-n
Bolivia	1	Bolivia eta Peruko mugan dago Ilave herria, eta bi lurraldeak lotzen dituzten garraio sareak itxita izan dituzte hilabetez	n	eus-30-08852843-n
Kanada	1	Kanadak ordea, 2010. urteko Neguko Jokoak eskatu ditu	n	eus-30-08820121-n
Kroazia	1	Jugoslaviaren berriz NBEn sartzea pozez hartu dute Kroaziako agintariek	n	eus-30-08815858-n
Jugoslavia	1	Gobernuak genozidiotzat jo zuen Jugoslaviako gerra, eta mila medikuren doako laguntza eskaini zuen Kosovoko iheslari albaniarrez arduratzeko	n	eus-30-08816236-n
Errumania	1	Errumania EB Europako Batasunean sartzeko hurrengo hautagaien artean dago	n	eus-30-08813978-n
Palestina	1	Israel giza eskubideak urratzen ari da Palestinako lurraldeetan	n	eus-30-08798771-n
Israel	1	Israelek 1967an okupatu zuen Jerusalem ekialdea	n	eus-30-08792548-n
